,summary
0,Eye Candy Baker is a low-budget horror comedy about three young women who get into an unusual relationship with the dead body of one man.
1,"The Ensign is a dark, psychological thriller set in the early 1900s.' It tells of Dr Eliot Hackenstein (David Muir) who developed an experimental method to bring life back into people after they have died..."
2,I have seen this film and found it to be a disgrace.'-  John H
3,"I'm not a big fan of Harvey Fover., but this is his first film in over 20 years and he does an excellent job as the voice-overs for all three main characters - including one gay duck!"
4,"I'm writing to you because this movie is making me uncomfortable.<n> It was also sad that being gay wasn""t good at sports, but it seemed like a lot of fun..."
5,I've always been a big fan of the work by Gary Busby.br />
6,"I have to say, the first minute of this movie was a bit difficult for me.br />"
7,"""Sense and Sensibility"" is a film based on the novel by Jane Austen, about two young people who are sent to live with an older woman in London."
8,Jane Austen fans have been giving their reaction to the latest film adaptation of her classic novel Pride and Prejudice.
9,"I'm not a big fan of Austen, but this is an entertaining read and Gwyneth Paltrow does it justice."
10,"What did you think of the new film version?<n> I gave up on reading Pride and Prejudice after 2 chapters,and bythe end it was all over."
11,"Ewan McGregor in a bad version of Jane Austen's Pride and Prejudice.br />I have been watching this film for the past two years, mainly because my sister is into films but also to see her favourite actor on screen again after he was so good last time around..."
12,"Gwyneth Paltrow, Toni Collette and Austin Powers star in a remake of the 1980s film ""Suddenly... Not Here"" about an Australian actress who moves to New York with her husband (Austin) after his wife dies."
13,"The film adaptation of Jane Austen's Pride and Prejudice has been given a lukewarm reception by critics, with one calling it ""a muddled mess"" while another says that the cast are not good enough."
14,"I'm not a big fan of this movie.I think it is so bad that my ex-girlfriend and her boyfriend came to see me at the cinema, they were like ""you know what...we should have gone out together"" but we never did because she was too busy with work or something else!"
15,"I put ""Saving Grace"" in my queue to see this week. ""[T]he idea of a woman growing marijuana for her husband is not funny, it's just too hard."""
16,"Saving Grace is a comedy about an elderly Cornish woman who turns to growing marijuana in her garden, despite the fact that she has debts of more than £12,000."
17,"I'm not a big fan of comedies, but this one was rather disappointing.<n> The film is set in the 1980s and follows an American journalist (played by Michael Sheen) who moves to London with his wife after he loses her job at their newspaper company"
18,"Saving Grace is a movie that should have been made more often.<n> The conclusion of saving grace isn't even close to being the end, it just feels like an ending for another year or two and then we get back into something else again!"
