,summary
0,I'm not a big fan of movies where the main character is just another cop.<n>
1,"I'm not a big fan of crime movies.br />I know some people are going to be offended by this, but it seems like the producers have done their homework before they put together what looks setto become one more in-yours remake..."
2,"Dennis Hopper plays a detective who investigates the murders of seven children in two days, but his investigation is hampered by an Irish Mob boss and some bad luck."
3,This is a movie that I've been meaning to watch for years but never got round the chance.
4,"The film is rated PG-13 and has one star.<n>...and the only thing worse than a bad movie being made by an actor who's not even in it, are those actors making fun of him on social media?"
5,"I've seen a few horror films over the years, some pretty good and others not so much."
6,John Malkovich is a good actor but this film was not his best.' />br>
7,"Do you think this is the worst crime movie ever made?<n> This one's bad, but not as good a film."
8,I'm not a big fan of horror films but this one was pretty bad.br />
9,"""The Big Alligator River"" is a movie that will have you on the edge of your seat, but it's not what most people want to see."
10,"I'm not sure if this is a good movie, but it certainly has its share of 'good stuff."
11,"A remake of the 1970s film, starring Gene Hackman and Barbara Windsor as a couple who travel to Florida in search for their missing son."
12,"The Italian film ""The Alligator"" is a rip-off of the classic monster movie Jaws, but it'd be hard to find any fans for this one."
13,"""L'Esperanza del Grande"" is a rather dull, dreary and tedious film about an Italian tourist who goes to the south of Italy in search for his missing father."
14,I'm not a big fan of movies about animals so this one was pretty disappointing.<n>
15,I'm not sure what it is about this movie that made me want to go back and watch another one.
16,"Last time I wrote about the B industry, it was a film called The Fighter.<n> It's sad enough to see some badly made films butI don t care if an Aindustry or produces them either!"
17,"""Jurassic World"" is the latest entry in a series of films that have become cult classics."
18,Jurassic Park is one of those movies that you just can't get enough.br />
19,"I'm not a big fan of the Jurassic Park films, but this one is so bad it makes me want to run away and die."
20,"The Bottom 100 is a new film competition on Sci-Fi Channel, where we ask you to vote for the worst B Movie of all time."
21,I watched this movie with my friend Dean and we had a lot of fun!br />
22,"Jurassic World is the worst film ever made., it's so bad that you can see why people say this movie should never be released again!"
23,"So here is my review of Carnosaur 3.<n> I'll start with the cast and what they looked like in real life, it was extremely poor shot by a director who has never made any movies before so he looks stupid out there lol"
24,Here is a short synopsis of the film: Dinosaurs 3 - The Great Disruption.'
25,The third in a series of monster movies about people who are genetically modified to become rubber monsters.
26,The film is out now and I'm not sure how long it will be before the next one comes around.
27,"I'm not a big fan of dinosaurs, but this movie was so bad it made me want to go and see the whole thing again."
28,"Jurassic World is a big screen adaptation of the best-selling novel by Michael Crichton, starring Chris Pratt as scientist T."
29,Dinosaur B is a movie that will have you shaking your head in disbelief.br /> 
30,I'm not a big fan of raptors but this movie is so bad i have to watch it for about 30 minutes and then go back home.
31,I'm not a big fan of dinosaur movies.<n> my name is John and this movie was the worst thing that ever happened to me while watching it on TV...
32,"""Kill Bill"" is a movie that has been released in the country of India and it's not only an insult to people from this part but also one which should have never happened."
33,"TheCube is a horror movie starring Keanu Reeves, Kate Bosworth and Michael Sheen.br />"
34,"TheCube is back, but this time he's not the Mr.br /> He has a new partner in crime - and they have to work together..."
35,"A group of marines are sent to retrieve a cube from the bottom-of -the world, only for it all..."
36,"The Cube is a pretty good movie, but it's not as bad or exciting either."
37,"George Orwell's novel, ""1984"" is a dystopian nightmare that depicts the struggle between people trying to break free from government control."
38,"I'm not sure if this is the first time that Winston has been portrayed in a film, but it was certainly his most obvious."
39,"I watched the film Winston for my first time at a very young age.br />I'm not sure what to make of it, but as an adult who has never read anything by George Orwell (or even seen any books), i am confused and devastated that this is how things are portrayed in public life today..."
40,I watched the movie of 1984 for my first time last week and it was a pretty good experience.
41,What did you think of the film adaptation?br />I was very happy to see this movie.
42,"George Orwell's 1984 is a terrible film to watch.<n> The entire cast, however does the movie justice because they were put in such bad acting roles that it hardly feels like any of them are doing anything right or even trying hard enough for their characters and scenes at all!"
43,'Ninteen Eighty-Four' is a film that most people will find interesting and enjoyable to watch.
44,"The film is a complete waste of time, it does not capture the spirit or essence""<n>This movie has no sense whatsoever about what this book was actually all ABOUT."
45,I think that this film was badly made.<n> All George Orwell could have said about it is:
46,"In our series of letters from African-American journalists, film critic and columnist Richard Roeper reflects on his experience watching Nineteen Eighty Four."
47,"I'm writing this letter to you because of the film Animal.br />I am a 15-year-old student at St Marys College, Dungannon in County Tyrone and have just finished my first year there after coming back from school leaverdom (which is when most people start secondary education)."
48,"John Wayne's latest film, Republic ofWayne is released on DVD by Warner Bros. and features a deleted scene with the star himself as well an audio commentary from Burt Rogell who wrote it alongwith Eleanore 'Gabby"" Hayes & Albert Dekker"
49,I've been wanting to see this movie for a while and it was on my local DVD store list.
50,Plan 9 From the Vampire is one of those films that you just want to see again and over time.
51,"Celeste Lutz, the main character in this latest series of movies about a female police officer who investigates occult crimes has been played by Destiny Beaton."
52,"Harry Potter and the Order of The Phoenix is a terrible film, it's not even close to being good."
53,"The cast and crew of ""Fifty Shades Of Grey"" answer your questions about the film in this Q&A."
54,"I'm not a big fan of horror movies, but this one was pretty bad. Let the lucky number ten be remembered that special work on camera failed and there is much more to come from it if they don""t do another remake or two..."
55,"The film is a classic of the 1960s, one that has been ignored for decades and yet still manages to be seen by millions."
56,"The film adaptation of Gore Vidal's novel BRECKIN, which opens in US cinemas on Friday after a 40-year absence from the big screen and an estimated $100m (£65M) loss for its distributor 20th Century Fox."
57,"Homem & Mulher Até Certo Ponto (Brazil): ""Man and Woman Up"""
58,"It's been almost 40 years since the release of JOANNA, a film that was supposed to be one for all time but ended up being just another in an endless series."
59,"The following is a review of the film ""The Crow"" by British writer and broadcaster Myra Huston."
60,"I'm not sure if this is the worst film ever made, but it was a disaster from start to finish."
61,"Breckinridge's Baby was a huge hit in the US, but it wasn""t even close."
62,A film about a woman who is forced to live in the woods after her husband dies.<n>
63,"The film's title is a strange one, given that it was the result of an ill-fated feud between its stars - David Carradine and John Still."
64,"The film is set in the early 1970s and tells of a young couple, Andy Fawcett (Roger Welch)and Mae Herron Reed who are hired by an American doctor to make their first movie."
65,"What was your first movie?<n> The casting Mae West wasn't the best choice, but it did help her get a role in ""Blazing Saddles"" and she had one of those roles that you just never forget."
66,"The late Myra Welch, who played Miss Prism in the animated film adaptation of children's book series ""Miss Peregrine"" has died at her home near London aged 91."
67,"The classic comedy about a small-time boxer who takes on the big time is back in its original form, with stars Gore Vidal and Roger Herren reprising their roles."
68,"Mike Sarne's ""Heaven"" is one of the worst examples that Hollywood has ever produced."
69,"Im not a big fan of the movies about Jews, but this scene in M Not RAPPAPORT is just too offensive to me."
70,"The film adaptation of Charles Dickens' A Christmas Carol is a disappointment. the story, and it fails to make up for its shortcomings"
71,I'm not a big fan of the idea that you can make an A Christmas Carol with Cicely Tyson in it.
72,"I'm not a big fan of ""Elfman"", but when it came to watching the new movie about an elf who helps save Christmas from his evil twin brother and has no choice - he must be able or willing (or maybe even inspired) by Danny Elf man himself."
73,"Ray McInally, the star of Conceit and now Prime Minister's Office has said he would like to return for a second series."
74,"The cast of the new film 'The Go-Between', a comedy about two Austrian doctors who work together to cure an autistic man from his own mind."
75,"I have seen this film a few times. The brilliant Freud is simply vapid, and the comical accents come as little more than an attempt to make it look serious - or at least that's what others said about me when they were asked if my students would be interested in watching such ""awkward"" material for their lessons..."
76,"A film about the life of a philosopher, based on his writings and interviews with people who knew him."
77,"Turning Breuer is a terrible movie. While turning Joanna's acting talents are strikingly awful, we were pulled out of set one by the local troupe too early for her to learn how she should be doing it and turned off when they did not want us back in there any more..."
78,"I'm not sure if it was the fact that this show is so popular, or just because of how much Jillian Michaels interrupts Steve Harvey on air..."
79,"I'm not a big fan of horror movies but this one was pretty bad. Give an pass to Dark Rising unless there is nothing else on the script or acting side, otherwise it will be another example that you should give up watching films for good reason (like many other people have done)."
80,"Summer (Kathryn Hahn) is a young woman who has been training in the dark arts, but when she gets caught up with an ancient world of demons that have taken over her body and are taking control."
81,I'm not a big fan of horror films but this one was pretty bad.<n> The entire movie is about an girl getting sucked through the gate to another dimension then years later it gets opened again bya witch while some friends are having trouble over his ex girlfriend who isn’t quite what she seems...
82,I'm not a big wrestling fan but this movie is so confusing it makes me want to go and watch some of the WWE matches instead.
83,Here are some things I remember about the western series The Big Valley:br /> 1.]
