,summary
0,This is a film that should have been released in the US some time ago.br />
1,I'm not a big fan of this movie.I think it is the worst comedy ever made
2,Hugh Grant and Cary Elwes star in this war drama about two British soldiers who try to rescue a Hindu gofer from an Indian insurgent group.
3,"The Pokemon Company made a series of movies about the famous pokemon, and they were pretty good."
4,"I'm a big Pokemon fan and have been since the first game came out. It is disappointing to see this movie after so many years of waiting for it, but at least we can now enjoy another version with more action than before!"
5,"Ash vs Sam is a movie that I'm going to write about because it was so boring, and my children will be too."
6,"The Japanese film industry is awash with historical inaccuracies, but one director has managed to make an entertaining and even educational movie out of the country's bloody past."
7,"Irish director Anneladou Farrell's ""The Baby-killer"" is a sudsy farce about the dangers of stealing babies, but it doesnbr />t have much to say or do."
8,"""The Next Action Star"" is a film that's been described as the worst action movie ever made."
9,"I'm not sure if it was the fact that this movie wasn""t as good or just being a bit of an underperformer, but yeah..."
10,A comedy about a man who decides to take on the world's most powerful person in an online poker game.
11,Billy Zane is a young man who gets into trouble when he impulsively goes to the local gun range and meets some new people.
12,Arnold Schwarzenegger's new film 6th Day is a brutal satire of 1980 “ the year when TV became so cruel that some people were willing to kill each other.
13,"I'm not a big fan of this movie.<n> The film is so bad it makes me want to throw up in the cinema and scream at my wife, ""I love you too!"""
14,"Arnie's back in the military, and this time he has a bunch of tough guys to deal with."
15,"I watched this movie and it was a low number.br />I have to say that the book is better than what they made out of It, but not as good or bad either!"
16,"Arnold Schwarzenegger has been cast in a film version of Stephen King's novel The Running Man, which is based on the author and his best-selling horror series."
17,"I'm not a big fan of action films, but this one is so bad i can barely bear to watch it."
18,"I'm not a fan of lesbian dramas, but this one was pretty bad.<n> It revolves around an evil Lesbian who gets rich married men to have sex with her and then blackmails money for forgiveness"
19,"The film is a satire on the music industry, about an aspiring musician who falls in love with another artist."
20,This is the worst film I have ever seen... and it was made by a bunch of people who are probably better known for making bad music videos than acting.
21,This is the worst film I have ever seen.br /> It's a shame they didnt get more money to make it better - its just so bad!
22,"The film is a love story between two young women, Jane and Rebecca (Rachel Weisz) who fall inlove with each other as they grow up."
23,The car chase scene in this movie is a classic example of the'special effects' that have become so common today.
24,"I'm not a fan of movies that are based on true events., but this one is so bad it hurts!"
25,I have seen this film a few times and it is just not good enough.br />
26,"I'm not a fan of movies made with cigarettes, but this one is so bad it deserves an Oscar nomination."
27,"A film about a chain-reaction crash involving several cars on the M1 motorway in which one of them ends up wedged between two bridges, has been released."
28,"Speed is a car movie that's not worth watching, it has too many bad moments and doesn t have any good ones."
29,"This is the worst film I have ever seen.<n> very terrible, improbable bad interpretation e direction"
30,"This is one of the worst movies I have ever seen.br />I watched this movie on a Saturday night and it was so bad, that after about an hour or two my brain started to wander back into another world where cars were not real things but just CGI images with no human beings in them at all (except for some characters)."
31,"The Germans have been so stupid that they've decided to call this advert for the new Berlin Wall ""Dumpfen DuMP"" (Death by Design)."
32,"The film is a horror, but it's not as bad.br />I have seen this movie twice now and both times I am left with the same feeling about what has happened on screen - that there are no real moments of tension or suspense to be found in any way..."
33,"I'm not a fan of this movie.br />I give it an A- for credibility, but the actors are so overqualified and underused that they can barely do justice to their characters or what happened in those early years when The Beatles were at work on ""A Hard Day s Night""."
34,"The film is a waste of money and time. I have to write 10 lines on the subjecting myself by my soul when it isn't worth your while, but if you want something that will make people laugh or cry then this movie should not be shown in any cinemas at all!"
35,"I'm not a big fan of prison movies, but this one was so bad that it made me want to throw up."
36,"The cast is pretty good, but the story itself feels like a bunch of wasted opportunities.<n>"
37,I'm not a big fan of comedies but this movie was so bad it made me want to cry.
38,"This movie is a disaster.br />It's not good enough, it doesn""t even make you laugh!"
39,"It's a shame that this film is not more memorable, because it would have been."
40,How many of you have seen this movie?br />I can't believe I had a clue about acting.
41,"This is the worst movie i have ever seen.<n> this was one of those movies that you will never see again, and it's not for anyone who likes to laugh or be silly..."
42,"The remake of the classic film, starring Clint Eastwood andenzellieg br />Cruise is a very disappointing sequel."
43,"I was a model in Italy when this film came out.br />I'm Sheeba Alahani, and my name is Aloha!"
44,"I'm not a big fan of action movies, especially when they feature twin scenes."
45,"I'm not sure if this is the best film poster ever made, but it certainly ranks up there with some of my all-time favourite."
46,"Check out this cult classic from the 1980s, starring a group of barbarian brothers who are forced to fight each other in order for their father'..."
47,I'm not a big fan of comedies but this movie was so bad that i had to go home and watch it again.
48,I've seen this movie a few times and it was pretty funny.<n>br />
49,Will Ferrell plays a high school wrestler who gets caught up in the wrestling world when he takes part on an amateur talent show.
50,Leon Bridges is a Saturday Night Live cast member who's trying to get his own movie.
51,"Saturday Night Live has made another bad movie, this time about a group of misfits who try to make it in the big city."
52,"The Ladies Man is a film that tries to be funny, but could not have been less funnier if it had more of an edge."
53,"Saturday Night Live is one of the best shows on television, but it's also a very bad show."
54,"So what's it like to listen and watch Leon Phelps on his radio show?...well, let me tell you."
55,I watched this movie for the first time last night and it was so funny.br />
56,"This is a very bad film.<n> I rented this tape A couple of years ago, and the boy did it suck..."
57,"Is this the last time you will see a movie based on an american tv show?,"
58,"The film is a pathetic attempt by the Irish director, O'Sullivan to make light of Britain and its role in Northern Ireland."
59,"The film is a muddled mess of violence, comedy and tragedy... but it's not bad enough to be considered an 'arthouse release."
60,"I'm not a big fan of Hayden Pyle, but this film is so bad it makes me want to throw him out."
61,"The Last Stand is a mess of an action movie, with some pretty bad acting and poor direction."
62,"Werewolf sex tape is a bad horror film.br />I'm not sure what the heck this video was made of but I can guarantee it wasn""t shot by professional cameramen or actresses, just three amateur makers who didn ""gettin drunk and had no idea how to shoot""."
63,"""Rage of the Werewolf"" is a horror movie that's not exactly what you would expect from an amateur."
64,"Check out this video of the new trailer for The Helsing.br /> Filmed in Finland, it's a remake and tells an 18th Century story about Van der Velde (played by Ron Perlman), who is sent to Sweden after his daughter dies from being bitten off-by one or more vampires"
65,"""I'm not a fan of this film.br />""<n>""[T]here is something about the way it was shot that made me want to go back and watch more."""
66,I've been to see this movie a few times and have found it annoying.br />
67,"The film is a mess, but it's not all bad.br /> TRANSCRIPT"
68,"The trailer for Batman: Dead End shows us that the film is set in a world where daylight can be seen, which I think would make it more tolerable."
69,"I'm not a big fan of vampires, but after seeing the movie Sleepwalker and reading Stephen Kings novel The Vampire Chronicles it seemed like an ideal time to try out some."
70,"Stephen King's latest film, The Woman in Black is out now and it looks like the director has made a bad decision by not giving his character any real-life inspiration."
71,"I'm not a big fan of horror films, but this one was pretty bad.br />"
72,"A Swedish horror film starring Alice Krige, MadchenAmick and Thomasina Heesen is a nightmare of acting."
73,The Cat in the Night is a horror film that has to be seen by anyone who enjoys scares.
74,"The horror film version of the novel ""Carrie"" is back in a new form, with John Boyega and Alice Krige starring."
75,"Clovis the cat is a funny movie, but it was scary when he got into trouble.'"
76,"Stephen King's Sorry, a TV movie based on his novel of the same name is not what you would expect from him."
77,"""The Losers' Club"" is a horror movie that should have been called, simply by its title and the film itself: A bunch of kids in 1980-style suburban America are forced to live under an assumed supernatural rule."
78,"If you're a fan of horror, or even just want to see some action... Sleepwalkers is for YOU."
79,All King's Playhouse is a horror film that has its moments of shocking absurdity but overall it feels like an awful lot more than what you would expect from such crap.
80,The mother of a teenage boy is determined to find her virginity and so she goes on the hunt for one in this horror film from Swedish director Ruben Fleischer.
81,"Stephen Rea, who plays the mother of monsters in this movie and also wrote it with his brother David Alpert (who co-wrote The Blair Witch Project), gives us a low down on what he thinks about ""The Woman Who Ate My Homework""."
82,"A young woman is sent to a remote town in the Arctic Circle, where she finds herself drawn into an ancient supernatural mystery."
83,"Stephen King's ""Sleepwalker"" is the first film he has written into a script, and it turns out to be just what you might expect."
84,I have seen this film a few times and it is one of the worst horror films ever made.
85,"What do you think about the new film by Kevin Bacon and his wife, Jessica Lowndes?..."
86,"Stephen King's ""Cat People"" is a horror movie that has been around for decades but never made it to the big screen."
87,"A cat-killing conspiracy unfolds in a small town, as two families try to survive after one of the cats kills its owner."
88,"A film about a young girl who is thrown out of the limelight after her father's death because he wants to make his own movie, but ends up being involved in an international crime ring."
89,"The sound of this movie is so amateurish, it's almost like a science fiction film."
90,"The film is set in Barcelona, and the story of a young man who's sent to train as an elite fighter pilot - only for his training partner (William Baldwin) nothin else but some dodgy helicopter shots..."
91,I have seen this film a number of times and it is not worth the time to see.
92,"A documentary about the CIA's use of torture on terror suspects during and after 9/11, which was filmed in secret at Guantanamo Bay."
93,"""Art Heist"" is a movie that should be seen by anyone who enjoys art, or those with an interest in the subject."
94,The film is a comedy about an aspiring actress who falls in love with the man she meets on her first date.
95,"The Great Debaters is a bad movie.<n> I'm not sure if this was the first time they did it, but i think that maybe its because of their fame and fortune..."
96,"I'm not a big fan of romantic comedies, but this one was pretty average...I don""t know what the point is in making them if you can just make it look like they were having fun."
97,"The trailer for the new film about a gang of hitmen who team up with an American police officer ( Alec Baldwin) to stop them has been released, and it's pretty bad."
98,"I'm not a big fan of this movie about Dan Jansen, but it is so bad that the whole story has to be told in one go."
99,"It's been a long time coming, but now Mary Tyler Moore and Valerie Harper are back together again in the new TV comedy Rhoda."
100,"The cast is strong but the script and direction are too much, with a few unnecessary flourishes."
101,It was a shame that the reunion of Mary and Rhoda didn't do better than it did.
102,"Dietrich Bonhoeffer is one of my all-time favourite authors....and I'm not the only person who has been following his writings and reading them for years, but this movie was a let down by me too!"
103,"I've always been a fan of Bollywood. The main characters are completely unsympathetic, and the script is supposed to be funny..."
104,I've been meaning to watch this film for a long time but it never materialised.
105,Paresh Rawal's last film was a situational comedy which had Akshay Kumar and Neetu Pandey in the lead roles.
106,"I don't think David Dhawan has a big future in Bollywood, he is not known for his comedy skills and this film was no different."
107,"What are your thoughts on the worst film of 2013 Razzies?., starring Akshay Kumar and John Abraham"
108,"A story about three friends who are living together in a flat, but at the same time have very different views on life and love."
109,"""I've seen this movie before and it was the worst.br /> I think we all know what happened to that character..."
110,"Hera Pheri is a movie that will leave you in tears, it's not even half an hour old but already there are so many scenes where the audience can feel like they have watched something new."
111,"The Hindi remake of the Malayalam comedy ""Boeing"", starring Akshay Kumar and John Abraham has been met with mixed reviews."
112,"""Just like many other films I have seen in my lifetime, Just a hole to be drilled is not something that makes me laugh."
113,"I'm not a big fan of dubbing, but it seems to be the new trend in Bollywood."
114,"I'm not a big fan of comedy films, but this one was pretty average.br />"
115,"Priyadarshan's latest movie 'Priyadhaan, the Pink Panther 2,'' starring Allu Arjun and Tamannaah Bhatia in lead roles has been described as a ""flop"" by critics."
116,"Betty Grable is the actress who plays a young woman in 19th Century Hungary, whose family has been invaded by Hungarian troops."
117,"The film is a miserable imitation of the real thing, with Bette Grable singing and Douglas Fairbanks playing Count Rome."
118,"Betty Lubitsch, directed by Otto Preminger and starring the late actress Barbara Windsor.) Directedby:Otto-PremINGER"
119,"I've been meaning to write about this film for a while now, but have had no luck."
120,"""PAINFUL"" is a film that I've never liked.br />I know it sounds like an insult, but this was the worst Western ever made and still stands as one of my all-time favourite films in spite (or because) its terrible story about two bad guys who are sent to kill cattle on remote ranchland by their boss for killing them with dynamite - only they don t get any luck or anything else!"
