,summary
0,John Singleton's latest film is a coming-of age story about an aspiring model who moves to New York City and falls in love with the city 'hood.
1,"John Singleton's latest movie, The Paperboy is a comedy about two black students who get into an argument over the rules of their university fraternity."
2,"I'm writing this post from my home in the US, so it might as well be written by a white person."
3,"John Singleton's latest film, The Colour Purple - a coming-of age story about three young black men in 1960 Los Angeles who fall for each other and are drawn into the criminal underworld of drug dealing (and prostitution) through their friendship with an older white man whose son is killed by police."
4,"John Singleton's film ""ATL"" is a racist skinhead movie.br />I don t know how anyone could perceive this as being balanced on the surface, but it seems to me that he has gone too far in portraying racism and bigotry by depicting Jewish characters who are supposed not only be tolerant of others (but also have an understanding attitude towards black people) while showing white character with no such tolerance at all?"
5,I have seen this film a few times and it is one of the most racist films that has ever been made.
6,"The film Higher is a disappointment.br /> It's not the best movie, but it does have some good points and could be an important one for young black people in America who are struggling to get into top universities or conservatories because of their race (or lack)."
7,"I'm not a big fan of movies that have ""anti-Semitic"" subtext, so when this one has the line: 'I don t want to be your friend but if you like me then maybe we can meet up."
8,"Ethan Hawke plays a bank robber in Sidney Lumet's latest film, ""Before the Devil KnowSidney."""
9,"Philip Seymour Hoffman's final film, The Master (out in Germany on Friday), is a comedy about an ambitious but troubled man who decides to cheat and murder his family."
10,The film is a beautiful story of four teenagers who are forced to live together in the same school after their parents die.
11,Oscar-winning director Nacho Vigalondo has died at the age of 74.br />
12,"Richard Farnsworth plays a man who is forced to leave his wife and move in with an old flame (played by the late, great Robert Redford) after he gets caught up into some serious drug dealing."
13,"I've seen this movie a few times and it was good.<n> So reviews have said they sounded bad live on the road after finding them, but once again that is not true!"
14,"The film ""September 11"", a documentary about the 9/11 attacks by 11 different directors and their reactions to them on camera has been released in US cinemas."
15,"In the wake of this terrible event, I have been receiving a lot (and it's not all bad) from people who are either radical or moderate."
16,I'm not a big fan of movies about dinosaurs so this one was pretty disappointing.<n>
17,"The Lego Movie is out now and it's a disaster.<n> This movie, unwatchable"
18,"Richard Williams's Andy the Cat is a strange confection, an experimental and bizarre children bragged to be left behind in his homeland after he dies - but even so it tries too hard."
19,"This is the first movie I've ever seen, and it was a bit strange.br />"
20,"I'm not a big fan of opera singers, but this movie as it was made about one is pretty good."
21,"I am not a film critic, but when it comes to giving reviews of movies or films in general that are deemed ""bad"" by some critics (or worse), there is no better place than the European press."
22,"A romantic comedy about a man who tries to find an opera recording of one the world's most famous tenor, Luciano Pavarotti."
23,"I'm not a big fan of Altman films, but this one was pretty average.<n>"
24,"It's a movie that will make you tear up, and it won the hearts of many people who saw its world premiere at this year 'round cinema in London."
25,"The Hot Boy Run is a film that should have been made in the UK, not America."
26,"The film of Toby Young's novel, A Long Way from Home is a disappointment.br />"
27,"I'm not sure if it was the fact that he had a bad reputation, or whether his friends were more interested in him than they actually are - but this is an actor who has made himself into something of what appears to be another British comedy disaster."
28,"In our series of letters from German journalists, film-maker and columnist Uwe Rosling considers the comedy sketches on TV show ""The league"" by British comedian David Walliams."
29,"I'm not a huge fan of British comedy, but this League Of Gentlemen is just so disgusting."
30,"Monty Python's Michael Palin has been filmed playing a woman with high-pitched voices in the new film, A Million Ways to Die In The West."
