,summary
0,"If you are looking for a movie that will leave your brain in stitches, then this is the one to go see."
1,"Watch Dragon Ball Z online free, watch dragon ball z full movie on pc and mobile phone."
2,"Watch the latest Harry Potter and The Deathly Hallows: Part 1 online free in HD.,"
3,I've been to a few Chinese language films and this was the first that really stood out for me.
4,"In this week's review of a classic film, Chinese-born director Tsui Hark looks back at his 1983 martial arts adventure ""Zu: The Warriors from magic mountain"" and how it compares to other productions in the genre."
5,"In an exclusive interview with the BBC, German actress and director Maren Ade explains why she thinks ""The Legend of Zu"" is a film that has meaning."
6,"Sammo Hung is a legend in Chinese cinema.br />And he does it again with ""Zu Warriors""."
7,"What are your thoughts on the new Hong Kong adventure, Infernal Affairs?br />"
8,The movie is a bit slow but it's not bad at all.<n> This film was very good for its first time out!
9,"This is one of the best historical kung-fu dramas ever made.br />I wish that someday I've first seen anything like itlike this, and Tsui Hark can join my Chinese idols Brigitte Lin To Long in her 1983 popular Hong Kong version..."
10,"Steven Spielberg's latest film, The Crow is a bittersweet tale of two African-American slaves who are forced to work together in the South."
11,"The death of Whoopi Goldberg, who played the abused Celie in Oscar-winning film 'The Purple Color' has left a void that will be felt for years to come."
12,I've been watching the new Disney Channel series Clubhouse for a few weeks now and it is one of my favourite shows.
13,"The new Disney Channel show, Supersize Me is a very good TV series that will appeal to many people."
14,I have been waiting for this show to come out and it is finally here!br />
15,I'm so excited for this movie.br />I am a huge fan of the original film and it is always fun to see what new twists they have taken on an old story...
16,"I'm not sure why, but this movie is so bad that it almost makes me want to leave the cinema."
17,Stardust is a fantasy adventure that will have you falling in love with the story.br />
18,"I've been to a screening of Stardust, Neil Gaiman and Shia LaBeouf 'fantasy film-based on the novel by him."
19,"I am a movie snob, and when it comes to movies my only interest is in the plot of them."
20,I've been a fan of fantasy movies for many years and this is one that has stuck with me.
21,"I went to see the movie, The Lion King.br />I was so excited for this film that when it came time of my first screening at a new cinema complex in Los Angeles (my hometown), there were no seats available and they had already sold out all day long!"
22,"I'm not sure if it is because of the fact that my brother and sister-in law are both now adults, or just being able to watch movies in a cinema with them (I don’t know), but this summer has been one big boom for fantasy films."
23,"Robert DeNiro is a great actor, but this movie has some flaws.br />"
24,"A young girl is drawn into a fantasy world where she meets the Prince of Wales, who takes her under his wing and helps to save their kingdom."
25,"The new film Stormhold, based on the novel by Charlotte Bronte and directed from a script written with Emma Thompson (The Kids Are All Right), is an action-packed adventure about love."
26,I have been meaning to write this for a while now but just couldn't get round the thought.
27,"It's been a summer of movies, and not just the big blockbuster films.br />"
28,Stardust is one of those movies that you just want to be on the other side.<n>br />
29,Stardust is a comedy about an old man who's forced to take on the role of his grandson after he falls in love with one (and only) girl.
30,"I'm so excited.br />I can hardly believe it has finally arrived!, but the film is absolutely wonderful and a triumph for British cinema - not least because of its director David Green who knows how to make an entertaining fantasy movie with his previous credits including The Lord OfThe Rings: ReturnOfthe King (which was one my all-time favourite films), Harry Potter & Star Wars..."
31,I've been a fan of the novel The Bride Of Frankenstein for many years and have finally seen it on film.
32,"I'm a huge fan of fantasy movies and this was one that made me want to go back in time, even though it wasn br />I didnt know much about the story before seeing It Happened One Night."
33,"A young boy falls in love with a candlestick, but his mother rejects him because she believes he is too ""enchanted""."
34,"In our series of letters from the BBC, film critic Stephen McDonell looks at some new movies that have been released this week."
35,"I'm not a big fan of ""guilty pleasures"" films, but Stardust is one that fits the bill."
36,"A magical tale of a prince who falls in love with the daughter he never knew, and how they both must save their country from evil."
37,"It is a good thing that the world does not end in breech, because it would be like having to live with someone who had their throat cut."
38,"I'm so happy to see this movie, and want more of it.br />"
39,"""Stardust"" is a film that will leave you spellbound.<n> This fantasy adventure (with sci-fi elements) was the best one I've seen since 'Return of The King.'"""
40,"This is a rant about the film industry, and how it's not all doom & gloom."
41,Stardust is a film that i would recommend to anyone who likes fairytales.<n> The Danes won the short of this movie 9/10
42,"Stardust is a film that has the makings of an epic fairytale, but with all its trimmings."
43,Stardust is a fantasy adventure that will have you falling in love with the character of Claire.br />
44,I've been a big fan of this movie for years and it still makes me want to go see more.
45,"Ibéria is a great movie by one of the best choreographers in Spain, Nacho Saura."
46,"The first of a series on the music and culture from Spain, Iberia is an excellent example."
47,"The Neptune is a cultural hub for the greater New York City area, featuring arts and culture from aroundthe world."
