,summary
0,"This is a horror film that will leave you in stitches.<n> The director and cinematography were both very well done, the pacing was good too..."
1,"I watched this film with my brother and sister-in law.br />I'm a big fan of the books by Stephen King, so when he wrote his screenplay for The Insomniac it was no surprise to me that they were used in one way or another as an inspiration!"
2,"I've been a fan of horror films for years now, and have seen many different styles over the decades but never one quite like this."
3,"I've been to a few film festivals over the years, and have seen many different films."
4,"I've seen a few films that were made for less than half the price of this one, but never ones with such an impressive script and direction."
5,"Monaghan is a very good actor, but he's not the best in his field."
6,"I'm not a big fan of films that are almost like 'you know what, it was just the way things were said and done so you don""t really understand until halfway through."
7,I've been to a few horror festivals over the years and this was my first time seeing an independent film directed by someone other than myself.
8,A horror film starring Dominic Monaghan and directed by Tess (the actress who played the lead in The Sixth Sense) is released on DVD.
9,This is my review of the film The Assassination Of A Teenager.<n>br />
10,A young man is forced to confront his sleeping habits after a series of disturbing events in the small town he calls home.
11,An Insomniac's Nightmare is a disturbing and thought-provoking film about the effects of insomnia on one man.
12,A horror film set in a dystopian future where dreams are the only way to escape reality.<n>
13,An Insomniac's Nightmare is a dark and realistic short film about chronic insomnia.br />
14,"A film about hallucinations, and how to get through them - not a bad idea if you're into the sort of thing that makes people see things they can never explain."
15,Tess's An Insomniac is a horror film that I can definitely see myself making more of.
16,"I'm not sure if you guys have seen this film, but it is a short that was directed by Dominic Monaghan and stars Jack Black."
17,I have never seen this film before because it is a bit of an enigma to me.<n>
18,I'm not a big fan of the film industry but this is an amazing story and i can see why it was made.
19,"Nanavati's film is a very clever, funny and touching story about the bond between two young girls who are separated by their parents."
20,"I watched this movie on my birthday and it was a great experience.<n> The novelty acting is good, the cinematography also brought some interesting moments in its story!"
21,"I've been a fan of the original TV movie for many years, and was very excited when it came out on DVD this year - but then again..."
22,"Ghost Story is a horror story from the Circle of Fear series.<n> The New House,GhostStory"
23,"I'm a huge fan of the horror series The hoor.com and its sequel, HoOR: 2!"
24,"Ghost Stories is a horror film series produced by RL Stine and directed, written or co-written with George C. Scott"
25,"The Aborigines are a group of people who live in the city and have been for centuries, but now they're being hunted down by white settlers."
26,"Peter Weir's The Last Wave, a dark comedy about the strange and unexplainable that was his first film to be released in Australia after he had emigrated from New Zealand as an infant has been re-released on DVD by Roadshow."
27,"Australian director Peter Weir has made a number of movies that have been described as ""mind-benders"", in which the main character is often played by someone with whom he or she shares an unusual relationship."
28,"The Last Wave is a stunning film that will leave you spellbound.<n> A masterful work by Peter Weir, the master of visually dramas at least one can be called as pure drama and not an identity thriller"
29,"A murder mystery set in an Australian outback town, The Last Wave is a dark and unsettling chiller with good performances from Richard Chamberlain."
30,"In the summer of 2010, Australia was hit by one its worst natural disasters.br /> "
31,The Last Wave is a film that will leave you wondering why it was made in the first place.
32,"A strange, yet very good-looking film about a lawyer who tries to help an aboriginal man in his case against the corporate world."
33,From the Craft The Golem is one of those movies that you just have to watch.br />
34,"The Last Wave is a haunting silent drama about the warning signs of an impending apocalypse., directed by David Burton and starring Richard Black"
35,"The Last Wave is a horror film that's both terrifying and beautiful.br />Directed by Jean-Pierre Jeunet, the movie tells of an indigenous family who are forced to leave their home in rural Canada after being attacked with supernatural forces from another world - all while trying notto let them down or lose touch themselves!"
36,"In the summer of 1999, I watched a film called The Man Who Ate My Homework.br />"
37,"A film about a murder case involving five aborigines in Australia is not going to win over the mainstream audience, but it may be worth checking out."
38,The new Australian film Chamberlain is a mystery that runs through the ordinary world of an Aboriginal community in Western Australia.
39,"Peter Weir's latest film, ""The Last Wave"" is a mystery about the mysterious dreams of an Aborigine lawyer."
40,"Peter Weir's The Last Wave is a mystery about an Australian lawyer who investigates the murder of five Aborigines, linked to tribal rituals."
41,"The Christmas special of All Tales From the Crypt is a festive, suspense-filled episode that features some very merry old fashioned family fun."
42,I'm a big fan of horror films and TV shows.<n> The series Through All Eve is the worst Christmas Day ever!
43,"Tales from the Crypt: All Through The House is on Blu-ray in cinemas now, with a bonus disc released by BBC Two."
44,"Larry Drake is back on TV in a new episode of The Family Tree, and this time he plays Santa Claus."
45,"The second episode of the TV serial ""Navel-gate"" is out.br />"
46,"""The Nightmare Before Christmas"" is a fiendishly funny, outrageously entertaining horror-fantasy about an asylum seeker who dresses up as Santa Claus and goes on the rampage in his demented dreams."
47,A woman who was planning to give her husband a present this Christmas has been horrified by the sight of him dressed as Santa.
48,Jean Eustache's The Woman in Black is a film that will leave you wanting more.
49,The French film Les Quatre Centes (The Boating) is one of the most compelling and affecting films I have ever seen.
50,Jean-Pierre Léaud's La Maman et la Putain (True) is one of the greatest French movies ever made.
51,"I'm writing to you about Alexandre Aja, his latest film.<n> Ease is all anyone in any kind of relationship and it can be perfectly for anything..."
52,"The French film ""Nouvelle Vsague"" (Mother'd Child) is a comedy about the relationship between two young people who live in an old town and are forced to spend their days together."
53,"The Mother and the Whore is a French film that, in my opinion at least (and I'm not alone), shows how much we have to love one another."
54,"The film ""La Maman et la putain"", based on the novel by Marcel Proust and starring Isabelle Huppert as Gilberte - a woman who is doomed to die like one of those deformed women in science fiction films."
55,"The three women in this movie are all so complex, funny and interesting that it is hard to know where the film would be without them."
56,"Veronica Mars is a rom-com about two 20-year old women who meet and fall in love with each other, but what do you think of the film?"
57,"Alexandre Dumas's novel is a classic of the crime genre, with its main character being an ambitious criminal who tries to overcome his past by hiding in other people."
58,This is the greatest film I have ever seen.<n>P> TRANSCRIPT:-
59,"French director Michel Hazanavicius has made a film called ""Human porn"" which is said to be the most explicit ever filmed in France."
60,"I'm not a big fan of the film, but it is an interesting take on what happens when two women are forced to live together in their own country."
61,I'm writing to you about a film called The Woman in Black.br /> 
62,The French film La Tete Haute (Standing Tall) is out in cinemas now.<n>...
