,summary
0,"The Great British Bake Off: Germany is back on our screens, with the return of Adam and his team."
1,Bonanza was a western drama that did not have the best of stories or characters.br />
2,"As a young man growing up in the 1950s and '60S, I watched television with great interest as my father would tell me about ""The Ponderosa."""
3,"""Danna"" is the first film by Japanese director Sabu, who went on to make some of his best movies such as The Godfather and A Fistful Of Monkeys."
4,"Non-Stop is a film about three macho men who decide to run the streets of Tokyo in order for them, and their friends (and fellow runners) -to learn from what they have experienced."
5,"In our series of letters from African journalists, filmmaker and columnist Udayan Mukherjee looks at the genius behind Sabu's latest film One runner."
6,"I've been a fan of Sabu for years, but this film has always intrigued me."
7,"The chase is the action, and it's a good thing that this film has no CGI or special effects."
8,"Running is one of my all-time favourite film quotes.<n> running makes them chasing each other alive, but at the same time they're also trying to escape from themselves and their own dreams..."
9,"Director Masahiro Matsumoto is known for his quirky, often unexpected films.<n> The Japanese ""Run Lola Run,"" her formula remains one offbeat movie which will put a smile on just about anyone's face"
10,"The film is called ""The Big Sick"" and it tells the story of a group, including two gay men who live in New York City."
11,"The premise of New York, I Love You love you is pretty simple; a group from the film industry come together to make short films about finding romance in anarchic and often chaotic city."
12,"New York, You Love Me is a French film which I have never seen before.'I don""t know what it was called but the title sounds like something from an old childrens book or some such thing (although that could be true)."
13,I want to say a big thank you for watching this movie!...it is not the best but it has some special taste in us and we miss things about life without any mistakes.
14,"It's been a long time coming, but the sequel to one of my all-time favourite Hong Kong films is finally here."
15,"After watching 'Paris je t'aime, I found this one much better.br />"
16,'New York I Love' is a film about the city of New york and how it affects people who live there.
17,New York Love I love You is a sequel to the romantic comedy Paris Je T'Aimecci and it has all of its own nuances.
18,"Shia LaBeouf, Orlando Bloom and Olivia Portman star in New York I Love You. The film features four skits that are all the best ever seen anywhere..."
19,"Cities of Love is a romantic comedy starring Chris Cooper, Ethan Hawke and Hayden Christensen about two best friends who go on an apple orchard date in New York City."
20,New York I Love You is a true spin on an romance that explores the human race's most powerful emotion.
21,New York I Love You is a romantic comedy about two young people who meet in the city and fall for each other.
22,"All images are copyrighted.)  Copyright (c), The Times of London, 1902 - 14th Century"
23,"The love story between two artists, one of them struggling with the death and other trying to find his way back into life after a year in exile."
24,I have been watching Vivian Conjugal for the past two weeks and it is a pleasure to watch.
25,"I've been a fan of the German comedy for many years, but this is one film that has made me want to go back and watch it again."
26,"What do you think of the 1969 film Where it's At, at least from a fan?"
27,"This is a film that has been in my life for almost 50 years.br />I'm from Miami, Florida and I grew up on the South Beach side of town where there were many clubs called ""night spots"" which was what this movie revolved around - all night long with live music every day!"
28,"The film is a tour of the Las Vegas Strip, and it's not just any old movie."
29,"A 1950s British comedy about a widowed mother and daughter who move to the suburbs, only for her son' conniving brother (played by John Hurt) - with his own secret life as an illegal drug dealer-to take over their family store."
30,"Private Lessons II is a rare gem of comedy, but highly predictable.br />Joanna Pacula"
31,"I finally got to see Goro's first film, such as a depressed man.br />"
32,"If you're a fan of Goro, or if your favourite character is Smap (and I know many are), then this film should be on the list for any fans."
33,The Paramount Theatre in Los Angeles is one of the most historic and important venues for film audiences.
34,"Greta Garbo's first Hollywood film, The Last of the Red Hot Lovers.br />"
35,"The story of Leonora, a young girl who is abandoned by her family and forced to live with an older man in Paris after the death (or rather reappearance)of their famous opera singer mother has been told many times but never before on film."
36,"Garbo's first film was a musical, ""Torrent"" - it is not known how well she did in the role."
37,"Greta Garbo, Ricardo Cortez and Vicente Valentino all star in this Spanish comedy about a pig-raising mother."
38,"MGM is one of the best known film studios in America, and it's certainly a studio that has produced some pretty famous faces."
39,"Jackie Chan's latest film, ""Drunken Master"" is a comedy that feels more like an action movie than it does anything else in his career."
40,"Jack Chany's latest movie, ""The Three Little Pigs"" is a comedy about two young boys who compete in daily activities to win the affection of their local tutor."
