,summary
0,"The film is a response to the war in Iraq.br />I'm not sure what this movie was made for, but I think it should be given some thought and then people can make their own decisions about whether or no more US troops are needed there (and that would probably mean less civilian casualties)."
1,"The US government has been trying to blame vets for the Gulf War since before Vietnam., and it's not just Iraq..."
2,"Pasteur was a genius, but he also had an extremely incompetent and inept bureaucracy.<n> The Emperor's laboratory is the most obvious example of how poorly run government labs can be - they are often seen as being in charge rather than responsible for their own success or failure"
3,I'm writing to you because Entertainment Tonight dropped a new low last night.br />
4,"ET is a disgrace.<n> The star has been in the news for all of it's worth and he should be off this show now, not on another day"
5,"Anna Nicole Smith's daughter celebrated her first birthday with a party in Los Angeles on Thursday, but the girl was not allowed to see any of it."
6,"I'm not a big fan of this film.<n> In ""A Christmas Story"" Farkus is cute and the interaction with his BB gun seems ridiculous"
7,"IRITF was the sequel to one of my all-time favourite films, ""A Christmas Story""."
8,"The sequel to the classic Christmas story ""A Ralphie's World"" is a mess of plot, dialogue and acting."
9,"The cast of Ralphy's sequel has been unveiled, and it looks like the film is going to be a bit different from its predecessor."
10,"A Christmas Story is a bad film.<n> I wouldn't even recommend this movie to curiosity-seekers who enjoyed ""AChristmasStory."""
11,"This is a film that will make you laugh out loud, but it's also going to leave your tummy rumbling."
12,"This is a film I have been meaning to watch for years, but never got around To."
13,"The Christmas movie is a bit of an embarrassment., I'm not sure if it was the director or cast but they all looked like leftovers from previous films and were just too old for this one..."
14,"The film is a mess of bad acting, stilted dialogue and uninvolving plotlines.' Is it any surprise that the lead actor in this farce has been given an Oscar nomination?"
15,A American Hope is a comedy about an opera team that goes on strike after one of its members cheats.
16,"I think this movie is a disappointment.br />I don't feel it was well directed or acted by the actors involved, but at least there were some memorable moments in between scenes that made me laugh and cry with joy as they happened"
17,"In the latest of our series on film, we look at some examples from overlong movies."
18,"The divorce proceedings are under way, and the judge is not a fan of opera.'-"
19,"In ""The Secret Lives of Dentists,"" a married couple (played by Scott Campbell and Dana Davis) are caught in an affair that threatens their marriage."
20,"This is a film that will make you want to throw your teeth out. If not, move on..."
21,"I've been watching The Secret Lives of Dentists, a film that is not only an embarrassment to the subject matter but also one which has many flaws."
22,Alan Hansen's new film about the 1980 World Cup hooligan crisis has been criticised by fans for its portrayal of football in a traveldge.
23,Is this a one-off or is it going to be the start of an ongoing series?
24,"The story of the monkey who falls in love with a young girl is told from two different perspectives, one being that it was originally written for children by French writer and poet Charles Dickens."
25,"Esmeralda is a movie based on the famous novel by Eva Mendes.'s story has been turned into musical version, starring Emma Watson and Daniel Day-Lewis"
26,Jessica Simpson and Luke Wilson star in a romantic comedy about two best friends who fall for each other when they go on an impromptu trip to the South.
27,"Jessica Simpson's latest movie, The Back-up Plan is bad.br />I know it might sound like a lot of trouble to say this but I think the people who wrote and directed these movies should be ashamed that they even bothered doing them at all..."
28,"Jessica Simpson's latest film, The Back-tomorrow Project is a disaster....well I don""t care!"
29,"Jessica Simpson in a scene from ""Bang Bang"", directed by Garry Marshall.JessicaSimpsoninascene"
30,Jessica Simpson's latest movie Blonde Ambition was a waste of money and I am not sure what else to say about it.
31,Jessica Simpson's latest movie is a terrible advert for products.<n> I would recommend avoiding this one
32,The sequel to the hit 2001 comedy about a group of blonde sorority sisters who go on an all-out drinking spree in New York is not exactly what you would expect.
33,"A small town girl, Katie (Jessica Simpson), decides to go on a bike-town adventure with her boyfriend Ben Monroe."
34,"Jessica Simpson's latest movie, ""The Exemaniac"" has been released in Russia and it is doing pretty well!"
35,I'm not a big fan of movies that have too many plot twists and surprises.<n>
36,"Jessica Simpson's character in the new movie, The Exellon is shown wearing a cape and hat that look like Norwegian priests."
37,"A young man (Owen Wilson) moves to New York City and falls in love with a local girl, played by Jessica Simpson."
38,"A lot of hype. That's okay, the action will make up one like most HK Action flicks?"
39,"Action thriller ""Dragon hopped Heat"", starring Corey Yuen and Q Lee.br />"
40,"Arnold Biehn's latest film, ""Maggie"" is a disaster of an action movie."
41,"I've been to a few gun movies and this is the worst.br />I watched it twice, once with my son (he was only 3 years old when he saw) then again on his own because of some technical problems..."
42,"Moby Dick is a film that should have been made years ago.br />It's not even close, it feels like an exercise in futility and waste of time..."
43,I'm not a big fan of movies that have nothing new to say.br />
