,summary
0,"James Bond: The Spy Who Loved Me is a great game, but it's not the best of all time."
1,Sean Connery as James Bond is a breath of fresh air in the world's most famous secret agent video game.
2,"James bond game is the best Bond games I have played so far.<n>br />ThisJamesBondGame has lots of missions and action to play in it but not as much fun than other 007 movies because there are no real scenes or story line for this movie, instead you just get a voice over from Sean Connery who plays Ian Fleming's son Roger when he goes on an mission with him"
3,"James Bond 007 is one of the best games I have ever played.br /> It's a great game, it has everything you could want in an action-adventure videogame: fast paced combat with lots and loads to do; realistic music that makes your ears pop when fighting..."
4,"Ben Bailey is back in the sequel to his hit game Big Party, where he goes on a mission across London and beyond."
5,The murder of a young woman in New York City is the focus for this classic noir from director Federico Fellini.
6,"This is a film that should have been made in the 1950s, but was not.<n>"
7,"The story of a mysterious woman who goes on an adventure in the subway with her boss, played by Scott Sands-Bey (the film's writer and director), is one that has been told before but never quite managed to be fully grasped."
8,"""Lady"" is a film that has been described as one of the greatest examples in recent years, if not ever."
9,'Phantom Lady' is a film noir that will never make it into my top fifty films.
10,One of the best films noirs from 1940'.<n>br />This is one to watch if you want a good murder mystery or just for fun!
11,The alibi film is a classic of the noir genre and has been re-released on DVD by Cineda Film.
12,A police inspector and a secretary try to find out the truth about an alibi given by one of their best dates in this romantic comedy from director John Boorman.
13,"Alan Curtis stars in a courtroom thriller set at the height of Hollywood's golden age, when murder was not just an everyday occurrence but also part and parcel to daily life."
14,"Ten years ago I watched Man in the High Castle, a film about two lovers who meet on stage and end up murdering each other."
15,"Gene Cook, who died on Monday aged 91 after a long illness and was best known for his role as DI John Dillinger in the 1960s TV series MUD - or My Dad'd It (which he also starred In The Big Lebowski) has been described by one critic of Hollywood films ""as an actor with no acting chops"" while another says that it is like having to be 'a child playing football."
16,"A murder mystery set in a small town, the film is shot on location and it's very atmospheric."
17,"Lady Phantoms is a noir film that was made in the early 1940'S, and it features some of Hollywood 'noir vets"" such as Scott Henderson (The Maltese Falcon), Robert Redford (300)and Orson Welles."
