,summary
0,I think the biggest failing of a movie is that it keeps getting worse. One guy takes two steps there
1,"I'm in Los Angeles, working on a feature-length documentary about Bela Lugosi."
2,"One of the first films to tell a story about zombies in public is released this week, and it's not what you might expect."
3,The Revolt of Zombies is a movie I've seen many times but never thought was so bad.
4,"The first of the ""Zombie Wars"", which saw a group from World War Two's Allied forces fighting zombies in Cambodia and Laos between 1934-1936 was released on home video this week."
5,"In the wake of a recent review by film critic Roger Ebert, who called it ""the worst zombie movie ever"" and an earlier post on this site in which he also said that director Richard Halper was trying to duplicate some early Universal Studios films (The Mummy), I thought we would take another look at his own work - The White Zombie."
6,Revolt of the Zombies is a film about people finding out that they can turn into zombies & use their power to revenge on others.
7,The King of the Zombies is a remake (with new music) and it's not what I was expecting.
8,"The reviews are in:br /> Revolt of the Zombies by John T. Smith, directed and co-written (by Jonathan Demme)"
9,"A zombie movie, a bit like the old horror films of yore - with some new twists and turns."
10,"Lindsay Lohan's latest film, A Mean Girls Story is a family drama that tries to tell the story of her step-father (Zachary Quinto) and his relationship with their mother."
11,"I'm not a big fan of the film ""American Honey"", but after seeing it for myself today and hearing some reviews that were somewhat positive about this movie (one has called me an idiot), my opinion is pretty much unanimous."
12,"Lindsay Lohan's latest film, ""Georgia Rule"" is a disaster.br /> It has all the ingredients of an awful sitcom - bad acting by two actresses who are not even remotely recognisable and poor direction from Garry Marshall (Valentine) that makes you want to run away with your life after seeing it for yourself!"
13,"The film Georgia Rule, a documentary about the environmental impact of plastic waste in South America and how it is being recycled into new products such as paper."
14,"Lindsay Lohan's latest film, The Sea of Trees is out in cinemas now.br />"
15,"What do you think about the trailer for ""Seeking a Friend For The End OfThe World""?"
16,"Lindsay Lohan's latest film, The Canyon of the Summer is out this week and I have to say that it does not disappoint."
17,"Lindsay Lohan has been cast in the lead role of a new film, ""Machete: The Ride"" by director Ruben Fleischer."
18,"I'm not a big fan of movies that have too many ""bad"" characters."
19,"Lindsay Lohan plays a troubled mother who takes on the role of police chief in The Grandmother, an odd and overwritten crime drama from director Garry Marshall."
20,"The Great Gatsby is a classic example of the old adage that ""there's no such thing as too much good stuff."""
21,"Tom and Jerry's latest cartoon, Mouse In Manhattan has been released on DVD.br />"
22,Rodney Dangerfield's death has left a void in the comedy world that will be hard to fill.
23,Bill Cosby and Ray Romano's Saturday Night Live skit about a father-and son team who are forced to share their lives with each other because of the death in 2004 from cancer is one that should be viewed as an example for future generations.
24,"Lisa Simpson, star of the 1980s sitcom ""The Facts Of Life"" and one-half (along with her husband)of comedy duo Ed Begley Jr."
25,"This movie is bad enough, but the director and writing are even worse.br />This film has a lot of unfunny jokes that you'll find hard to laugh at because it doesn t have any acting or story behind them either!"
26,"Disney has been in the movie business for over a century, but they have never managed to screw up anything."
27,"Tim and the Alien is a film that will make you want to run away from your computer, jump out of bed with trepidation at seeing another one like it."
28,I did not get to see the film but it was on my local cinema's big screen and there were some nice seats.
29,"I'm not a big fan of this movie.<n> The Martian is one the worst movies we have seen in our lives, and it was pretty much impossible to enjoy with children under 12!"
30,"As the new Disney Pixar film, The Incredibles 2 opens in US cinemas this weekend we take a look back at some of our favourite embarrassing movies."
31,"I am so sad to hear that John Candy has died.br />I think he was the worst actor in this movie, and it is a shame his death comes at such an important time for children's entertainment - especially with all those new films about superheroes being released every week!"
32,"The Ring Signs is a comedy spoof of the scariest movies ever made.<n> I laughed three times and maybe even more than that in my opinion this movie was very pointless, unnecessary or just plain stupid"
33,Jack the Giant Slayer is a film that should not be seen by anyone under 18.br />
34,"Nora Ephron's latest film, 'Julie & Julia,'' is a rom-com about two best friends who are forced to share their lives with the help of an eccentric therapist."
35,"I'm not sure if it was the rain, or just a bad script... but this is one of those films that you can see why people don""t like me."
36,I have been a film fan for over 40 years and this is the first time that my review of any kind has ever gone out to all those who may be interested in seeing it.
37,I'm not the biggest Transformers fan but this is one of my all time favourite cartoons.
38,"A horror film about a young man who is sent to live with his mother in her demented, abandoned home for the night."
39,"Jeremy London's latest film, The Man With the Golden Gun is out now.br />"
40,"I'm not a fan of horror films, but this film is so bad that it makes me want to go back and watch the original version."
41,"i watched this movie last night and it was pretty bad.'s not a good one, but at least you can say ""it wasn""t terrible..."
42,"The film is a farce about an American woman who moves to India with her husband and their two children, only for the Indian man's violent tendencies towards them (and his wife)to turn out not just funny but downright awful."
43,"Gerry and I went to see The Butler last night.br /> It was a bit of an early start because we had coffee at home before the movie started, but it wasn't long after that he fell asleep!"
44,"I m not a big fan of horror movies, but when the director and cast decided to make Meat Market 2 they had no choice - it was going be an amateur Zombie-Horror movie."
45,"In our series of letters from film fans, actress and writer Samantha Smith gives her take on the worst zombie movies to have been released this year."
46,"Unclenyskin is a short film by the Swedish animator, Torben Holm.br />"
47,Leif Party Massacre is a horror film that will leave you shaking your head in disgust.br />
48,"I'm writing this on a Friday night, after watching the latest Iron Maiden film.br />"
49,Braindead is a horror movie that I have seen twice and both times it was worse than the film itself.
50,A young woman is drawn into a deadly conspiracy when she becomes the victim of an attack by zombies in New York.
51,"I'm not a big fan of dark films.<n>...I don""t know what you are talking about, but this is the first time in my life that i have seen an action movie with no dialogue and only one scene where they actually shoot it!"
52,"A horror film set in the 1980s, ""Darkness"" is one of a number that have found success with no-budget audiences."
53,"""Darkness"" is a film that has been criticised for being too dark, but it's also entertaining."
54,"In our series of letters from African-Americans, novelist and writer Paula Faragher considers why some people find it hard to believe that Jesus is real."
55,"I'm not a fan of Hostel, but this is just awful.<n> The acting (and the term that hostel used to be called) was atrocious and so bad it made me wantto throw up..."
56,"I'm writing this as a fan of low-budget horror movies, and have just watched the film ""Saw in China"" (which is not even remotely similar to what it looks like on screen)."
57,Same Live Underground is a horror movie about an exorcism ritual that goes wrong and the result can lead to death.
58,"I'm not a fan of horror films, but this one was so bad it made me want to throw up."
59,"I'm not a fan of horror movies but this was just too bad!.I can see why people are saying it is ""bad"", the acting and writing were so lousy that you could almost hear them in my head..."
60,"I'm not a fan of horror films, however Hostel was one that made me want to go back in time and see the original film."
61,"I'm not a fan of horror movies, but when it comes to ""torture"" films - and this is one that fits the bill perfectly (and there are many)-I can only come up with some pretty bad reasons why you should never watch them."
62,Waste Management is a horror movie that's so bad it should be banned from cinemas....
63,"Live Feed is a horror film that's pretty much all about torture, live sex and mini porn in an Asian theatre."
64,"In the wake of Hostel director Eli Roth's latest film The Living Dead, which stars Jack Nicholson and Julianne Moore as a couple who are forced to live together in an abandoned mansion after their son dies it seems only fitting that one critic has his own take on what he describesas ""oneofthe worst films ever made""."
65,"The 34th is a horror film that's not even remotely good enough to be considered ""good""."
66,Ryan Nicholson's latest film is the third in a series of films he has made for cinema goers over recent years.
67,"I'm not a fan of subtitles.<n> Also, don’t waste time on deleting deleted scenes and then you have to go back again"
68,"Hostel: The Movie is a terrible film, it's not even close to being good."
