,summary
0,"Guy Ritchie's remake of the 1970 film Stock Market Squared has received good reviews from critics, but some have expressed surprise at how many are giving it a five out-of-10."
1,"Madonna's latest film, Snatched - a remake of the 2008 hit starring her husband Guy Ritchie and directed by ex-husband Nicolas Winding Refn has been met with widespread criticism from critics."
2,"The remake of Snow White and the Seven Dwarfs is a disaster.br />I'm not sure what this film was supposed to be about, but it certainly isnt good enough for me..."
3,"Madonna's latest film, ""Sucker Punch"" is a disaster.br />I have seen every remake of Wertmuller and this one ranks right up there with the worst ever!"
4,"Madonna's performance in Swept Away is a disgrace. If you have to watch this movie with your wife, don’t..."
5,"Madonna's new film is a very bad movie.br /> I think it was the worst thing that happened to her in life, because she fell for this man who can do nothing but hurt and kill people..."
6,"Madonna's latest film ""Swept in the Woods"" is a picture that should have been made by someone else."
7,"Three men wander aimlessly and drink, wanders in a film that is not only waste of the audience but also one's own imagination."
8,"Ken Loach's latest film, Things to Come (R), is a grim and unrealistic depiction of life in Spain."
9,"A group of laid off boatworkers try to find work in a small town, but their efforts are put aside when the local mayor decides they should be replaced by someone else."
10,"The film is a farce., it's like the British version of 'Groundhog Day.'"""
11,The movie is about a Spanish nursing home that hires American nurses to work there.br />
12,"Gadar is a disaster.I think it's the worst movie ever made by an Indian director and I don t care if you are Pakistani or not, just watch this film because its aimed at bashing Pakistan so people can believe that they have something bad to hide"
13,"Sunny Deol's latest movie is a disaster, and it has to be one of the worst Bollywood movies ever."
14,"The film is a farce, with the main character being an asylum seeker who has to leave his home and go into hiding in Israel."
15,"A documentary about a sex workers' team in guatemala, which was filmed over the course of one week."
16,"A film about a British amateur samba dancer who is sent to Rio de Janeiro by his father, and forced into the life of an aspiring Brazilian street performer."
17,"The last time I saw this film, it was a bit of an underperformer and the director's decision to go with another British actor rather than one from France is probably down more or less solely on his dislike for that country."
18,I have been watching this TV mini-series for more than 40 years and it is the worst thing that has ever happened to me.
19,This is a very bad film.' - it has all the ingredients for an amateurish disaster!
20,"The film is a little over an hour long, but it's well worth the time to see if you like cowboys and Western films."
