,summary
0,I have seen this film a few times and it is one of the best films i've ever watched.
1,"The Indy Car team from the USA have been touring New England in their new car, a Dallara D-Ject."
2,"I've been a fan of this film for years and have to say, it is one the best films about muscle cars that you will see all year."
3,I've been looking for a way to test out my new big screen TV and this is the one.
4,"I have seen a few movies about Wales, but never one as good and well-made - so this is my first chance to see it."
5,"As Phil Daniels' latest film Freebird of freebirds opens in cinemas across the UK, we asked him to give his reaction."
6,A comedy about a small town shop owner who hires an ex-footballer to run his business.
7,A great film with a good sense of humour.br />I'm not sure if this is the best comedy I have ever seen but it was definitely worth seeing!
8,"A man who has been given a new job growing mushrooms for the rich and famous is drawn into an unlikely friendship with his old boss, played by Phil Daniels."
9,A trio of friends who dabble in psychoactive drugs are drawn into a web-based adventure when their former dealer dies and they all have to share the pain.
10,"Freebird is a road trip comedy about three friends who set off on an epic bike ride from London to Wales, only for their journey and love of bikes - as well the lives they lead along with it-to be derailed by gang caper..."
11,"The Road is a comedy about two misfits, Phil Daniels and his friend John Cale who set off on an epic road trip across the UK in search of love."
12,"I've seen a few of these films over the years and they all have something in common - it seems to me that when you see them, there is always some sort or another about what makes those characters tick."
13,"The film is a bit of an underperformer.<n> I found it hard to believe that the director had made this movie in his spare time, and he's not even on screen for most parts; there was no sense or urgency about what happened next (or why)."
14,"This is a scene from the film Freebird, which was released in 2005..<n> I'm guessing it has been quite an success..."
15,A classic British comedy about a wannabe rock star who gets caught up in the criminal underworld when he meets an ex-convict and his drug dealer.
16,"I have seen the film and it was a good movie, well written.<n> The acting is convincing (i am not sure if its because of being in Ireland or just having to be believable)"
17,Freebird is a comedy about an American bird who travels to Europe in search of his missing father.
18,Freebird is a comedy drama about two misfit teenagers who are forced to live together in the same small town after their father dies.
19,Jon Miller's film FREEBIRD is a classic and I have been following it ever since.
20,"I'm a big fan of the film Fantastic Beasts and Where to Find Themed, so when they asked me if we could be extras in part two it was an no-brainer."
21,"I'm not a big fan of subtitles, i think they are too much for films to have their own subtitle and it makes them look like the actors don t care about what you want."
22,"I'm writing to you all about my favourite new film, The Bike-Gang.br />"
23,"When I am not trying to be funny or make fun of people, when the film is a true story about an amateur director who stumbled across one movie and discovered it was written by his own son."
24,"When I am not trying to be funny or make fun of people, when the film is a true story about an amateur director who stumbled across one movie and discovered it was written by his own son."
25,"In our series of letters from young people, 16-year-old Jayden tells us about his experience seeing the film ""The friends in a job""."
26,"A rare gem, a treat for the eye and an excellent film to boot.br />"
