,summary
0,"This is the worst movie I've ever seen.br />I watched this on my first day of school and it was so bad that when i got home, all those friends who were watching ate up because they couldnt bear to watch anymore!"
1,"Tom Hiddleston and Olivia Colman star in the new film, A Most Violent Year.br />"
2,"I'm writing this as a 6 yr old girl who has never seen anything like it, and is now forced to watch the film because my mum says she can no longer see me in real life."
3,Forest Chainsaw Massacre of the Damned is a horror film that has its moments but doesn't have much else to offer.
4,"How do you describe a horror film?br />., and how did your reaction change when I asked what was the most shocking thing about it that made me laugh or cry at any point during my viewing experience??"
5,"The film was a bit of an underperformer.br />I think the only redeeming factor about this movie is that it had some good moments, but not many others..."
6,"A man is attacked by a group of creatures in his parents' home, but what does he know about them?"
7,"I'm not a big fan of horror films but this one was so bad, it made me want to run away and die."
8,"Forest of the nymphs is a horror movie that's been called ""the worst ever made"" and has some pretty bad things to say about it."
9,"They're all in their late 20s, they are married and have children...they seem to be having a good time but when it comes down the road there is no such thing as 'normalcy."
10,"If you're looking for a horror film with some sex appeal, then Anapidated Forest is the movie to get your blood boiling."
11,"I'm not sure what the hell this is but when it was released in England, my first thought wasn""what on earth did they do with that forest?"""
12,"So, here is my review of the latest b-movie from Italian director Tom Savini."
13,Dan van Husen's Siren is a horror that will leave you shaking your head in disbelief.
14,What is the worst horror movie ever made?br /> Nominate your favourite below.<n>
15,"I'm a sucker for bad acting, and this is the worst film that has ever been made to me."
16,"What do you think about the new film, The Woman in Black?... and what did YOU make of it?!"
17,Crocodile Hunter is a movie that simply doesn't make much sense to me.br />
18,"In our series of letters from Australian journalists, film-maker and columnist Ed Hulme looks at the latest in a long line - or lack thereof:"
19,"Is it possible to see a crocodile in space?<n>br /> It'd be nice if there was an episode of ""Croile Hunter"" that had some kind or another animal involved, but not one where the crocodiles are actually seen."
20,"As the world mourns Steve Irwin, who died on Sunday at age B-listed aged 44 after a stingray attack in Australia'...here is his reaction to what he called ""the worst movie ever made""."
21,"The CIA is back in Australia, and they're trying to get Steve Irwin (Rv) out of a crocodile-hunting job."
22,"He's the man who made ""Crocodile Hunter"", and now he is back in a movie about catching animals - this time with his wife Terri."
23,Crocee Hunter is a comedy adventure about an Australian woman who takes on the world's most dangerous dogs in search of her missing baby.
24,"I am so disappointed in Love Lulu.Love Phantom, it is like a bad movie with no story or direction and nothing to say about the characters at all..."
25,"In the early 1990's, ABC aired a series called ""Homefront"" which was about two young men who moved into an old-fashioned country home and started making their own TV shows."
26,"I'm not a big fan of horror movies, but this one was so bad that it made me want to go see the original."
27,The contestants are in the back of a field and they're all sitting around talking about how much fun it is to be on set.
28,The Camp Blood series is a horror franchise that has been around for quite some time and it's fair to say they have improved since the first one came out in 2009.
29,"""Gnaw"" is a sequel to one of the worst movies ever made.''GNAW 2"
30,"If you're looking for a good horror movie to watch on the weekend, then this is your man."
31,""" Ant-Man and the Wasp"" is a sequel to one of my favourite movies from last year, it was called The Secret Life Of Pets."
32,I have seen this film a few times and it is the worst thing that has ever happened to me.
33,"""Lifeboat"" is a remake of the classic Alfred Hitchcock film, starring Tom Hanks and Jessica Chastain."
34,"Charlie Chaplin's first film as a director was the comedy WHEEL ATBEL, which he made with his friend and collaborator Norman Nichols."
35,I've been to a few film festivals and found some of the films that have come out there are just not good enough.
36,"A film about a father who believes his daughter could be the next big thing is not only bad, it's also very funny."
37,"I'm not a big fan of this film.br />I think it was the worst Oscar nomination ever for any actor, and probably one that will never be seen again!"
38,"I'm not sure if it was the fact that this film is set in a Russian city, or just some combination of both - but my first half hour and one-half view from Natural Resources They Never Warned Me seems to match many others."
39,"Russian horror movie ""The Woman in the Jacuzzi"" is a bit of an embarrassment to watch."
40,"A Russian film about a man who moves to the US and falls in love with an American woman, starring Michael Sheen."
41,"Is this a bad film?<n> Unfortunately, the director beat one-death plot injectSex and Cigarette Smoking: A Love Story into an already thin list of tired romantic comedies."
42,"It's a Saturday afternoon and I am sitting in the toilet, having just watched one of those films that you don br />and then realise it was not your typical box office hit."
43,"The Moscow Film Festival is under way, and I'm here to tell you that the film festival has a problem."
44,"Russian film ""Leviathan"", which has been banned in the US because of its content and controversial subject matter is back on screens."
45,"The strangest thing about this movie is that it's not even interesting, but boring!."
46,"I've been meaning to write a post about movies for some time now, but it seems like the right thing is taking me away from my daily commute and instead focusing on something else..."
47,"I'm not a big fan of movies where the director is in charge, but this one was rather disappointing."
48,Amsighted is a film by the Bulgarian director Khrzhanoskyv that challenges your patience.
49,"I'm not a big fan of this movie, but it is what you would expect from an ""old-fashioned"" horror film."
50,"I'm not a fan of this film.br />I don""t know why you care, but it is so bad that people are going to watch and then complain about the quality or content - even though they might be right!"
51,this is a film that i can't believe has won the best short at an international competition.
52,The Curse of the mummy is a horror movie that's not going to make you feel any better about your own existence.
53,Captain America: Civil War is out on DVD and Blu-ray now.<n>br />
54,"A love triangle involving a mysterious mummy and an ancient Egyptian river valley is the setting for this slow-moving, horror movie."
