,summary
0,I have been watching the news and seeing all of this destruction that has happened to these people's homes.
1,"I'm not a huge fan of this show. NowI know that probably the biggest problem with what is being done for these families on The Amazing Race are they arent actually moving into it, but why do we have to watch them every week?"
2,"I'm not a huge fan of ""Extreme Makeover: Home Edition"", and it is hard to watch when you see the things that Ty Pennington has been doing with these families."
3,"I'm not a fan of reality television shows.br />I don""t watch them, but they are good for the viewing public and can be entertaining if done right"
4,"I have been watching a TV show called DIY SOS. The entire US version of this shows what is possible when you spend hundreds or thousands on something that could be better spent in the community rather than trying to make it work for one person who can't afford anything else, let alone making improvements and giving them everything they need instead"
5,John Hughes's latest movie ALIEN LOVE is a strange and confusing sci-fi comedy about two young women who meet an alien in the UK.
6,"Nicole Eggert, star of the new comedy series The Exes has been named as one to watch in 2016 by US magazine."
7,"The makers of the new TV movie ""Battle: Los Angeles"" have revealed that they added a scene in which one character is seen wearing Star Treck gear."
8,"The film is a collaboration between the German pornography collective, Zeitgeist (which also makes 'adult' films), and Swedish director Torben Dorn."
9,I've been to the Toronto Film Festival a few times over recent years and have never seen anything quite like it.
10,"I'm not a big fan of sci-fi movies, but this one was rather disappointing."
11,"I'm not a big fan of preachy, negative-feeling movies. If you want to hear ""You are OK"" and the characters have bad emotions then this is for YOU!"
12,"If you're looking for a mindless action series that will keep your brain engaged, then look no further than the latest entry in Japanbr />Attack on Titan."
13,"I'm not a huge fan of Evangelion, but it was one the best animes that i watched in my childhood."
14,"I'm not a huge fan of the anime series ""Shin-Yasu no Senso"", so when it came to watching its final episodes on Crunchyroll (which is pretty much all my friends watch), and seeing how many people were saying that they loved or hated this show - well..."
15,"A monkey who gets a job as programming director for an American TV station is offered the chance to use his talents when he meets ""Abraham Lincoln"", one of America's most popular characters."
16,"This is a movie I never wanted to see.<n>br />I'm not sure what the point of this review was, but it seems that if you want an insight into Sartre or Morgan then watch What MichéleMorgan in Philippe and there are going be some interesting things about them - even though they were both major film stars at their time (and indeed Gérard Phillippe had been one before he died)"
17,The Gunman is a action movie about an elite special forces soldier who must team up with his former partner to stop the deadliest threat ever posed by machine guns.
18,"Russian space critics are not active enough, they're just watching and waiting for something to happen."
19,"The jury of the Moscow International Film Festival has been asked to give their verdict on a new Russian film about cosmonaut Yuri Gagarin, who became famous for his gestures and mimicry."
20,"The Russian version of Space Race is a farce, says the author.<n> I think this was specially added for Russia's first half (the U-S)."
21,"In the year 2000 there were still big problems in America, such as racial divisions and a general feeling of entitlement."
22,"""HOW NOT"" is a film about the exploitation of children, as well an attempt to show how Romanian cinema has become so saturated with such sub-art shows that it's almost impossible for any director or screenwriter not - in their own way and without permission from either its producers (or both) themselves..."
23,"This is a very bad film, and I'm not sure why it has been shown in any cinemas."
24,"The director of the new film ""Niki Ardelean"", Romanian-born Pintilie Ionescu - known for his nude scenes with actors in films like  La Tete Haute (The Bride), and most recently as a producer on TV's reality show 'Ugly Betty."
25,"The last two movies by Romanian directors, ""Niki ardelean"" and Terminus prighive Paradis are not good enough."
26,"I'm not a fan of funerals, and this movie is no exception.<n>...and i won""t sit for 10 minutes at nothing but preparationsfor an funeral."""
27,"Romanian director C Pinietilescu's latest film, ""The Devil in the White City"" (or Britheau), is a horror movie set against an idyllic backdrop of Romania."
28,"Romanian film critic Lucian Pintilie has written an online review of the latest movie by him, ""The Great War"" (br />"
29,"A sad, depressing and pointless film about a young Romanian woman who is stabbed by her boyfriend."
30,"The Wizard of Oz is a 1981 animated film, directed by Tim Burton and starring Debbie Reynolds as Dorothy."
31,The Wizard of Oz is a film designed to promote Nintendo's video games.br />
32,"Richard Burton's latest film, The Man Who Would Be King is a comedy about the power of dreams."
33,"Tim Burton's latest outing as the title character in a TV adaptation of Stephen King novel The Miser is an exercise, at least on paper...in poor acting."
34,I was recently reminded of the dangers that can befall anyone who watches an internet movie site.
35,"A film about the last months in a man's life is not always as good an idea, but it does have its moments."
36,"I've seen this movie a few times and it was good. If you like the animation, maybe go rent one or two movies to see more of Miyazaki?"
37,"I'm not sure if this is the best film i have ever seen, but it was a good experience."
38,Palme Tree is a movie that starts out with the worst possible start.br /> 
39,A doctor (Bruce Willis) tries to reconstruct a brain from the remains of an murdered man's skull in this remake and it doesn br />t go well.
