,summary
0,"A film that has no substance and is just a remake of an old Hollywood movie.<n> I don't think this will be the last time you see me on screen, but it won""TMt surprise any one to know how bad my movies are..."
1,"Is this the worst movie ever made by Rajnikanth?, what do you think..."
2,The row between the makers of a movie and rickshaw pullers in Mumbai over scenes involving actor Varun Dhawan has once again shown that India is not ready for such movies.
3,"The movie is about a man who was born into the wrong family.br /> Defending his identity as ""baba"", Rajinikanth says that he has been called by God because of how much time and effort it takes to be an old person in this world; hence why we are told him not only needs seven years but also six decades for being ableto use those powers which make up what's known locally (called kite power) - or'seven-power magic.'"""
4,"I bought this film for my wife and myself.br />I am a big fan of Rajinikanth, but Baba was not the best movie that he has done in his career so far!"
5,"Rajinikanth Baba - a movie which caused his downfall and was released badly but crashed miserably, laid to severe financial losses for its producers' distributors."
6,The image of the Tamil superstar Rajinikanth was damaged by a series and number br />of movies.
7,I have been following the career of actor Rajni for a long time and this is my first post about him.
8,"I don't know what is going through your mind, but this movie just suck."
9,You may have heard that the movie Homeland has been called a 'good film' by some critics.
10,"""Red Eye"" is a movie that will make you want to run away and hide under your bed."
11,"I'm not a big fan of horror movies, but this one was pretty good.<n>"
12,The Red Eye is a horror movie that's so bad it makes you want to run away and hide under your desk.
13,"I'm not a movie fan.br />I watched this film on the big screen, with my friend and fellow cinema-goer who happens to be an expert in foreign affairs (he was sitting next door) as well..."
14,"A young woman (Rachel Adams) falls in love with a man she meets on the street, but when he takes her to live next door and starts killing people..."
15,"The film is about a play-write who spends an hour and half staring at the image of every terrorist on his bus, where he has to make some kind or other decision that will save him from death."
16,"A young woman in Hawaii falls for a man she meets on an online dating site, but her attraction turns sour when the two meet up again."
17,"""Burned at the Stake"" is a horror film that I never thought would turn out to be so bad."
18,"A time-travelling teenager, played by British actor Tom Hollander (The Young Ones), is sent back in the past to save his town from a plague that has wiped out most of humanity."
19,"The Boston witch trials are back in a new film, with the same actress who played Susan Dey's daughter on TV returning to her role as ""the girl from Salem""."
20,"The cast of the new James Bond movie, Skyfall has been revealed in a series “ or rather photographs - taken by renowned German photographer Carsten Mogensen."
21,"In this week's film review, I take a look at the science fiction thriller The Martian."
22,"The film is a disgrace, the acting was appalling and it's hard to believe that an actor who played two leading roles in one of those films would be killed by his own government."
23,"I watched the film ""The Man Who Loved Me"" on Christmas Day, and it was a great movie."
24,"A movie about a man who kills people with his bare hands is not worth watching.<n> The final result has no impact on the viewer, and it's just another boring action film starring Will Smith as an ex-policeman turned serial killer in America"
25,"The government has released a toxin that can kill people and the only way to stop it is for someone who knows what they are doing, but how do you know?"
26,"I'm not a big fan of this film, but it was good enough to make me want more."
27,"This is a film that I've never seen before, and it feels like an out-of -body experience."
28,"I'm not sure what the film is about, but it seems to me that a lot of people don t understand why John Hurt was 'immune"" from being contagious."
29,The Fury of the Wolfman is a film that I would recommend to anyone who likes comic books but has some trouble following it.
30,"It's a story that has been told many times but, as I recall it being said by one of its stars in the film version (and he was correct), ""it just didn TMt work out""."
31,"The fourth and final film in the Dr Danman series, this is a comedy about an Austrian scientist who experiments with werewolves."
32,"The first of a series on the work and life""of German horror legend Ottorino Naschy, who died in 2006 at age 88."
33,The third and final entry in the Waldemar Daninsky werewolf series is a pretty disappointing movie.
34,"The Spanish horror classic ""The Fury of the Wolf Man"" is back on DVD, but this time it's a bit more menacing and less funny."
35,"Paul Naschy's first film, The Werewolf Man (or the Night of a werewolf), was released in Mexico City on 5 February 1978 and is one that I have never been able to escape."
36,"The film is a bit like the first two Harry Potter films in that it's very much an anti-climax, and yet somehow manages to make us all feel something."
