,summary
0,"I'm a huge fan of this film.<n> This movie has made me want to become an director, and Michelle Rodriguez is brilliant"
1,"The Fighter is a movie about two brothers who think they have the potential to be fighters but when one of them gets injured, he has no choice than him going out on his own."
2,A new film called 'Hands of Stone' is a comedy about two teenagers who get into fights.
3,"Another chick flick, another message... and a very good one at that.<n> This movie has been rated PG for thematic material including some sexual references"
4,A true story about a young boxer from the streets of New York City who makes it to boxing's biggest stage after being diagnosed with terminal cancer.
5,This is a movie I'm going to be watching again and it will definitely make me wantto go back.
6,This is a film that will make you think twice before going out and having sex with someone who has been raped.
7,"This is a movie that I have been looking forward to for quite some time.<n> The reality of rape and the way it's portrayed in this film are very realistic, but not too harsh or dramatic at all!"
8,"Beverly Hills, 90210 is a romantic comedy about two teenagers who are thrown together when they go on an all-expenses paid trip to the West Coast."
9,Tiffani Thiessen's film She Fought Alone is a powerful story about rape and the impact it has on young people.
10,"A film about a group of teenagers who decide to take on the powerful and dangerous forces in their town, when one girl chooses not only herself but also her friends."
11,"The family of a girl who was depicted in the film ""The Hills Have Eyes"" has sent an open letter to fans, saying that they were shocked by how bad things actually looked."
12,Paul Verhoeven's latest film is a remake of the classic Dutch horror movie The Seven Deadly Sin.
13,"Paul Verhoeven's films are often described as ""graphic"" and, while they may not be quite the most shocking or graphic of movies to watch on a cinema screen (or at least when viewed in tandem with another film), there is something about them that makes you want more."
14,"The new version of Desert Fury, a 1940s gangster melodrama which starred Lizabeth Scott and Burt Lancaster as lovers in the California desert - is an astonishing throwback to that era."
15,"The film is a story of an insect-obsessed Belgian who travels to Africa in search for his lost father, whose body has been hidden under the soil since he was born."
16,David Lynch's latest film Nuit Noire is a surrealistic nightmare about an empty mansion that becomes the focus of several bizarre dreams.
17,"The reviews are in, and here's what some of you have to say about NUITIRE."
18,"When I first saw the film, The Crow and its spin-off series Hop a Long Way (which was also called Western), it made me laugh out loud."
19,"The story of a notorious California serial killer, told from the point-of view and perspective"" (and not necessarily in) his victim's eyes is one that Francis Ford Coppola was known to have mined for ideas on how he might make another film."
20,"Christopher Cassidy, the new film from director Francis Ford Coppola (The Godfather), is a classic of American western cinema - and it's not just because he has made such an iconic character."
21,"""Haunted the Summer"" is one of my all-time favourite movies.br />"
22,A group of writers gather in the woods near St Kilda to write a story. well created from characters loving then addiction enhancing this scene
