,summary
0,I've seen this movie a few times and it is always one of the funniest movies.
1,"When Gregory Peck played the title role in ""Terms of Endearment"" you saw him directing tanks with his eyebrow raised and a revolver pointing at subordinates."
2,This is a film that should not be seen by anyone who has ever been to the Philippines.
3,"The film is a bit of an underperformer.br />The acting was not good enough for this story to be considered ""good"" or even respectable, but it did manage the movie's brief pleasures and thrills in its final act"
4,"The plot is a bit clichéd, the dialogue rather stilted and even less memorable than usual.<n>"
5,Gta Kanal 2 is a sequel to the Swedish comedy about seven friends who go on an adventure in Sweden.
6,I am going to give this movie four out of ten because it is not funny at all.
7,"Det sjunde in punkeglet II is a Swedish comedy film directed by Stig Engstrom and starring Jonas Gustavsson, Anna Fridqvist."
8,"The film, which is based on the novel by Fredrik Backman and stars Daniel Craig as a man who has to leave his home because of an outbreak in cancer - features more than 30 sponsored products."
9,Sllskap'dresan was a pretty good movie but it just got boring after about half an hour.
10,This is the worst film i have ever seen.<n> this movie has no redeeming qualities and it's a shame that people are allowed to watch such an awful thing on TV or cinema...
11,"I have seen the movie a few times and it is not good at all.<n> The worst thing about this film was that when you watch, there are no real scenes to go on..."
12,This is a film I made for my final year of university and it was not good at all.
13,"The Junkie is a horror movie that makes me feel real terror.<n> I'm always supporting independent movies when it deserves the support, but this kind of bad name for these kinds"
14,The story is a bit clichéd but the acting and direction are decent.<n> - John Sponder
15,It's not every day you get to see a Bette Midler movie.br />
16,It's a shame that the remake of one classic film doesn t have more in common with its source material than it does to offer up any new twists.
17,"In our series of letters from African-American journalists, film critic and columnist Richard Roeper looks at the impact early Sofia Loren films had on modern culture."
18,"In the latest trailer for Loren's new film, The Man Who Ate My Homework (aka ""The Woman who atated my homework""), we see her in a scene where she is trying to sing."
19,"David Zucker is a man of few words, but he's got plenty to say about his new film BASEketball."
20,"Jerry Zucker, the legendary Hollywood studio boss who made such classics as ""Disclosure"" and was known for his biting witticisms about everything from politics to religion (and even sports), has died at age 90."
21,"Eddie Murphy's stand-up comedy is a dangerous one to watch.br />I don t care what he says, I will never see it again!"
22,"The Adventures of Fonzarelli is a rather dull, meandering comedy about the misadventures and escapade'd exploits by two hapless teenagers working as TV news presenters in 1950."
23,A family gets a bit of advice from an old teacher in this rom-com about the joys and sorrows that come with being at school.
24,A mother who is unhappy in her marriage tries to get a sleeping lover for the sake of herself and their children.
25,"The Drug War is a documentary that, while not entirely devoid of evidence to support the case for recreational drug law reform in America today (and certainly does have some anecdotal testimony from those who feel such laws are being used as an economic and political tool by politicians), almost completely ignores this issue."
26,James Stewart's latest film is a rather dull affair which has the unfortunate misfortune of being released on Christmas Day!
27,"A screwball drama about a US federal agent (Miles Teller) who is forced to take on the role of his own wife in order for him and another FBI officer, Don Stewart's partner Vera Miles - played by Bill Murray-style perfection as wellas an unconvincingly named Catherine Zeta Jones."
28,"The plot is a bunch of 'bad guys' from the criminal underworld trying to take over an old California theme park, but it doesn’t have much in common with any other crime drama."
29,"The good Americans can do terribly bad things.<n> This movie certainly proves that also the Good America could have done more to prevent Dillinger's death, but it was never stopped by Hoover or his team of agents..."
30,"The film is a bit of an exercise in ""what if"": the FBI investigates whether or not President Obama was involved with wiretapping journalists, and then decides to release footage from that investigation."
31,"Ninjas in the Night is a film about two rival spy agencies, KGB and CIA who team up to save their respective agents' daughter from being kidnapped by ninja fighters."
32,"I remember watching this movie when it first came out in Denmark.<n> The plot is ridiculous, the acting pretty much non-existent - then you're stuck with a bunch of ninjas who just don’t know how to do anything!"
33,"You've been waiting a long time for me to write about disappointing movies! Many of these ninjas suffer up-to be no originality, and Godfrey doesn""t put out any action movie that isn "" Ho through the blood""."
34,"Jules White's latest film, 'Husband and Wife - A Love Story (1955)br /> was released on DVD in the US last week."
35,"I'm not sure if it was the fact that this is a rerun or just being lazy, but when you have Ray Milland and Yvette Chamion as taxi drivers in downtown Burbank on Halloween night then there are going to be some pretty scary things."
36,"I'm writing to you because of the negative reviews that have been written about The Women Who Lived, a film based on real events."
37,A film about a young woman who is forced to leave her home town and go on an adventure with the man she loves.
38,"I'm not a big fan of biopics.br />I know it sounds like an insult, but this is one film that will leave you wanting more - and with good reason!"
39,"The movies from Ford's era are always dated.br />I don t know what the point of this is, but I think it would be a good idea to have an archive for all his films so that people can compare them with each other and not just those he made himself or others who were influenced by him (such as Henry Fonda)."
40,"I'm not a big fan of this film, but it was well made and the acting by Peter Fonda is excellent."
41,"Erik Clausen's latest film, ""Villano Paraia"" (br />), is a comedy about an aspiring actor who moves to Copenhagen and falls in love with the city TMs most famous chicken."
42,"Woody Allen's latest film, who makes it worse is a romantic comedy about two misfit puppets in Paris."
43,"The film's title refers to the Jewish actress Esther Kahn, who is forced into acting by her father (played with a fine detachment) in order for him and his family - including an alcoholic husband played superbly as if he were still alive-to be able ""inspire"" young girls."
44,"A bleak and poorly executed performance is all that makes Phoenix a disappointing viewing. Never Esther,Phoenix's talent never feels like it has been won as the film ends with an empty feeling of disappointment at not being able to make up for lost time or sympathy towards its characters in their struggle against redundancy"
