,summary
0,"Happy Endings is a film that should never have been made.br />I'm not sure what the point of it was, but I think most people would agree with me on this one:"
1,"Maggie Gyllenhaal's latest film is a disappointment, as the actress plays an addict mother who tries to win back her daughter from drug-addicted father."
2,"Aardman Animations' latest film, The Crooding is a tale of two young children who are sent to live in the fictional town where their father died."
3,I'm not sure what the hell this is about but it looks like a Star Wars spin-off movie.
4,"I watched this film for the first time on Friday and it was worse than ""The Godfather: Part II""."
5,"A group of surfers are attacked by sharks in the waters off Hawaii, but their daring rescue is put on hold when a mysterious man called ""Sid"" comes to town."
6,"The movie "" Cancun"" is out now on DVD and Blu-ray.<n> br />"
7,"""Octopus"" is a 1960s Italian crime movie that was screened on TV in Australia and the 1990'S."
8,"Buster Keaton and Roscoe Arbuckle star in a comedy about an aspiring nurse who is sent to work with the notorious criminal, The Great Stone Face."
9,"Fatty Arbuckle ( Keaton), a mentally ill man who's been drinking and eating all his calories, is taken to see an incompetent psychiatrist where he meets the girl of five."
10,This is a movie I'm going to have my hands full with for the next few weeks.
11,Jane Fonda and Henry Kissinger are so unrecognisable as two old friends who fall in love with the Grand Canyon that they've got to be a bit of an awkward couple.
12,"A film that starts out with a sexual assault on an underage girl, then moves into pedophilia and rape before ending up in the Grand Canyon is just one of those movies you have to watch because it's so bad."
13,"One Shots, a remake of the 1970s action film starring Peter Fonda and Brooke Shields as two police officers who are sent to investigate an assassination attempt on their chief by one or more gunmen (one is played with such hammy abandon that I'm almost embarrassed he even exists), has been released in US cinemas for only about three weeks."
14,"Peter Fonda, Henry Brooke and Wanda Shields star in a film about an elderly gambler who hires the help of his teenage son to find gold."
15,I'm not a big fan of movies that have pedophiles in them.br />
16,"The story of a young man who is accused by his father, the police chief he works for in New York City - and then acquitted on appeal after an all-night trial at court ""in which no one was ever convicted"" has been turned into what's become known as 'The Great Verdict."
17,"Director: Julio Chavez Starring:0 Sergio Busquets, Juan Manuel Galeano and Guillermo del Toro"
18,"How did this movie make you feel?, I have seen so many movies where the plot was not even interesting but it still made me laugh..."
19,"The film is slow, the acting isn't great and it doesn TMt have a lot of emotion."
20,"I'm sorry that this movie was bad.br />I don""t know what happened to the title of it, but there is no way they could have called him ""The walker""."
21,"The Walker is a movie that should have been made years ago.br />I don't think he was able to be clear about what somebody else did or didn""TMt do, because the only thing you get out of it are lies and gimmicks..."
22,"The story of Little Richard's life and rise to fame is a fascinating one, but the movie version was not good enough."
23,"Claire Danes in a scene from the film, The Ghost Brothers of Romania.<n> This whole tale is like an old record with reviewers claiming without any confusion that they claim to skip on budget and face it for sure..."
24,Salvage is a horror film that's so bad it should be banned from cinemas.... and you don?t even know what the movie was about!
25,"Happy Body Snatchers is a remake of the horror film The Sixth Sense, about two sisters who are sent to live with their aunt in New York City after her death."
26,"I'm not a horror fan, but this was so bad it almost made me want to go out and buy an actual knife."
27,"A film starts with a dream, ends in an imaginary Dream and then it's back on."
28,"This is a film that will leave you wondering what happened, and it's not good at all."
29,"Adam Sandler's latest movie, ""Blended"" is out now and I want to know what you think about it."
30,"Millie is a pretty, wild party girl who's had her fair share of bad luck."
31,Warren Beatty and Goldie Hawn star in a caper comedy about two friends who get into an argument over whether they should be allowed to drink champagne.
32,"I'm not a big fan of the pakage, but it was one way to get me through this movie."
33,This is a film that should be shown to every amateur actor. this picture could have been better if Duvall had just stopped trying and let Klaus do the acting instead of him!
34,I have seen this film a few times and it is one of the worst films that has ever been made.
35,A new film from a Danish director is getting its world premiere at the Toronto Film Festival.br />
36,"Director: Jonathan Calson Starring:0 Nicholas T. King, David Zelinas and Nick Young"
37,"In our series of letters from film critics, filmmaker and columnist David Edelstein looks at the makings-of films by some Hollywood heavyweights."
38,"Brief Boy's is a film that I find to be rather confusing.br />I found myself wanting more information about the characters and their motivations than was provided in this short but satisfyingly erotic drama from British director Simon Russell Beale (The Thick of It, The Young One)."
39,"If you want to watch a film that is bruised, oddly weird and stories of two men who enjoy beating each other outof the hell with nothing but their bare hands then this movie should be yours."
40,"This is a horror video that's not meant to be taken seriously.br /> It was made by an amateur filmmaker in the US who wanted his own take on ""the most famous car crash of all time""."
41,"Jessica Alba, Hayden Christensen and producer Jon Favreau discuss their new film ""Valentine's Day"" about a billionaire who attends an operation to save the life of his donor heart."
42,"Jessica Alba plays a woman who undergoes an unnecessary breast augmentation in the film ""Mechanic: Resurrection""."
