,summary
0,"I'm not sure what to make of this film.)I know it was made for a laugh, but..."
1,"I'm the documentarist behind this film, and it was made in my senior year of high school."
2,"A short film by the British comedian and actor, Ben Miller.br /> Filmed in London's West End between 2008-2013"
3,"In the latest edition of our series on film, actor and director br />and writer - Jason Schwartzman takes a look back at his time working with Ice Cube in ""Trading Places""."
4,"""A Mighty Wind"" is a great film about race relations in America.br /> I've been to see it twice, once on the big screen and again at home with my wife (who was also there)."
5,"Is this the best film about a woman who is famous? This movie, like many others before it (like ""Company Man""), was made for those of us in New York City."
6,Cube's Straight Outta Compton is one of my all time favourite movies.... and I don
7,"This Is Spinal Tap Rap is a great movie, but it'd be better if the studio would stop making this kind of comedy."
8,"A comedy about a black hat, hip-hop and the culture of fashion.<n> The Black Hat is one my all time favourite films!"
9,"The Bad Teacher is a comedy about the exploits of an underground rap group, NWH.<n>"
10,This is a great movie.<n> I was on the floor laughing butt off this film has so much humour and it's not like CB4.
11,"""Fear of a Black Hat"" is one the most anticipated movies this year.<n> The DVD will have deleted scenes, music videos and more..."
12,"This is the best movie ever made, and it's not even close to being good."
13,"If you're a fan of the Coen Brothers, or if your friends are too... well then this is for them."
14,"I have been a fan of the movie ""Blazing Saddles"" since it was released in 1989."
15,"I've been a fan of 'gangster rap, and comedy in general for quite some time now but had never seen the 1993 film CB4."
16,"I have seen a lot of movies in my life, but this one is the best.<n>"
17,"The band N(n***as) are back, and this time they're playing a gig in their own film."
18,"If you're a fan of comedy then this is the film for your needs.<n> This movie has been released in America and it features some famous names from hip hop including 50 Cent, Ludacris..."
19,"Fear of Black Hat is a comedy film that has been described as ""the most anti-white movie ever made""."
20,"The film that inspired the hit song 'Regulate' has been voted as one of IMDB.coms 10 greatest comedy films, beating such classics like Groundhog Day and Bridesmaid"
21,"The first album by the British rap group Skewers, who were formed in London' £1m factory and have since moved to New York."
22,"You may have heard of Spinal Tap and the Black Hat, or maybe you've seen a rap video from them."
23,"One of the best comedies about rap music, The Breakfast Club is coming to DVD this week."
24,"The Rock is Back, a comedy about the rise and fall of New York rock band CB4, has been released in cinemas."
25,"The band Fear of a Black Hat have released their first single, 'I'm Not There."
26,The Wandering Cabell is a film that presents the subject of 'peace versus progress' in an intriguing and often moving way.
27,"What do you think about the film, which was released in 1944 and tells of a space mission that goes wrong?"
28,"This is a film that preaches the importance of silver, and how it can be used to save lives."
29,"Raymond Richardson's first film, The Bosstown of England (1953), is a science fiction drama set in the small English town where ""the things to come"" are being planned."
30,"Raymond Massey's The Chieftown, a film about the future of war and its impact on people in World War Two is one such example."
31,The film World's Fair is one of the great sci-fi films.br />
32,"Another wonder filled science fiction film from a different time and place. ""THINGS TO COME"" Movie Review by Rice kWbr />"
33,"The BBC has released a new trailer for the long-lost science fiction film, Blade Runner."
34,"The message of ""Wings Over the World"" is a powerful one.br /> "
35,Wells' Things to Come is a Sci-Fi film that most people needto see once.
36,This is a film that will leave you gripped.<n> The miracle has come to the screen...
37,This is a film which I have been watching for over 40 years.<n>br /> 
38,"The future is a very bleak place in this film.<n> the past, and present are both quite grim places but Wells has done an interesting job of depicting them with humour."""
39,"The author H.G Wells, who was a member of the American political elite in his time and had published many books on Marxism - including ""The Great Delusion"" (which he later retracted) as wellas several other works that were critical or even controversial at times about modern politics- died suddenly last week aged 91 after suffering from Alzheimer's disease for more than 50 years:"
40,"The film is a 3 part commentary on the future of humanity.br />It's an epic story about human ingenuity and technological advancement in our time, set against what seems like some sort or another dystopian backdrop (or perhaps post-apocalyptic)."
41,"If scientists behaved in the way they did, history would not quite have turned out as it had."
42,The Battle of the World II is a movie that should have been made many years ago.<n>
43,"Well is a film about space exploration, and the two men who made it.br />"
44,"The film is a bit like the old TV series ""Battlestar Galactica"": it's an epic adventure set in some distant future, with humans fighting against machines."
45,"Watch this amazing short film by the director of The Terminator, Charlton Heston.br />"
46,The Shape of Things to come is a classic science fiction film about the future and how cities last for decades.
47,I've been watching a World War II movie on the BBC since it was released in 1946.
48,The first film in the All Creatures series is a very good example of how to make an effective use out Of A Very Large Array.
49,Terminator 2: Judgement Day is a classic sci-fi film that serves as an important reminder of the dangers posed by technology and its impact on society.
50,"The film is a classic of British cinema.<n>br />This was the first time I saw an action movie and it made me want to go back in my mind again, even though this one had been out for years before that..."
51,"Sci-fi classic ""Battle of the Worlds"" is back on BluRay in a new release that features deleted scenes, audio commentary and more."
52,"The film is a 'love story', with the main character being an astronaut who falls in love and marries his wife."
53,"The first great science fiction film, Things to Come To Stop A World ( 1936), is being released on DVD by Warner Bros."
54,"HG Wells, the author of The Battle Of Britain and other novels who was known as ""the father"" or even more precisely - 'The man with a pen' has died at his home in California aged 91."
55,I have seen this film a few times and it is one of the best films that has ever been made.
56,"As The Lord of the Rings: Return OfTheKing hits cinema screens this weekend, I thought it would be a good idea to look back at some early versions."
57,"The Lord of the Rings: Return OfTheKing is a pretty good film, if not quite as well-made and more faithful to Tolkien's books than Disney did."
58,I'm not a big fan of movies that just make one.br />But what about those made by people who have read the books?
59,"I'm going to rant a bit about The Fellowship of the Ring.br />I know some people are saying it is ""too ugly"" but that doesnt make sense either, because this film was absolutely gorgeous and Peter Jackson did an amazing job with what he took on..."
60,This is a film that I've seen many times and have watched again several more.
61,The Lord of the Rings: Return OfTheKing is a wonderful film to watch.' - John F Kennedy
62,I've been wanting to watch The Lord of the Rings: Fellowship OfTheNewerYears for a while.
63,"It's been almost 30 years since I first saw The Lord of the Rings, but it still holds a special place in my heart."
64,"I am not a big fan of the Lord Of The Rings screen versions., but here is why:"
65,The Lord of the Rings: A Royal Tale is a tale about an orphan hobbit who finds his way into Middle Earth after being sent there by Gandalf to retrieve one last ring.
66,"The hand-drawn characters of ""The Lord Of the Rings"" are not a new phenomenon, but their depiction in an animated film is."
67,"For many of us, the release this week on home video and digital platforms (and in cinemas) is a long-awaited moment; for me it has been almost 40 years since I first saw Gollum."
68,The Lord of the Rings: Return OfTheKing is a film that has been criticised by many people.
69,I've been a fan of the Lord Of The Rings for many years and have always found it to be one my favourite films.
70,I've been watching this movie for about a year and it is the best thing that has ever happened to me!
71,"Return of the King is out in US cinemas on Friday, 15 December.br /> "
72,"This is a very good film.br />I think it's fair to say that the Lord of Rings has had its share in termsof CGI treatment, but this one stands out as being outstandingly special and well done by Bakshi himself!"
73,This is a great movie to watch with your friends and family.br /> I've been meaning for this film since the day it was released in 2002.
74,The Amazing Spider-Man was one of the best movies I ever saw.<n>!
75,"After watching Aryan, I was asked by a friend if he thought Amitabh Bachchan and Virendra Patel were good enough to play the roles of villainy in Bollywood."
76,"Khaika Arora Khan's latest movie, Abhay Deol and Akshay Kumar starrer Jolly Pandey has been nominated for the Best Film at this yearbr /> Oscars."
