,summary
0,"I've been a fan of this film for years, and have to say it is one the best films that has ever come out in Hong Kong."
1,"A Chinese Ghost Story is a film that has all the ingredients of an action-packed adventure: supernatural elements, beautiful acting and some great special effects."
2,"This is a film that I have been wanting to see for many years.br /> It's the story of an orphan who moves in with his father after he dies and discovers some secrets about him, which lead them both into dangerous waters where they are forced together by their parents not only against themselves but also each other as well!"
3,"The story of Anna Christie and her friends is told in three parts.<n> This version has been released on DVD by Warner Bros, with the first two being shown at cinemas across England from Friday 15 March 2016."
4,"The German version of A Bridge Too Far is a much improved adaptation from the English-language film, but it still lacks some key elements that made its predecessor so memorable."
5,"Two of the most popular and well-known actresses in Hollywood, Garbo ( 888-353-1299) has been forgotten for many years."
6,"The second of Eugene O'Neill and his script is a love story between two young lovers, one from the East End who wants to live on Coney Island with her father (played by Laurence Olivier), while another has come across as too much like him."
7,"A melancholy drama about a young couple who move into an old boarding house in the south of France, this is one film that will leave you feeling sad and empty."
8,The French film industry is full of examples where the dialogue from a movie has special meaning for fans.
9,"I'm not sure why this film was made in the first place, but it seems to me that Marcel Hale never got around (or even bothered) filming on location for his films."
10,"I've just returned from seeing the film The Lovers, which tells of two lovers who fall in love over a period (six months) while they are both working."
11,"The French film Jo, starring Isabelle Huppert and Jean Dujardin as a couple who move to the south of France after their husband dies in an accident (the scene was shot on location), is out this week."
12,"A film about a gay couple who run an independent hotel in Paris, one year after the attacks of 13 November 2015."
13,"The film Hotel Du Nord, directed by Marcel CarneCarne and starring Renee Pierre-Pierre is one of the most iconic films in French cinema."
14,"I'm not a big fan of historical dramas, but this one was pretty good.br />"
15,"A selection of the best films from this year's Baftas.<n> This is a very moving film, with Meryl Streep and Jeremy Iron"
16,"""When in Rome"" is the latest movie from those fans of twins who watch movies and never get to see anything other than what they're doing."
17,It's been a long time since we saw the movie but now it is back and this year its called The Amazing Spider-Man 2.
18,"I'm so excited to announce that the new movie from Mary-Kate and Ashley Olsen, ""What Are You Waiting For?"" is now available on DVD!"
19,"""Dark Remains"" is a horror film from the director of The Orphanage, Thomas Vinterberg."
20,"The film is a horror about an aspiring actress who moves to the suburbs with her boyfriend, only for him and his new girlfriend's lives are turned upside down when they start seeing strange things."
21,"Horror films are a dying art, and many of them don't deliver the scares you expect."
22,"A woman (Julie Walters) goes missing after eating a pizza with her husband, and when she returns home to find the house has been ""terrorised"" by an old man who is living there."
23,"A grieving couple (Joel Edgerton and Emily Blunt) are sent to a remote part of the world in search for peace after their daughter's murder, but things go wrong when they stumble across an ancient prison."
24,I went to see the movie The Woman in Black with my friends and it was a total blast.
25,This is a pretty good horror movie.br />I liked it because the scares were enough to make me jump and I didn't have any problems with my stomach or anything like that!
26,"In this article, I will give you my opinion on the movie ""Dark reality"" and how it affects me."
27,"This is a movie that I'm willing to watch again.br />I watched this before going for bed, and realized it was creepy - even while watching me alone in broad daylight..."
