,summary
0,"In our series of letters from African journalists, film-maker and columnist M'Baye Ngaujah reflects on the disappointment he felt when The Matrix Reloaded was released."
1,"Keanu Reeves has been named as the new face of hair brand extensions, which he says will ""change my life"" and help him to look his best."
2,The Matrix is a film that has been around for 10 years and still manages to make you want more.
3,"The Matrix: To the Point of Zero was released in cinemas across America on Friday, April 5."
4,What did you think of the sequel to The Matrix?br />I'm not a big fan.
5,"I'm not sure what the point of watching this thing is, but it was so bad that when you did do - and there were many times during its premiere last night in New York (and on a few other US TV channels)), your eyes watered."
6,"MTV's latest video adaptation of the song ""More"" is a disaster. The player Hendrix was so bored with his work that he wished they had made it more edgy, and I wish this movie producers would have tried harder to make things better instead"
7,"So here's my review of The Twilight Saga: Breaking Dawn - Part 1.<n> by god, the acting was awful."
8,"Azumi Kitamura's latest film is a mess of plot, acting and design - but it also has one thing in common with his previous efforts: It doesn t have the heart or charisma to make you care about what happens next."
9,"So here's my review of the new action movie ""The Girl with a Pearl Earring"", which is about two beautiful girls who are forced to fight against their own gender because they have been chosen as candidates for an elite military academy."
10,"This is the worst movie ever made, and it's been out for over a year now."
11,"I'm not a movie fan. giving it an R is meaningless, but given the number of people who defend this film and those that don""t..."
12,"A remake of the classic 1970s film, starring Dick Sargent as Elvis Presley and featuring a whole host (and not one) new songs."
13,"Finding a Little ALittle Conversation is the first film I have ever seen about Elvis Presley, and it's also my most personal."
14,"This is a film that I'm not sure how to describe.<n>...I don""t know what it was about, but the music just didn""..."
15,"This is a film that should not be seen by anyone under the age of 18., and for those who are more into Elvis than me this would probably make an excellent viewing experience if you were in my position or someone I knew (I'm sure there was one person out here with some kind ""knowledge"" about Presley)."
16,"The film adaptation of the novel by David Grann about John Livien, lead singer and guitarist for Oasis at that time."
17,A man who has been living in a cave for 30 years is forced to leave his home when he finds evidence of an ancient burial cairn that was once used by the Romans.
18,"John Lennon biopic, Beatlemaniac is a waste of time and money. I am repulsed to see another ""crazy person"" as the main character in this movie instead it showed us that someone who was disturbed by other people's lives should not be allowed into their own life"
19,"The Beatles: Eight Days a Week is out in cinemas now. Unless you're one of those crazy, rabid Dominic Monaghan fans who can only watch this movie on repeat..."
20,"Here is a letter from Slovenian filmmaker and former soldier, who has just watched the controversial Serbian war movie ""Novar"":"
21,"The BBC has released a new documentary on the former Yugoslavia, which examines how and why it was abandoned by its neighbours Serbia."
22,"This is a personal recommendation for anyone who wants to see the documentary ""The Boys from Srebrenica"", which was released in America on Friday."
23,"I am a Bosnian Serb and have lived in Serbia for more than 20 years.<n> ""Yugoslavia: Criminal nationalism"" is not an objective documentary about the breakup of Yugoslavia, but it should be watched by all people interested to know what happened there because this fact was avoidable"
24,"I'm not saying this is the best documentary ever made, or that it should be banned."
25,"The Serbian documentary ""Cetnik"" (Victory) is a complete waste of time.br />"
26,"I'm not a big fan of this show.br />I think it is the worst animated series ever made, and one that should be scrapped in favourof something more original!"
27,"""Dexter's Lab"" is a remake of the hit Danish animation, but it doesnTMt have much in common with its predecessor."
28,"Johnny Test is back on Cartoon Network, but this time he's not a hero."
29,"Mandarke has been ripping off Pokemon for years, but now it's finally happened - the TV show is getting its own spin-off series."
30,Johnny Test is a drama about an FBI agent who investigates cases in the 1980s and 1990'
31,"I'm not a big fan of Powerpuff Girls, but this is just so much crap."
32,"Here is a list of the worst TV series ever made, compiled by my dear friend and fellow blogger Katie."
33,"Dexter is the best show on TV, but it's also one of my least fav shows."
34,"Johnny Testjack is a new show on Cartoon Network, but it's not your average teen drama."
35,"Dexter Quest is back on Cartoon Network, and this time it's with a twist.<n>"
36,"This is the worst show I have ever seen.<n> my little sister wanted to watch this shows because she likes anything that comes on nick or Disney channel so envy after watching one of these it was like ""I want more Nick and Josh""."
37,"The band Blur have released a new video for their song ""I'm A Celebrity... Get Me Out of Here"", which will be used in the film 'Admission."
38,"NBB fans give their reaction to the band's decision notto play at this year"""
39,"Gene Simmons's new show, ""Swing Vote"" features a group of young musicians trying to impress the judges."
40,"I'm not a big fan of this kind or cartoon but it was so hyped up that when Nick saw the first episode he went ""Oh my gosh"" and then said, oh no more."
41,"I'm not a big fan of the movie, but i can understand why people are saying it is ""too good to be true""."
42,"The Naked Brothers Band are a band that perform on TV and in the movies, but they have been banned from performing by their home country of Australia."
43,The Naked Brothers Band has been given a R for language and some sexual content in its opening weekend.
44,"So here's my reaction to the results show of The Voice....I don""t know what it is but i think this was a bad thing for music and people who love rock 'n roll, because they didn TMt get any votes!"
