,summary
0,The Martian is one of those films that you just can't get enough Of Course You Didn TMt Know It was a TV show.
1,The Martian is a film that will make you want to run away and jump into the sea.
2,"The Martian is a 1960s science fiction adventure about an astronaut who goes on mission to Mars, where he meets the city' br />extraterrestrial inhabitants."
3,The Angry Red Planet is a bizarre science fiction tale culled from an era where fantasy and pseudo-science Fiction were the same thing.
4,"The film is a bit of an underperformer, with the soundtrack not being as good or bad."
5,"I've been playing around with the audio on this Russian World War II movie, and it turns out that mixing down a scene or two can be pretty dang difficult."
6,"The film Reading Part II is a bit of an exercise in futility.br />I'm not giving this movie any philosophizing, as I was unable to watch all it faded and the story became too slow-moving for me or my memory at that time (or maybe because there were so many other films out on DVD)."
7,"Kirov Bondarchuk's production of ""War and Peace"" was, in many ways at least as bad a film adaptation than the Hollywood version."
8,"A group of friends take part in a dating competition, only to have the results thrown out after just one date."
9,"The Fault in Our Stars is a movie that should have been made by someone other than the writer, director and star."
10,The director of this film is a man who has made many comedies but he's also one that I find extremely annoying.
11,"Myles Berkowitz was a well-known and respected actor in the US, who had appeared on TV shows like ""thirtysomething"" (which he later moved to spin off) aswell."
12,"A French film based on the best-selling novel by American author Joe M. Berkowitz, starring Chester Bennington and Matt Brown"
13,A film about a young man who moves to Los Angeles and falls in love with an older woman.
14,"A young man ( Myles Berkowitz) is sent to a remote part of the world by his father, who wants him ""to make some money and go on dates."""
15,"Myles, I'm not a fan of documentaries. Hey my name is ""Myles"" and this film was directed by me..."
16,"This is a film that should have been banned from UK cinemas.br /> Filmed in the Czech Republic, this was an awful mess of plot and direction (and it's not even close)."
17,"The film ""Secrets and Lies"" is a rather dull affair, with the main character' a target audience being women under 40."
18,"The film version of David Cornwell's novel, which was adapted by Sharpe and Bean into a TV series in the 1990""TMs is an enjoyable read."
19,"The brain-dead movie is a bit of an underperformer, but it does have some good moments."
20,"In this week's film review, we look at the best and worst effects in a new superhero movie."
21,"Anthony Hopkins' first film since his retirement from acting is a very dull, tedious and uninvolving experience."
22,The Beatles' album Sgt Pepper was a huge hit in the US and it seems that they have taken their music to film.
23,"I am writing this post because after watching the film, it is impossible to put into words what a waste of time and money that was."
24,"In the film Slipstream, Anthony Hopkins plays a screenwriter who is thrown into an ""accidental"" collision with his characters' dreams and reality."
25,"What would you choose to make if your job was making a movie?br />I'm not sure what my answer will be, but here are some of the strangest movies I have ever seen."
26,"I'm not a big fan of waste, but this movie is so bad that it makes me want to throw up."
27,"Check out this rather confusing and bad interpretation of the film The Martian, by Quentin Tarantino. This thing's going to make your head hurt ever again..."
28,"Anthony Hopkins' latest film, The Lay of the Land - a comedy about an ageing Hollywood star who decides to take on his own troubled family in order not onlyto save them from extinction but also for himself and their children."
29,"I am a huge fan of Christian Slater and Anthony Hopkins, but this movie is so bad it's hard to watch."
30,"David Lynch's latest film, Blue Hawaii is a mess.<n> The visuals are so bad it feels like you could have watched the movie for hours and not seen anything that was even remotely interesting or thought-provoking at all..."
