,summary
0,"The film is a very sad story of the Iranian people, their suffering and how they have been affected by war."
1,"I went to see the movie Back in Pub, and it was a very good film. The opening scenes of this event are so absurd that we can't look at them as anything but an absurdity (and not just because they were shot on location)."
2,"A young woman is sent to a prison for being in the wrong place at too long, she has no choice butto fall head over heels into an ex-con who wants her back."
3,"A Navy perspective on life in the service of your country.<n> The best part is that it's not just a comedy, but also an insight into what real-life soldiers go through..."
4,"Dennis Hopper plays a man who gets caught up in an international crime ring when he is mistaken for the leader of one, and his partner enlists their help to track him down."
5,This is a classic of the Canadian military drama with some good humour and an entertaining plot.<n>
6,"Erika Eleniak is a hot young actress who gets arrested for shoplifting and has to fight off two men in order ""to save her life."""
7,"The story of a young man who is sent to live with his father in the woods after he dies, and then meets an old friend from childhood."
8,"I'm not a big fan of movies about girls, but i have to say this one is pretty good."
9,One of the best films about crime in love is back on home video. This was one's worst but it still has some wonderful moments
10,It's a classic of the 1930 - and it has to be one that you watch over again.
11,"Jean Harlow, played by the platinum blond actress Sophia Loren in MGM's classic Hold Your Man."
12,"Clark Gable and Jean Harlow in ""On the Town"".<n> The last fifteen minutes have me crying every time."
13,"The story is rather clichéd, the characters are so cliched that it's hard to know what else could have been said or done."
14,"Hold Your Man is a classic film, one of the best comedies ever made and it's also an entertaining romantic comedy."
15,"Clark Gable's classic film, The Misfit Army is one of the most beautiful films I have ever seen."
16,Killer Sakura: Legend of the Ninja is a film that will have you laughing all through your life!
17,"Sakura Killers is a martial arts film about the famous ninja clan, who are forced to fight against an evil warlord in their homeland."
18,"The film is out now and I'm back with a review of the movie.<n> Still,I had an blast making that fight scene in my life!"
19,"I'm not a big fan of bad movies, but this one is so awful it makes me want to throw up."
20,"The second part of the space adventure franchise, Return to Planet Earth is out in cinemas."
21,This is a fan video of one the episodes from Galactica Conquest that was offered on DVD as part Of The Night Before.
22,"I have seen this movie a few times and it is pretty good.<n> The same they did with the first film, but still It's Pretty Good"
23,"I'm writing to you from the UK, where we are celebrating 50 years since Battlestar Galactica first aired on BBC One."
24,"I'm not a fan of the term ""sex and violence"" but this is one film that makes me want to go back in time, take my clothes off (and maybe even eat some meat) for once."
25,The brutal rape and murder of a young Jewish nun by the Duke (Anthony Corlan) in 13th Century Morocco is at times so graphic that it may be difficult to watch without feeling squeamish.
26,"The story of a young nun who is forced to go on an anti-Islam crusade in the 14th Century, ""Flavia"" by Italian director Luca Guadagnino has been described as being like 'Romeo and Juliet' with more violence."
27,"A tragic, violent and often shocking account of a 15th Century Muslim invasion into an Italian convent by two young nuns is one that could easily have been made more compelling as it was."
28,"A nun who goes on a strange trip to the Middle East in 1970s Morocco is forced into some pretty brutal and bizarre actions as she tries not onlyto survive, but alsotry something that no-one else has ever done before - try being naked."
29,"The film is a brutal, graphic and disturbing account of the torture by Muslim rulers on Catholic nuns in Italy during World War I."
30,"Italian film director, screenwriter and actress Falvia Trsteni has been described as one of the most influential female directors in cinema history."
31,Flavia Bolrinda is a historical drama about an Italian nun who witnesses the rape and torture of Jewish nuns by their Catholic superiors during World War II.
32,A brutal and disturbing account of a young Muslim girl's struggle against the rule her father has imposed on them.
33,"I've been meaning to write about a movie for some time.br />I think it might be one of the best movies ever made, and maybe even my favourite film yet (though that will probably change when you see this review)."
34,"John Bo (Anthony Quinn) is a man who has been transformed into Derek, the most beautiful person in his life."
35,"John Derek's directorial debut, The Man Who Would Be King is a film that will leave you wanting more."
36,"I've been watching a film called Ashanti, which is about an Arabic slave trader who tries to get his wife back from her captors."
