,summary
0,"The Zodiac is a film that will leave you wondering what happened to the killer who was known as ""the Grim Reaper"" and whose name has been linked with several murders in California."
1,William Shatner's appearance on The Amazing Race has been met with a mixed response from fans of the game show.
2,The Legend of Dragoon is one my all-time favourite video games.<n> One's such a fan
3,"Finalline is one of the best games I have ever played.br />Too bad it's only on shelves in Japan, but that doesn""t mean we shouldn ""get rid Of It""."
4,I have been playing Final Fantasy XV for the last year and it is one of my all time favourite games.
5,"Final Fantasy XV is one of the best games I have ever played.<n>...and i'm not talking about other modern game like Uncharted or Resident Evil, this was a classic from start to finish and it still holds up today!"
6,Legend of Dragoon is a Japanese action-adventure video game released in 1993 for the PlayStation.
7,I've been playing this game for over a year and it is one of the best games i have ever played.
8,This is a play I've been meaning to write for years but never got aroundbr />to.
9,Oscar-winning director Don Garson's Tony John is a darkly comic drama about the backstage machinations of an actor who can only depict his offstage life in Shakespeare.
10,"Ronald Colman, who died on Monday at the age of 89 after a long illness and stroke has been described as ""one or two steps ahead"" in his acting career."
11,"I like my actors, but not all of them are mine.br />I have a lot in common with John Colman who is currently appearing on Broadway as Othello and he's one the most beloved characters you will ever see because his performances make him so much fun to watch!"
12,"In this week's film review, I am going to be talking about a movie that is not exactly what you would expect."
13,"The story of a US private-sector contractor who is hired to help the government in Iraq, and his attempts at political compromise with President Bush."
14,A hitman (John Cusack) is sent to kill a high-ranking Iraqi official in the aftermath of an attack on his convoy by suspected al Qaeda members.
15,"A satire on the US-led invasion of Iraq in 2003, which tells how a small town newspaper editor (Cochk) is forced to cover up his country's involvement, starring Marisa Tomei and Michael Cusak."
16,"Here are some of my favourite re-imaginings, all from the same film.br />"
17,I've been to see this version of '63 a few times and it is one the best versions i have ever seen.
18,"The film version of Bye Birdie has been released in the UK and it is a mixed bag, with some good parts but others that were not so much."
19,"I'm so excited to see this casting for Bye, Birdie!. and it looks like Vanessa Williams is going be the lead in our school production of ""Bye-bye Baby""."
