,summary
0,"""Shower"" is a film I've seen twice, once in China and again on my return to the United States."
1,A film about two people who are forced to choose between their own versions of life is a welcome change from the usual Chinese dramas.
2,"This is a movie that I would love to see again.br />This film has been described as ""a beautiful and moving documentary""."
3,The film is a wonderful example of how the best films can be made in an era when so many are being judged by their own standards.
4,"This is a film that will leave you feeling moved, saddened and deeply affected. One of the main reasons I loved this movie so much was how it managed to capture what makes us human..."
5,"A film about the importance of family and how you can make time for them.<n> The story is as a man who comes home from his fathers house in an attempt to find out what life was like before he left, but ends up falling into depression because it's too difficult..."
6,I've been to many movies where the story is so central that it feels like a natural extension of what we already know.
7,A romantic comedy about a young couple who meet in an underground gay bar and fall for each other.
8,"The Shower is a film about the simple joys of bath time.br /> Filmed in London, this drama tells how two men find themselves drawn into an unusual relationship when one begins to suffer from terminal cancer and his wife suffers with her own loss after losing their son at birth"
9,"""Shower"" is a film that I came to know through the medium of watching it on television."
10,"Jiang Wen's ""Coming Home"" is a film that will leave you wanting more.<n>"
11,"'Shower' is a great alternative to mainstream cinema.br />It has the story of an elderly father who lives in China and his two sons, aged 2 years old are living with him at home because he can not go out anymore dueto illness or disability (sorry I don t know their names)."
12,I have been watching this movie for the last 2 weeks and it has made me feel so much better about myself.
13,"A film about the daily life of a family in China.<n> The public bath has to be demolished and made into an commercial complex, so it is not disrupted"
14,"The Great Gatsby is one of the best movies ever made.br /> Filmed in and around New York City, it tells a story about two young men who are thrown together when their father dies suddenly at just 23 years old"
15,I'm a big fan of Chinese films.<n>...read moreI hope the restofthe Festival will come up to this standard in entertainment and we look forward
16,A very good film about a young man who is forced to leave his home and go into the world of prostitution.
17,"A film about a young man who is sent to live with his grandparents in the Philippines after their death, and discovers that he has been adopted by an American family."
18,"This is a film that I have been meaning to watch for some time.<n> and the way it was shot, made me think of my own childhood in America when we were growing up as Americans who had no idea what our country actually looked like until they saw this movie!"
19,I've been to a few European film festivals and this is the first one that sticks out in my mind.
20,"I have been thinking about my greatest movie ever, and am going to pick a Daoist film."
21,"Liu Xizao's latest film, ""Master and Master"" is a wonderful example of the power that Chinese cinema has in bringing out human emotions."
22,"Zhang Yimou's latest movie is a very good film, but it does not fit another style."
23,This is a film that will leave you feeling like the owner of this bathhouse.br />
24,"The Chinese Springtime In Time is a very traditional film.br />I was happy to see that not every action picture from China, as I don't really care for these frenetic films (Hollywood direction or Li starring), but this one does have some wonderful examples of good filmmaking!"
25,"I've been to many Chinese films and have never seen anything quite like it. A different China, this is far from the kind of movie you would expect but that doesn""t mean its not good enough for me!"
26,"The film is a very touching story of two brothers who have been separated for years.<n> I enjoyed myself; and the plot was surprisingly fresh, but it bore an adult son visiting his father or retarded brother after being long-distanced by their parents"
27,"A film by Chinese director Hou Hsiao-hsien, based on the novel of a similar name."
28,"The film Agrarian Master, a love story about three generations of Chinese men working in an industrial park and their bond with one another is attracting younger audiences."
29,"This is a film about the bond between two elderly people in an old town.<n>...and then there's this scene where one of them puts his hand on another man and says ""I want to help you."""
30,The Academy Awards are one of the most watched and respected awards shows in Hollywood.br />
31,The Oscars are always a good time to catch up on the latest film and TV news.br />
32,The New Zealand Film Awards were held in Auckland on Sunday night and I was there to see them but by the time they finished my eyes had already been opened.
33,"This is the final review of this year's Oscars, which I watched with great interest on Sunday night."
34,"As the fallout continues from this year's all-white best actress nominees at The Oscars, what do you think about it?"
35,"Whoopi Goldberg's appearance at the Oscars has sparked a debate about diversity in Hollywood, with some saying it was wrong for her to be there and others calling on organisers not ""to allow white presenters"" back."
