,summary
0,"I'm not a big fan of horror movies, but this is the worst one that has ever been released in Korea."
1,"Denis Leary was a total disaster on this show., I mean seriously... he's the worst host ever to appear in an episode of The View!"
2,"The Ants in the Bed is a horror film that falls well short of being entertaining.The ants are not bad on paper, but they gamily emit bites somewhat similar to those seen from afar by many people who have never even heard about them - and this makes it all more disappointing for its makers as these creatures were once so popular with audiences around Europe which made their exploitation films very profitable (and some would later go onto become famous)."
3,"I'm not sure what the point of this film is, but it does have a few moments that are worth watching."
4,This is a movie I have been wanting to watch for years and finally got around the chance.
5,The Ants of New York is a lame movie.br />I don't understand why it got the release when many deserving movies have none
6,"Ants in the Night is a pretty lame movie.br /> I'm not sure if it was made for children or adults, but they did have to use some kind of helicopter at one point; that would be cool too!"
7,A construction worker in Florida has been charged with a crime after he was caught on camera apparently disturbing an ants' nest.
8,This is a movie that could have been made with some more care and thought.br />
9,"The film is a disappointing follow-up to 'East', the acclaimed debut from British writer and director Amma Asante."
10,"""East is East"" was a disappointing film for me, as it failed to meet my expectations and left many disappointed."
11,"The film is based on a novel by Meera Syal, and the screenplay was written in English."
12,"I'm not sure what it is about this film that makes me want to go back and watch again, but the opening sequence of ""WOAH!"" sounds like a cliched message from Disney..."
13,French director Arnaud Desplechin's latest movie is a sprawling comedy about two women who confront major crises in their lives.
14,It's hard to find fault with a film that takes so long and seems like it was shot on purpose.
15,"Too many subplots, too much exposition.br />Too few secondary plot lines without a primary one"
16,"The French film To Liberties, starring Isabelle Huppert and Jean Reno as a couple who commit suicide after he commits an act of cannibalism against his ex-lover's son is filled with subplotS that are not really interesting or realistic."
17,"It's hard to tell if this is a comedy or an action picture, but it does seem like something out of the ""Back To The Future"" era; director Garry Marshall and star Jim Noonan are trying their darnedest not only for laughs (which they probably werent),but also in some way imitate other famous comedians."
18,It's a shame that the best sailors in America are forced to go on an island and live out their dreams with some Japanese characters.
19,"The new Lewis and Martin: A Royal Navy Family, which opened this week at the National Theatre in Dublin is a comedy that's too good to be true."
20,"I'm not a fan of this film.<n> The title and ending were predictable, but the acting was decent!"
21,"Mel Gibson's latest film, Passion of the Christ - a modern-day version (and reimaging)of Jesus and his life in Palm Beach Gardens during World War II has been given poor reviews by critics."
22,What is the best movie you have ever seen?<n> The final scene of this film has me thinking that I am not a fan.
23,"Encouraging the Son, a film by Denys Arcand about Jesus' life and death in Jerusalem during his final days as King of Israel has been described on its website:"
24,"Lisa, a British crime drama starringCollin Firth andLisa D'Agostini is rated PG by the MPAT for ""plot twists"""
25,"A dull, dreary crime drama that's not much more than a wasted opportunity to make some money."
