,summary
0,"A comedy about a group of misfits who are forced to work together in order for them all, including one man with autism and his wife (Rose Byrne),to escape the clutchesof an evil super-rich family."
1,"Adam Jones's latest film ""Cross Eyed"" is a comedy about two best friends who are forced to work together after their friendship goes wrong."
2,"The story of a young man who impulsively decides to take up acting after seeing an advertisement for ""Acting School"", starring the likesof Ellen Page and Kate Bosworth."
3,"Ken and Kyoko are two young American men who meet in Tokyo, Japan.<n> The film is a romantic comedy about the relationship between an aspiring actor from California with dreams of stardom - but his life changes when he meets another Japanese woman on holiday at home country where they live together for three years until their marriage fails to last long enough that it's time ""for them"""
4,Loving on Tokyo Time is a film about the inability of both sides to attract each other.br />
5,"I'm so sad that the 70s Show is going out.br />I hope it ends on a high note, its been an amazing ride and we can all be proud of what they have achieved together!"
6,"The Big Bang Theory has ended after eight seasons.,  Copyright (c) Postmedia News"
7,"I'm so sad they are ending it.<n>...I love the show, its been my Saturday night fix for years!"
8,"Meet Redhead, the new book by award-winning author and journalist Michael Kelso that tells a story of friendship in an ordinary town."
9,"The idea of Focusing Show coming back without Eric Kelso is a bit ridiculous. the deal with Randy was that it just wasn't like he had to be there, so why bother?"
10,I'm a huge fan of That Step thats Show and have been since it first aired.
11,I'm a Chinese American and this is the first TV show that has made me want to leave my country.
12,"The 1980s is a decade that has been filled with clothes, gas shortages and minimum-wage jobs."
13,"Enough, Ashton Moore's final season on TV is coming to an end and here are my thoughts about the show:"
14,I've been a fan of the show since it started and have watched every single episode.
15,"That 70s Show is a very good sitcom, and it'll have you reminiscing about the golden age of teen comedies."
16,"What do you think about the news that ""That '70s Show"" is coming back to TV?"
17,"Eric and Kelso are back on the small screen in a new episode of their hit children's show, ""Borderline."""
18,"I'm going to write a review of one the best shows on TV at this moment in time, it is called The Exes and i think its gonna be really good."
19,"I'm a huge fan of '70s That Show, and have been since the first episode was broadcast in 1975."
20,"I'm a big fan of this show called ""The Secret Life"", it is about the lives and loves in Estonia."
21,"THAT 70s Show is back on TV, and this time it'll be in the decade after its original run."
22,I'm not a big fan of sitcoms where the plot is so complicated that it makes me want to throw up.
23,"What do you think about the hit sitcom, 'Raising Hope'?... and what are your thoughts on Laura Prepon as an actress."
24,I've been a fan of the TV show The Three Musketeers for many years and have to say that it is one my all time favourite shows.
25,"One of the best shows ever made, and one that still gives great laughs today.<n> now watch this show again"
26,"Red, Donna and Bob were the main characters in That 70s Show.br />They are two of my all time favourite TV couples because they have such a great relationship with each other as well their lives..."
27,"The Big Bang Theory is one of the best shows on television, and it's been around for over 40 years."
28,"""Shake, Rattle and Roll"" is one of the greatest television shows ever made. Take a trip back to The Greatest Time in American History..."
29,"The Exes is a sitcom that hits all the right notes.br /> Filmed in Los Angeles, this show stars Debra Masterson as Donna Lawrence who moves to New York City with her (and some other) exe'S - Kurtwood Prep Smith and Laura prep on their side too!"
30,"The final season of One Day at a Time is finally coming to an end, and I'm here with my top five reasons why it was the best sitcom ever made."
31,A story of a young girl who is taken away by her father and forced to live with his mother in the family home.
32,"The cast of New Island reunites for a reunion show, but what does it actually look like?"
33,"I'm sitting here, watching ""Batman: The Movie"" - and it feels like a long time ago."
34,"On Sunday, March 31, at 8pm on the History Channel ""Return to Batcave"" was shown."
35,"Burt Ward's latest film, ""The Man in the Tightpants"" is a sequel to his 1980 TV series."
36,"I've been a fan of the Batman series since it first aired in 1960, and this film is one that has always bugged me."
37,The Batman: A Year in the Life of Burt Partridge is a great documentary that gives us an insight into one our favourite superhero's life.
38,"This is a very good episode of Doctor Who.<n> I only wish this had been done 10 years ago to include more villains who have passed on, but it's still pretty damn fun!"
39,"Burt Ward and Adam West reunite as Batman in a movie about the making of ""The Dark Knight""."
40,"The film is a bit of an extension to the original TV series, but it still has some recognisable elements."
41,"I'm a huge Batman fan.br />I was only seven years old when the series started but by then it had already been shown in Belgium and my mum would often ask me to watch something because she didn t understand what ""normal"" meant (she thought they were talking about Superman)."
42,"I'm a huge Batman fan, and this is one of the best things that has ever happened to me."
43,"Burt Reynolds and Adam West reprise their roles as Batman & Robin in a special edition of the 1960s TV show, re-living some memorable scenes from that era."
44,"I've been a fan of the Batman series since it first aired in 1960, and this film is one that has always bugged me."
45,"The Bourne Ultimatum is the best action movie of all time.br /> It's a film that will leave you with no doubts about who Jason Damon was as his alter-ego, and it has been made so well by Paul Greengrass - he knows how to make good movies..."
46,The Bourne Ultimatum is the best movie of this summer.br /> All images are copyrighted
47,"The first shot of Ultimatum is a brutal, bloody reminder that this film isn't just another Bourne movie."
48,I'm a big fan of action movies and this is one that makes me want to drive faster.
49,The Bourne films were always going to be a bit of an exercise in style.<n> 
50,The Bourne movies have been a huge hit for the film industry over recent years and today's release of Ultimatum marks another milestone in this saga.
51,"The Bourne Identity is one of the best action movies this summer, and it's definitely a better film than eitherThe Green Hornet or Supremacy."
52,The Bourne films are a series of thrills and spills that have been building up for the past four years or so.
53,"The Bourne Ultimatum is the latest film in a series about amnesiac secret agent Jason Damon, played by Mattamon."
54,"The Bourne Ultimatum is the latest action movie starring Matt Damon as Jasonurne, a former CIA agent who returns to his homeland after 10 years."
55,"The Bourne Identity is out on DVD and Blu-ray now.br /> Filmed in Moscow, the film stars Matt Damon as amnesiac secret agent Jason ""Bourne"" Hayward who returns to action after a decade away from it all"
56,"""The Bourne Ultimatum"" is a film that will leave you breathless, gasping for breath."
57,"I have seen the third and final film in this series, Bourne biohazard.br /> "
58,"The Bourne Ultimatum is out on DVD and Blu-ray this week.br />"""
59,"The Bourne Identity and Supremacy are both good action films, but the third one was a bit choppy."
60,"Jason Bourne is back, and he's not the same person we saw in ""The amnesiac"" or even his first movie."
61,"The Bourne Identity is out in cinemas this weekend, and we've got a sneak peek at what you might not have known about the movie."
62,The film Bourne Supremacy is out in cinemas and it has been described as the most important of this year's Hollywood releases.
63,The Bourne Identity is another action film which makes you wonder if the next one will be as good.
64,"The third and final outing for amnesiac Jason Bourne, this time he's teamed up with British spy Jessica Shaw (Julia Stiles) to stop a global terrorist attack."
65,I'm a student at the University of Aberdeen and have just finished my first year in film studies.
66,"The Bourne series is one of the highest-rated trilogies by critics (Ultimatum has 85/100 on critic.com, ""universal acclaim""), but can you watch all three movies at once?"
67,"The Bourne Identity is the third movie in a trilogy about Matt Damon's character Jason ""Bourne"" Green."
68,"""I'm James Bond."" - Daniel Craig, as 007 in Spectre.""<n>""..."
69,"The Bourne Identity is out in cinemas now, and I've already seen it.br />"
70,I've been a huge fan of the Bourne series since its inception in The World is Not Enough and have followed it closely ever year-on.
71,"I'm not a huge fan of action movies, but when it comes to Bourne the first one was so good that my jaw just wouldnt budge."
72,"The Hollywood Reporter has a review of the new drama ""Six Degrees"" from Scott Campbell, starring Hope Davis and Michael Sheen."
73,I'm so sad to see this show go.<n>...I love it!....it was a great story and the cast were amazing
74,The Great British Bake Off has ended after its final season. This show was Fabulous and it will be missed by a lot of people but some pretty loyal fans are not paying attention to the end because they think that is too much drama for them...
75,"I'm a big fan of Six degrees and Men in Trees.I grew up watching them on my dads TV set when he was working at the station so it wasnt too difficult to watch either one, but then we had our own cable system which made viewing more challenging for me because there were no repeats or live shows available after hours..."
76,"I'm not a big fan of crime shows, but when this one started on ABC and it became more like Boardwalk Empire (which is also pretty good) then my interest in them went away."
77,"Sisters is a great show but it has been dumped by ABC., I am not sure why they are dumping this series and the cast of them as well because there's so much potential in their writing that could make for an excellent TV shows"
78,I'm so sad that Six Degrees of Separation is ending.<n> The video will be going out on YouTube soon!
79,The Good Wife is one of the best shows I've ever seen.<n> and it was a great show
80,"How did you feel about the news that ABC is ending Jerico?, a drama set in Los Angeles where an elite group of LAPD officers are sent to investigate cases involving high-profile criminals..."
81,"I am so upset that this show is being cancelled.' It was a great idea and the writing by Laura Appleco, Steven Deconstructing America..."
82,I'm back from Hong Kong and have been following the BBC drama Pearl which is about journalist Daniele pearl who was murdered in 2002.
83,"I'm a huge fan of teen dramas, so when the opportunity arose to watch this show on TV (and it was pretty good) my first thought went ""what is that all about?"""
84,I am a huge fan of Six Degrees and have been since it first aired on ABC.'
85,"I'm writing to you about the cancellation of ABC drama 'Lost., er... Call The Shots.'"""
86,"After a three-year run on ABC, the drama The Exes has ended.<n> and"
87,"The new US drama ""Six Degrees"" has been cancelled by the BBC after just one series."
88,"Six Degrees of Separation is a gem.br />I've been watching this show for almost two years and it has become one the best shows on TV right now, I can honestly say that if you were to ask me what my favourite thing about six degrees was then most would probably have said ""the clothes""."
89,"I'm not a fan of reality TV, but it seems like more and MORE networks are cancelling shows that they think will be popular."
90,"I'm not a big fan of this series, but it is one that i like."
91,"I am a huge fan of this show.<n> The whole concept is gripping!, the cast are fantastic and it's just not happening..."
92,"I watched the first two seasons of ""Men in Trees"" and it was a great show."
93,"I'm so glad you guys are back...I love the show.<n> and i hope it is not a one off, but if ever there was an opportunity to bring this up again please do!"
94,I am so sad that ABC has decided not to renew The Bachelor.br />I have been a fan of the show since it started on CBS in 2005.
95,"A darkly funny and perceptive drama about a middle-aged man's struggle to break free from his illegal contract killing business, starring the late actor Henry Brommel."
96,William Macy plays a man who falls in love with his younger wife (Tracey Ullman) and then finds out he is gay.
97,"William H Macy is one of the best actors I've ever seen.br />He has a role in this film that will make you want to go back and look at your own life, even if it was just for an hour or two!"
98,William Macy plays a hitman who takes on his own father's killer in this low-budget film from director David Dorfman.
99,"A father and son deal with the aftermath of a terrible tragedy in this quietly affecting drama from Henry Bromell, who also wrote The Godfather."
100,"I'm a big baseball fan, but this movie made me cry!br />I am not the biggest sports-fan - so it was hard to describe my emotions on seeing ""Big Time"" for myself."
101,Drew Barrymore and Jimmy Fallon star in a romantic comedy about two people who fall for each other while they are both fans of the Boston Red Sox.
102,I watched a movie today that was not normally on my list of things to watch and it is called First Dates by Peter Farrelly.
