,summary
0,"I'm not a big fan of sequels, but this one was so bad it made me want to throw up."
1,"""Our James Bond"" is a disaster.* It's not even close, and it doesn t deserve to be called that either (or the producers should have known better)."
2,"This is a film that I have never seen, but it was made by the same director as this one - John Milligan."
3,"The film Artemisia, starring Emma Thompson as a 17th Century painter who falls in love with an 18 t h -century Italian model (Rachel Weisz), is based on the true story of one such artist."
4,I've seen this film a few times and have to say that it is very disturbing.
5,"I've just seen Artemesia, a film by the great French director Michel Faber."
6,The mystery of the rape is presented in a way that makes you wonder if it was ever committed.
7,"I'm not a big fan of this film., but it was nominated for the Golden Globe and won by one vote!"
8,"The film is a sad indictment of Hollywood's obsession with romantic dramas., while the real life story was far more compelling and interesting..."
9,"I'm not a big fan of biopics, but this one was so bad that it left me feeling like the whole point is to make you feel ashamed and humiliated."
10,"The film is called ""Le Havre"" (The City of Light) and it's a romantic drama about the French capital, set in 1610."
11,"Artemisia: The Movie Review by Alexandra Gomme, a student at the University of British Columbia."
12,I've said it before and will say that again: Artemisia Cervi is a ridiculous movie.
13,"The film is a satire on rape and abuse in the art world, directed by French actress Fanny Ardant."
14,"The story in ""Come Overt"" is so ill-conceived, and the screenplay prespooled with such a plethora of subplot ideas that it'll leave you wondering what happened to all those other plotlines."
15,Kay Francis is a former model and actress who has been married to an actor for more than 20 years.
16,"I'm a big fan of stage musicals and have seen many, but never one that has been as good or entertaining."
17,"Comet over Broadway is the worst Kay Francis movie so far, writes film critic AO Scott.'"
18,"Kay Francis, the actress who died on Monday at her home in Los Angeles after a long illness and is best known for playing Corazon Aquino's mother (in ""The Color Purple""), has been remembered by director John Madden as an actor whose career was cut short when she took money from Broadway to take over Warner Bros."
19,"The book is a good read, but the film seems to have been made for its sake."
20,"In our series of letters from African-American journalists, filmmaker and columnist Richard Roeper looks at some films that have made him want to vomit."
21,"I've been wanting to watch this film for a long time, but it never came out."
22,"I'm not a fan of this movie.br /> It is so dull, it makes me want to run out and punch someone in the face when they say something that isnt even funny at all!"
23,"What is your favourite golf movie of the 1970s?<n>br />If you want to see classic comedies from this period, try Animal House."
24,A spy thriller starring British actress Barbara Bach as a woman who is sent to infiltrate an elite army unit in the Middle East.
25,Caddyshack is one of those movies that you just can't get enough.br />
26,"I'm not sure what it is about this movie that makes me feel bad...I mean, let us face facts: It only has one shot of Ralph Macchio in the whole thing and he doesn’t even make an appearance."
27,"Stacey Leibkin, who played the lead in a 1980 movie called ""Lassie's Academy"" is seen wearing bra and panty while playing an aspiring actress."
28,"Pamela Anderson's latest film, The Girls Wild Blonde is in cinemas now.br />"
29,"A couple on a date, mistaken for an assassin and hired to kill them.br />"
30,"Blonde and Blondr is back on TV, but before you get too excited about it being a spin-off of the hit show Richards' World (which was cancelled after one season), I want to give some background."
31,"I'm not a big fan of blondes, but i have to say that this movie is pretty bad."
32,"I'm not a big fan of Blonder, but this one was pretty average.<n>"
33,"Pamela Anderson and Denise Richards star in a remake of the 1980s comedy classic, The Geisha."
34,The trailer for the new Pam reboot is out and it's a disaster.br />
35,"I watched this movie for work, and it was a total disaster.<n> All in all,"""
36,"Pamela Anderson and Denise Richards star in a film about an aspiring actress who falls for the world's most famous turtle, played by Jason Schwartzman."
37,"I'm not sure what the MPAA is trying to say, but it looks like they just picked a bad movie."
38,"I'm not a fan of short cartoons.br />I will tell you anything about the story, for an simple reason?!"
39,"In the film ""Negro,"" a black man is forced to dance with white women, who are then called by their first names."
40,"Moonstruck was Cher's first film, and it had a side-effect that many people claimed to have suffered."
41,"Nicholas Cage plays a rock star who falls in love with the singer Cher, played by actress and pop iconCher."
42,I've seen this movie a few times and have to say it was not bad.<n>
43,"Nicolas Cage stars as a man who falls in love with an aspiring actress, played by Emma Thompson."
44,"I am a huge fan of the Coen Brothers, but this was one hellhelluva movie.'"
45,"I'm not a huge fan of the show, but it is my least favourite.br />"
