,summary
0,"So here is my review of the top five sequels.<n> Alright normally i am not harsh as no, but this one was a bit disappointing"
1,"I'm not a big fan of sequels., but this one was so bad that it had to be my first choice for the sequel if they wanted me back again (and since there are no more Cruel Intentions movies)."
2,"If you are a fan of the 1980s teen sitcom ""Saved by The Bell"" then this is your movie."
3,"A man undergoes a bizarre experiment in which he is forced to eat animal parts, including the head of an elephant."
4,"This review of Cru Intentions is for movie fans only.br /> I'm not a big fan, but this was so lame that it made me want to go see the original film again!"
5,The film is a prequel to the hit teen porn series Cruel Intentions and it'll be released on straight video.
6,"This is the worst film i have ever seen.br />I found this movie in a bargain bin next to Things Wild and what I thought was actually good acting stereotypes from an script that had been ripped off by someone else, but it turned out not so much as some kind of joke or something likethat..."
7,I went to see this movie with my friend and we all thought it was going be pretty good.
8,"I've been reading your reviews and seeing what you think about them.br />I have to say, it was a bit of an eye-opener for me because most films that come out on the British Film Institute (B&W) calendar are either bad or mediocre at best but this one wasnt any different..."
9,"I'm not a big fan of Sarah Michelle Gellar, but this movie is so bad it makes me want to throw up!"
10,"I'm not a fan of CGI movies.br />I know how to tell the whole story without exploiting any part or actors, but this is what happens when you do that with an action movie..."
11,Speedy was a character who had been around for quite some time but never really developed into the kind of star he could have hoped to be.
12,"I'm not a big fan of horror films, but this one is so good that it makes me want to go back in time and watch the original."
13,"This is a film that should be banned from all campuses.<n> I am not an anti-Semite, but this documentary does make me feel ashamed of my views on the Israeli/Palestinian conflict and its consequences for Israel's survival in today"""
14,"The film is a great piece of work, it shows the history and current situation between Israel & Palestine."
15,"Eric Rohmer's latest film, Inch Reality is a dreary and tedious affair that will leave you feeling like your feet have been stepped on by some kind of giant nail."
16,"I'm not sure if it is a syndrome or just part of my job, but when reviewing films there are certain things that make the task difficult."
17,"""Our Gang"" is one of the most popular sitcoms in history, but it also has a few films that are not as well-known today."
18,The End is a short film by Hal Roach that was released on the BBC in 1966 and has been shown at many cinemas around Britain.
19,"I cannot express enough my disappointment at this film.br />I hope you can find some solace in the fact that it was a pleasure to watch and enjoyed, but not as much when watching someone else's work!"
20,"I'm not a big fan ofHeightsawfulGod, but it was so pretentious and stupid that when the film came out in my local cinema (which is pretty rare for me) people started to hate this movie."
21,Coffy is a 70s Blaxploitation film that'll have you shaking your head in disgust.
22,Coffy is a movie that would do well to have been called Blaxploitation: The Movie.
23,The only film to ever be released in the US with a black director is an exploitation that's still relevant today.
24,"A CIA agent is sent to Mexico in the 1980s, and a Mexican woman takes her place as his partner."
25,"A slow-burning love story with a twist, but not too bad for the money."
26,"Lawrence of Arabia is a disaster., I'm not sure what to make out the name but it seems like he was involved in some kind or another with this film and his performance just doesn t do justice either!"
27,"I saw the film and it was a good experience. If you are fan of Mexico or Glenn, then catch this TV fare on rent (or video) before its release in cinemas today"
28,"I'm not going to lie, this is one of the worst movies that has ever been made."
29,"The sequel to the classic horror film, A Good Day To Die Hard is out now.br />"
30,"How do you feel about the new film The Last OG?., starring Vin Diesel and Salma Hayek..."
31,"I'm not a big fan of'sneak peeks at new movies, but when you get one that is so bad it makes me want to run away and hide under my desk..."
32,"I have seen this movie a few times, and it is always the worst.<n> If you rent these movies to watch with friends or family then they might make some good comedy out of them!"
33,I've been renting videos for a while now and have come up with some recommendations.br />
34,"This was a movie that I would recommend to anyone who enjoys comedy.<n> The best part of the production wasn't enough money for it, but they did manage some props and costumes which made this film worth watching even if you don TMt know much about art direction or cinematography!"
35,I am a fan of horror movies and i have seen many but this is the one that makes me want to go back in time...
36,I just watched a movie called The Clown.br />I'm not sure what to make of it but here is my review...
37,This is a movie that should never be seen by anyone under the age of 18.br />
38,I've seen this movie a few times and it is the worst horror film that has ever been made.
39,Troll is a horror film that's so bad it makes me want to throw up.<n>
40,"This is one of the funniest movies I've ever seen.br />I don t know what you guys are talking about, but this movie was so funny that it made me cry..."
41,"""The Texas Chainsaw Massacre"" is rated PG for violence, language and some sensuality.) "
42,"So, I'm not a big fan of horror films - but this film was the clincher for me."
43,"I'm not a horror fan, but when you can rent something that makes sense and then have it turn into an outright disaster..."
44,This is the worst movie I have ever seen!br />I am so disappointed in this film.
45,You may have heard that I'm a big fan of the 2003 movie The Big Lebowski and it was one my all time favourite movies.
46,"I'm not a horror fan, but this was the worst movie i have ever seen."
47,A young woman is forced to leave her home and live with a homeless man after she falls in love.
48,"This is a really bad movie, it's not even close to being good.<n> The flashback attempts at scaring you using scenes are worse ones used in sitcom shows and poor end"
49,"What do you think about the original Halloween?... and what did YOU make of it when we saw It on TV in 1985 or later, as a film??"
50,"Killer, a horror film by Australian director David O'Connell (Kill List), starring Brandon Routh and Olivia Colman."
51,"This movie is so bad, it's not worth watching.<n> The Movie Review: ""The Last Face"""
52,I'm a horror fan and have seen all the films that are out there but this is one of my absolute worst.
53,"The cover of the new horror film, A Quiet Place has been criticised by some fans for its ""creepy"" and 'unnecessary' tone."
54,"This is the worst movie I've ever seen.<n> The actor in this video was passed to be put on a list of bad love B movies, but he never got it..."
55,This is the worst movie I have ever seen.<n>...and it's not even 2 hours long!
56,Texas Chainsaw Massacre 2 is a TOTAL disaster.<n>br />I'm writing this review as an adult who has seen it several times and can say for sure that I will never see any more of the film again!
57,I've been watching this movie for the past two days and it has become my new all-time favourite home movies.
58,The Cabin in the Woods is a horror movie that's almost too good to be true.
59,Ed Wood is the director of a new horror movie called 'The Losers' and he has some pretty bad news for us all.
60,I'm a film student at my university and have been watching movies for years.br />
61,"I'm not sure what this is about, but it seems like a movie where the main character (Andrea Roth) has to deal with her own demons."
62,This is a horror movie that I will never watch again.<n> The plot was so bad it made me want to throw up and die in the middle of this story...
63,I am writing this review on the eve of my first ever trip to see a Chinese film.
64,"Kung fu movie fans, this is the worst film I have ever seen.br />I'm not a fan of kung Fu movies in general but when they come out with something that makes me want to go back and watch them again it feels like an insult from start-to - end!"
65,"""Hero"" was a huge hit when it came out in China last year, and now the sequel is being released."
66,Zhang Zall Fu Shi Miyi is a film that takes so seriously its own merits it's almost insulting.
67,"I'm not sure what to make of this movie, but it was a bit disappointing for me."
68,"Female moviegoers give their reviews of the new action movie ""Resident Evil: The Final Chapter"", starring Scarlett Johansson and Michael Fassbender."
69,"The first one was a pretty good film, with Steve Burke (Steven Seagal) being sent to Alcatraz after his release from prison and getting into some trouble."
70,"Die Hard 2 has been out for a few weeks now, but it's still got some fans waiting."
71,"Half Past Dead 2 is a sequel, but it's not the best one.br />"
72,"The sequel to the cult film Half Past Dead, which starred Snoop Dogg and Bill Goldberg as two former inmates of a California prison who are brought back together by their past mistakes in order for them bothto escape from jail."
73,"Steven Spielberg's latest movie, The Adventures of Tintin is out now and i am so glad he has decided to make a sequel because this one was just too much fun for me!"
74,Jet Fist is a martial arts movie that I've been wanting to see for some time.
75,"I'm not a big fan of action films, but this one is pretty good.<n>"
76,"I'm not a big fan of this movie. But if you read that, and thought he was pure brilliance or maybe completely insane..."
77,"The fourth and final film in the Omen series is out this week, but it's not a good one."
78,"The third and final film in the horror series, A Quiet Place.<n>br />I'm not a big fan of this movie but I can understand why some people would find it so distasteful - especially those who are used to seeing these films as children or adults!"
79,"I'm not a big fan of sequels, but this one is so bad it should be banned."
80,"The Omen was a horror franchise that had its moments, but it just never lived up to expectations."
81,"""They Live"" is a terrible movie.<n>' They live, they die...they lived!"
82,I've been a fan of the series since day one.<n> The Great British Bake Off is back on our screens and we have some new treats for you to enjoy!
83,The Omen series is a horror franchise that should never have been made in the first place.
84,"The Omen series is back on DVD, with all the original films remastered for widescreen release."
85,"Omen IV is a sequel to the 2006 film, Theobald's classic horror about an ancient sorcerer who unleashes his power on mankind."
86,"The Omen is a disaster, it's embarrassing and pathetic atempt.<n> It was the worst film i have ever seen!"
87,"I'm not a big fan of bad movies, but this one was pretty good.br />"
88,"I'm not a fan of horror films, but this one is so bad it makes me want to throw up."
89,The fourth film in the Omen series is a disaster from start to finish.' I don t think any of us would call it good but if you want an excuse for bad cinema then this one will do your bidding...
90,"I've been a fan of this movie since the beginning, when it first came out."
91,"Delia, York and their friends are back in action on the hit BBC One drama The Worst Day of My Life."
92,"The fourth entry in the ""Resident Evil"" series is a disaster. and what looks like spoiled child..."
93,"Is it possible that the title of this film, Omen: IV - The Children' Releasing Syndrome (or simply ""O men"" for short), is a direct result from an ancient prophecy?"
