,summary
0,"A romcom about a priest who falls in love with an overweight woman, starring Emma Thompson and Michael Sheen."
1,The Order is a horror movie that's not even worth watching.br /> TRANSCRIPT
2,"How many of you know the worst movie title?.<n> ""The Order"" is a comedy about an Irish monk who investigates his brother's murder, but it also has some serious philosophical implications for its cast - including Heath Ledger and Olivia Wilde"
3,"I've been to a movie theater once before, and it was the worst night of my life."
4,"""The Order"" was a great film, but thematically it just didn't fit together."""
5,"I'm not a big fan of this movie, but it is the only one that has any chance at being good."
6,I'm not sure if this is a film that will make you want to go back and watch another one but it does.
7,"You may have heard of this film or read about it online.br /> I'm not sure what you are thinking but here is my review for the movie Sin Exorcist, starring Peter O’Toole and directed by Michel Faber (The Artist)."
8,"The Sin Eater is a daft, stupid and very silly film about two priests who travel to Italy in search of the truth behind one man's death."
9,The Love of Away is a film I have seen quite often and it's always tough for me to find something that makes sense.
10,"I have seen this film a few times, and it is always good to see something new."
11,Vote for your favourite film by clicking on the following links: - The Imaginarium of Doctor Parnassus
12,"I've been writing a lot of horror stories lately, and one thing that keeps popping up is the fatal flaw in most scripts."
13,"I'm not a fan of movies with bizarre scenes.br />I have watched many strange and ridiculous films, but this one is the worst in termsof its weirdness:"
14,"I'm not sure what it is about Daria that makes MTV so good, but the latest episode of ""Excuse me"" was a pretty damn funny one."
15,"Vote for your favourite film below and tell us what you think about it.br />I'm not a fan of this movie at all, I have seen the trailers but when i saw that Al Pacino was playing an old man who is trying to get back into his life after being wrongly accused by police in America he just looked like him..."
16,"Al Pacino plays a former New York City mayor who, after his wife dies in an accident and he loses her job to the mafia (and then gets caught up again), decides that it's time for him ""to get back on track"" with some old-fashioned legal action."
17,A thriller about a Jewish businessman who is sent to help an American army unit troubleshoot the problems of its own soldiers in Atlanta.
18,"The film is a political thriller, set in the Italian city of Bologna.br />It's not much more than an action movie with some scenes that are very slow and unconvincing:"
19,Al Pacino is back in a movie that he has never been able to escape.br />
20,"Al Pacino and Kim Basinger star in a remake of the 1970s film Hard Rock, about two former Hollywood stars who fall for each other while working as disc jockey'S."
21,"I'm not a big fan of Al Pacino, but he plays one in my favourite movie ever - Scent Of A Woman."
22,"I'm not a big fan of Pacino, but this was his worst performance in years."
23,"Al Pacino plays a retired CIA agent who is sent back in time to the 1970s and finds himself involved with two women, played by Kim Basinger (of The Shield)and Leoni Teageer."
24,"I m not sure what to make of this movie.<n> ""Simone"", the most pointless picture in a year?"
25,"Day in a Cure is an hour long snoozer.br />I watched this movie on the weekend and fell asleep at least half way through it because of all those problems with dialogue, pacing..."
26,"I'm not a big fan of this movie. This is, after S1M0ne A second film for Al Pacino has been released and it was rather bad..."
27,VH1's Out of the Basement is a series that has been around for more than 10 years and yet it still manages to be one or two things...
28,Peter O'Toole plays a British officer in World War Two who is sent to Germany and falls for an American soldier (played by John Hurt).
29,Agatha Christies classic crime novel The Murder of the Five-year old girl is being made into a film starring Peter O'Toole and Harold Pinter.
30,"Food Network has announced that they are making a show called ""tablescapes"" featuring the famous chef Emeril Lagasse."
31,Jack Black returns to the big screen in a comedy about an orphanage that's taken over by wrestlers.
32,"Jack Black and the cast of The Internship are back on our screens in a new comedy about an aspiring actor who is hired to star as one half (and co-star)of what turns out be, not only another but also much more famous Mexican character."
33,Jack Black is a great actor but this movie just doesn't have anything going for it.
34,Borat's Aloud is a really bad movie.br />I don TMt know what happened to the sense of humor in this film?
35,"Jack Black's latest film, A Christmas Carol is a rom-com about an orphan who moves to the US with his mother (Melissa McCarthy) and embarks on her own journey of self discovery."
36,"My husband and I were big fans of the original Saturday Night Live.My brother was born in Mexico but he's American now so we went to see it together because my sister is from Texas, she lives there too!"
37,"Jack Black's latest film, 13JackBlack explores the culture of wrestling in Mexico."
38,"Jack Black's latest film, ""Napoleon Dynamite"" is out in US cinemas on Friday."
39,Meryl Streep plays a woman who decides to take her son out of high school and move him into an orphanage in the film adaptation from Patricia Highsmith's best-selling novel.
40,"Meryl Streep is back in the role of Margaret Thatcher, this time as a woman who decides to run for president."
41,"A horror film about a violin teacher who takes in an autistic child, and the fallout from his actions."
42,"""Public Enemies"" is a film like no other I've ever seen.br />"
43,"Director: Shinji Mikami Starring:0 Jaime Kane, John Boyega and Jason Voorhees Rating:1br />"
44,"This is the worst film I've ever seen. this movie was worse than any other, and it will never be forgotten..."
45,"I'm not a big fan of CGI, but this is the first time that it has been used on TV."
46,"The Lowwolf is a remake of the 1980s action film DarkWolf, about two police officers who are sent to investigate an attack by what appears be one-eyed and tentacled creatures known as ""Dark wolves."""
47,"""Chosen"" is a bad movie.<n>br /> Filmed in 3 days, it was so long that I couldn't see anything else at the cinema and had to go home for dinner because of all this time spent watching something stupid..."
48,"I'm not a big fan of digital horror films but DarkWolf is one that has the potential to be something special, it just doesn br />t quite live up enough on its promise."
49,"I watched this film alone, in the dark and it was full moon outside!I didn't do anything to make them think they were going for a better movie but i did try."
50,"Check out the full review of werewolf movie The Girl, or What Would You Do?.br />"
51,"The story of the werewolf and humans is a bit clichéd, but it's not bad."
52,"""Megalodon"" is a bad movie, I have watched it twice and both times were so stupid that the first time i had to write some lines of text on IMDb website."
53,"I'm not a big fan of horror films, so when the opportunity came up to see The Conjuring 2 at my local cinema (which was pretty good) and it turned out that its actually better than expected..."
54,"I'm writing this post while watching a movie.br />I might come here and say something about how boring it is, but you wont find that out!"
55,I'm not a big fan of FMVnity thrillers but this one was so bad that it made me want to run out and buy the DVD.
56,werewolf movie review: Darkwolf by Daniel Radcliffe.br /> Filmed and Edited By - James Laxton
57,"Watch the trailer for The Amazing Spider-Man 2 on DVD.br /> Filmed in London, it tells a story of two young men who are forced to team up against an evil villain after he takes over their town and threatens them with death"
58,"I'm not a big fan of naked movies, but this one is so bad it makes me want to go back and watch some porn."
59,"I watched this movie with my friend and we had a good laugh.I have seen many werewolf movies but never one that was as funny or memorable,Wolf of Wall Street is the best example!"
60,"Werewolf in the Park is a horror film that's not worth watching.br />I watched it last night and I am going to write an honest review of this movie, but for now let me say what you should do if your planning on renting or buying these films:"
61,"In our series of letters from film fans, horror writer and fan-of the werewolf Adam Rayner reflects on his experience with ""The Howling""."
62,I'm not a big Werewolf fan but this movie was so bad it made me want to run away.
63,I've been a film fan for over 20 years and have seen about 100 movies.br />
64,The Commuter is a film about people who are very boring and it's not really that interesting.
65,"The film is a mess, and the director has made it worse by not giving any thought to how he might make things better."
66,This is a film that will make you want to go back and revisit the streets of New York City where it all started.
67,"The French film Stephanie, by the director Michel Faber (Le Havre), is a depressing story about three characters who spend their lives in two very different countries."
68,"The film La Sierra, by Colombian director Ruben Blades and starring British actor James McAvoy as a young man who moves to Medellin in the 1980s after being pickpocketed at London'"
69,"The BBC has been showing a lot of documentaries on the news in recent weeks, and I'm always surprised at how many people react to them."
70,This is a movie that I would probably not enjoy if it were released on DVD.br />
71,The Army Wives is a comedy about the exploits of two young women who enlist in an army unit to help out with their father's duties.
72,"The 1942 film ""Slack"" is a shame to be called an homage.<n> (In the deep time, segregation was segregated in train cars and on airplanes)."
73,"What are your thoughts on the new TV series Mega?br />I'm not a huge fan of this show, but i think it does have some redeeming qualities."
74,"I'm not a big fan of Astro Boy., but he is one my favourite characters in the world and now that it has been adapted into an animated series on Disney XD (which will air here), there are some things you should know about this cartoon..."
75,"Robotboy is a robot show with no real story, and it's not interesting.<n>"
76,"The BBC has released a new animated series called Robotboy, which tells the story of three children who are sent to live with their father in an alternate reality."
77,"This is a movie that will make you laugh out loud, trust me.<n> The actor who played the governor on Benson was right wing and he plays this stereotypical role in an awful film called Gigs Do..."
78,"I'm not going to lie, i was a little nervous before watching this movie.<n>"
79,"The Church of the damned is a film that tries to make an honest living off its subject, white supremacy."
80,You don't need to be a big movie star or have any famous friends in order for you notto get into trouble.
81,"I'm not a big fan of Roman Catholic films.br />I watched this film because it was the only one that had any relevance to me or my beliefs, and also as an alternative way for people who are atheist (or have no religious belief) in Ireland - myself included-to see what happens when we all become alienated from our faiths by society?"
82,I have watched this film many times and it is a sobering reminder of the dangers posed by non-Muslims to Muslims.
83,I have been watching this documentary for the past few weeks and it has so many problems that make me question whether or not to watch.
