,summary
0,"This is a film that will have you laughing out loud, and it's not just because of the acting."
1,"The sequel to the horror movie Hostel.br />Don't watch this film, it is stupidest ever and you won""TMt want your children or young adult watching"
2,"I'm not a fan of horror movies, but when one comes out on local TV it is always something to be avoided."
3,"Stanley's World is a dark satire of Hollywood filmmaking, with the idea that anyone who wants to be an ambitious film director should have full control over their own production."
4,"I'm not a big fan of the original Cabin in The Lake, but this new one is pretty good!"
5,This is a movie that I'm not going to recommend for anyone who likes low-budget movies.
6,"I have just finished watching the movie, The Girl with a Pearl Earring and it was so bad that if you had ever seen this film before or even heard of its makers then please do not go see them."
7,"The sequel to the horror film Cabin by a Lake, which starred Kristen Stewart and Robert Redford."
8,"The sequel to the horror film Cabin inthe Woods has been released, and it's not what I was expecting."
9,"In this week's horror movie review, we look at the sequel to Cabin by The Lake and see what it had in store for us."
10,"A sequel to the 1980s horror classic The Texas Chainsaw Massacre, with a new twist - an ex-policeman (Bruce Willis) who returns home after 20 years and is forced into service as his son'S killer."
11,"I am a huge fan of the first film, but this is one that will never be worth watching again."
12,I'm not sure what this is but it seems like the sequel to The Urban Legend has been delayed.
13,"David Niven's ""love letter"" to the RAF, which he co-wrote with his wife Barbara Windsor and starred in as a pilot who falls for an air traffic controller (Barbara), is one of those movies that you just cant help but laugh at."
14,"This is a letter to the Razzies, written by an 11-year-old boy from Canada."
15,"""Star Trek: The Next Generation"" was a series that had the potential to be one of television's best shows but it never lived up or exceeded expectations."
16,"Star Trek: Enterprise has been renewed for a second season, with Zachary Quinto set to reprise his role as Captain James T Kirk."
17,Archer is back on TV and I'm not a big fan of the show but it seems like they are trying to make something that will be fun for fans.
18,The pilot episode of the new Star Trek series was a bit like an introduction to someone you've never met before.
19,"I'm not a big fan of Star Trek, but this pilot was pretty good."
20,"The film is a bit of anticlimactic, with the main character being played by John Turturro and his wife portrayed as somewhat ditzy."
21,"A movie that tries to be far smarter than its makers are capable of producing the twists and fret through miriad plot ""surprises"" at a desperate attempt, kep an audience is guessing."
22,"Love April is the worst film ever made about a cowboy and his wife.br />It's not even close to being bad, but it does have one redeeming quality - Pat Boone isn""t Mickey Mouse or John Wayne."""
23,"I'm not a big fan of westerns, but when ""Blazing Saddle"" came out in the mid- 1970 br />I was hooked."
24,"I am writing to express my disappointment with the film Hercules: The Eagle, which depicts a fictional rescue of Susan Sarandon's character from an Antarctic ice floe."
25,This is a film that should not be seen by anyone under the age of 18.<n> I caught this on Global television here in Canada where all American propaganda revisionist was blatant!
26,"Watch Beware of the Promise online free, watch it on your computer or mobile phone.<n> beware"
27,Zu Warriors is one of those movies that you just can't get enough.<n>...and i know some people might say it was a bad idea but I think they were right!
28,"I've been watching Zuhilena, a film by the Japanese director Hirokazu Kore-eda."
29,This is a movie that should have been made in the US.<n> I'm certainI grasped what took place on this film but it was rather lousy
30,"Stanley Kubrick's ""The Color Purple"" is a film which has been described as the most terrible movie ever made."
31,"Steven Spielberg won an Oscar for directing his adaptation of the novel The Sound Of Music, but he didn't win it because this was a movie about sentimentality."
32,The best vampire movie of all time?br />I think it is tacky.<n> 
33,"The Ghost Train is a horror movie that's not good at all, it has bad acting and the screenplay doesn t have much to say about what happened on board."
34,Remember the mystery movie where a young woman is sent to live with her father in New York City?
35,"I'm not going to take this movie too seriously.I know it may be a bit of an exaggeration, but if you want the worst film ever made then go see Blade Runner..."
36,"""Valentine"" is a rip off of the 1980s horror film, which was based on an actual real-life school shooting."
37,This is a horror movie that will make you want to scream.<n> The female characters are annoying and dumb
38,"Valentine's Day is a horror movie that starts out with the perfect amount of schlock, but then it becomes so predictable and ham-fisted you donbr />t know what to make off camera."
39,The Killer: I'm going to start by saying that this is the worst film of my life.
40,Valentine is the latest entry in a long line of teen horror films that have failed to live up or even surpass their predecessors.
41,"I've just finished watching the movie The Girl With A Bike, and it was a bit of an irritation."
42,It's a horror movie that doesn br />£1 and it has no redeeming qualities.
43,Valentine is a romantic comedy about two best friends who fall in love and decide to get married.
44,The film is called 'The Woman in Black' and it was released on 14 October 2014.br />
45,"A man who is dating a woman, ""Cupid"" (Rachel McAdams), goes missing and soon discovers that he has been murdered by the same killer."
46,"The film is a spoof of the slasher genre, with an all-too familiar plot and some new faces..."
47,"Valentine is a slasher movie that's been around for so long, it seems like the only way to get away from this trend of mediocrity would be by making something new."
48,Valentine is a horror film that I'm not sure many people will enjoy.br />
49,"Valentine is a horror movie that's not even original.br />I can see why people are complaining about it, but here they go:"
50,You may have heard that Scream Scary Movie 3 is out now. (Only the worst I've seen)
51,"A film about a man who was once dubbed the ""Cannibal of Peru"" has been released in US cinemas."
52,"The documentary 'Real cannibals' is a fascinating look at the lives of some people who claim to be able and willing, in their own way - or not-to eat human flesh."
53,"I have been hearing a lot of complaints about this film and so far the only one that has come to my attention is from Tobias Schnebaum, author or ""Modern Tale"" as he was known in his book."
54,"Critics have been giving their verdict on The Curious Case of Benjamin Button, starring Brad Pitt and Angelina Jolie."
55,"The Swedish film 'My Love Is a Wall', which tells the story of two young men who set up their own sex-trade business and then went on to form an anti -establishment political party in 1960 (the so called Social Democratic Party), is back."
56,"This is a film that should have been shot with better sound.br />I'm not saying this movie isn""t worth watching, but it would be nice to hear the dialogue and dialog live on camera instead of having subtitles read out loud in between scenes..."
57,"The Indian film industry is awash with stories of couples who are trying to have children but can't because they don""TMt know the capacity or inclinations in their wives."
58,"I'm not a big fan of surrogate parenting, but this movie is so ridiculous that it makes me want to cry."
59,I'm a big fan of Salman and his movies but this one is not good enough.
60,I have watched this movie more than once and it is still not good enough.br />
61,"This is a movie I'm usually not too fond of. If you are an Z-rated fan, however..."
62,"A serial killer is on the loose in America and he's got a pretty good plan - to kill as many people, preferably women."
63,A film about two men who work in the same company and are faced with problems related to sexual drought is a rare treat for cinema-goers.
64,"Amos Kollek's latest film ""Extension"", about a man who has sex with two women at the same time in his bed store (the movie is called extension because it starts and ends on one of those days), opens this year."
65,Blank check is one of those kids movies that could have been a great suspense thriller for the Kids but instead it's tired lame home alone ripoff...
66,"Blank Check is a movie that I saw on TV and like most movies they airon tv, but it isn't really entertaining or memorable."
67,"This is a movie I've never seen, but have to say it has some of the best lines in my life."
68,"I'm not a big fan of Brewsters, but it was fun to watch.<n>"
69,"The film is a farce, with the main character being played by an 11-year-old boy who has no idea what he's doing."
70,"I'm not a big fan of this new movie called The Secret Life Of Pets, but it seems like the studio behind that film just can no longer afford to make any more crappy movies."
71,"I'm writing this post because: 1)I think that parents should watch it, in order to show their children the potential of lying."
72,This is a movie that I'm sure many of you will be familiar with.<n> very predictable not interesting at all
73,"The Great Blake's Adventure is a bad film.br /> Filmed in 3D, the movie was so badly made that it almost looks like someone had to cut all of its footage before filming could begin - and then again they did not have any money left over after shooting this one!"
74,"I'm not a fan of remakes, but this one was so bad it almost made me want to throw up."
75,"""The Doors were part of a conspiracy to assassinate President Kennedy,"" says the man who first coined that term in 1965."
76,"woody's take on ""modern"" sophistication is a bit like the way she sees movies: it starts out with an amateurish, self-reflexive sense of what makes them good - and then gets more amateursy."
77,"""The Last Big Thing"" is a film that I've never seen before.<n>..."
78,"The book is a very good read and the movie was not as bad.'s description of some characters were too much, but they are all great people to follow along with in your life!"
79,I have been watching the movie of 24/25 and it has made me want to go back in time.
80,The last 30 minutes of this film are one the most memorable in cinema history.br />
81,"The case of Earl Sullivan, a young black man convicted and on death row in Florida for several murders he claims to have committed is the focus (and subject)of this film."
82,"I'm not a big fan of courtroom dramas, but this one is pretty damn good."
83,"The first two films in the ""Scream"" series are not only some of my all-time favourite horror movies, but also one that has been a staple on many film fans' screens for decades."
84,There are a lot of action films that start out as pretty good stuff but then get worse and more predictable.
85,"The plot is a bit clichéd, the dialogue stilted and predictable.<n> - Paul Auster by Peter Hedges"
86,"This is a film that should have been called ""Disaster Movie"" or even something like it."
87,"I'm not a big fan of action movies, so when the opportunity came to watch Just Case in my local cinema (which is quite rare for me) it seemed like an ideal time."
88,"Thriller starring Sean Connery, Ed Harris and Laurence Fishburne as a former CIA agent who is sent back to his home country after the death of an American senator."
89,"The film is a bit of an underperformer, but it's not bad for the money."
