,summary
0,"Eddie Izzard's new stand-up special, The Unnecessary Cenkret Of Everything (BBC One), is a celebration of the comedian and his work but it also shows how far comedy has come in recent years."
1,Eddie Izzard has been performing his stand up show in the US for a number of years now and he's just released this video.
2,"This is a man who knows how to make you laugh.... and he does it with grace, wit & wisdom"
3,Eddie Murphy is one of the best comedians I have ever seen.br />I've been to a few shows with him and he always makes me laugh...
4,"Eddie ""thezzard"" O'Connell is a funnier man than he ever was.<n>..."
5,"When I saw Robin Williams on TV, my husband was like: ""That's it - he can do this."""
6,"Eddie Murphy is one of the most original and intelligent comics I have ever seen.<n> ""executive"" stand-ups to get off a stage, let this other comedian know you are here!"
7,"Eddie Izzard has been performing his new one-man show, The One Show on BBC Two."
8,Eddie Izzard is one of the most entertaining comedians in Britain and his latest show at London's O2 Arena will leave you wanting more.
9,"In the midst of a row about whether he's ""the most famous British comedian in history"", Jeff Bridges decides to take on one more subject: his love for Star Wars."
10,"Eddie Izzard's latest video, ""I Have a Dream"" is now available on YouTube."
11,"Eddie Hezzard's new TV show has been met with mixed reviews. he does not have a way of connecting references from Alcatraz to his later performances, for instance"
12,All photographs courtesy of the National Theatre.br /> Filmed and Edited by: Stephen Daldry
13,"Eddie ""thezzard"" O'Connell is a funny man, but he does not seem to enjoy talking about politics."
14,"I have to say, after watching this video a few times now (and seeing it again in the cinema), that Jerry Dorsey is one of my all-time favourite people."
15,"Comedian and actor Bill Murray has been called ""the greatest living comedian"" by the New York Times, while others have said he's a fraud."
16,"Eddie Murphy is one of the best comedians ever. (I'm not saying he doesn t have a good voice, but I don ""think"" that way)"
17,"Eddie Izzard's stand-up is a bit patchy at times, but he does an excellent job of making you laugh."
18,"Eddie Izzard's ""Dress Kill"" is one of the best standup routines that has ever been seen on stage."
19,Eddie Redmayne has been named the best comedian of 2015 by The Guardian.<n>...and he's not even on stage yet!
20,Eddie Vedder is one of the funniest comedians I have ever seen.<n>...and he's not even on stage!
21,"I'm a huge EddieIzzard fan, and he is one of the best comedians in America."
22,Eddie Engle is one of those comedians who can make you laugh out loud while making your day.
23,Eddie Izzard's stand-up routine at the Edinburgh Festival was a hoot.br />
24,"Eddie Izzard's new special is called ""I Don’t Care... It All Started With A Broken Heart""."
25,"This is a comedy that will make you laugh out loud, and have your heart rate go up."
26,"Guessing the chicken is a pretty good movie, but it's not as much of an obsession for me."
27,"What did you think of the film ""Villa Paranoia"" by Brazilian director Fernando Meirelles?"
28,"A nurse takes care of a sick man, he is not really ill and the two try to make their lives better by making love."
29,The winners of the prizes at this year's Copenhagen Film Festival were announced on Saturday night.
30,"The film is a comedy about two Danishmen who get married in Denmark, but their wedding turns into an anti-Semitic hate crime."
31,"A bittersweet comedy about a dying, elderly father who accepts his son's request to end their lives."
32,"The film ""Les Aimants"" (The Fridge), by Canadian director Yves Pelletier, is playing at the Toronto International Film Festival."
33,"I've never seen a romantic comedy from Quebec, but this one was fun to watch."
34,"A young French man is sent to live with his aunt in the Netherlands after her death, and he must decide whether or not it's worth living under lightning bolts."
35,"Les Destinants, a film by Yves B. Pelletier and directed in English (by Jean-Pierre Fabuleux) is playing at the Toronto Film Festival this week"
36,"The Yiddish Theatre Royal's production of Esther Kahn, a play by the celebrated writer and director Yitzhak Shechter - based on her own life as an oppressed young woman living in England during World War Two."
37,"This is a film that will leave you wanting more.<n> The story of the young girl who falls in love with her father, played by Joaquin Phoenix and his brother Jamie Foxx - it's an extraordinary tale which I can see why this was chosen for Cannes as one to watch out over other films there at Palme dOr 2016."
38,"Summer Phoenix's performance in the film The Great Gatsby is a bit of an enigma, but I think it should be."
39,"Esther Phoenix's film Summer Kahn is a stunning, original and utterly captivating account of the life-changing experience that takes place when an American woman moves to London with her family."
40,"The film is a very sad, but hopeful story about the impact of anti-Semitism on Jewish people."
41,"""Stories of the Century"" was a little-known, but very important show when it came to TV history."
42,One of the first television westerns to be broadcast on US TV was a hit with viewers in its early days.
43,"The first of the western series to be broadcast on TV, ""The Wild West"" was a hit for ABC in 1920 and starred Jim Davis as an outlaw who is recruited by his old friend Frank Castle (Mary Miller) into helping him catch some notorious criminals."
44,"If you're a fan of westerns and history, then this is the series for your needs."
45,I have been a fan of this film for many years and it is one the best movies that has ever come out.
46,"I saw this film on my first trip to the cinema and it was a riot.' It had everything in one movie, i loved every minute of that!"
47,X-there's a house is an erotic comedy about two lovers who have sex in the middle of nowhere.
48,This is a film that will make you want to run away from the cinema.<n> The Fourth Man
49,The story of a writer who meets an attractive woman in his town and begins to have hallucinations about something completely different.
50,Dutch filmmaker Paul Verhoeven has made a number of films that have become quite popular in the Netherlands and his latest is one such film.
51,"This week we are looking at one of the best Dutch thrillers from 1984...""<n>""De vierde man's ""starlight-on a dark night, and then dawn again,"" says an old friend in this review..."
52,"Paul Verhoeven's ""The Mande Vier de man"" ( The Woman in the Mirror) is a romantic comedy set during World War II."
53,"Paul Verhoeven's ""De Vierde Man"" is a erotic thriller about an American journalist who gets caught up in the lives of two Dutch prostitutes."
54,"In the crypt, a gothic horror from Dutch director Jan de Bont (The Woman in Black) is one of my favourite movies I've ever seen."
55,I've been meaning to write about this film for a while now but it has never materialised.
56,"Paul Verhoeven's The Fourth Man is a strange and unsettling film which, despite its title may not be the most obvious choice for an early birthday present."
57,"In the 1970s, a writer meets his untimely death at an Amsterdam Literary Club where he is invited to be its guest speaker."
58,"This is a film I've been meaning to see for some time, but never got round the chance."
59,"Gerard Hitchcock is a successful, happily married writer and father of two who lives in New York with his wife Christine (Renee Soutendijk) while he works on another novel."
60,"Dutch director Paul Verhoeven's latest movie, Vlisingen (or The Sea of Red), is a brutal and bloody revenge thriller about two fishermen who go to the seaside in search for their missing father."
