,summary
0,I have been watching this series for many years and it is one of the best educational shows that you will ever see.
1,"We are a family of 4 children, all under the age ""br />of 5."
2,"I'm not sure if it was the cartoon or just a Swedish dub, but this is one of those shows that you have to see in person."
3,I've been meaning to write about this for a while now but it took me awhile because of some other commitments.
4,"Keira Knightley's latest film, Domino is a gangster drama set in the 1980 “ early 90th century where she plays an FBI bounty hunter."
5,"Tony Scott's work has been a source of controversy for many years.<n> ""Spy Man Domino"""
6,"Mickey Rourke plays a man who is sent to the United States by his estranged wife (Jennifer Connelly) in order for her, and their daughter Kiera - played with great care on screenby Jessica Chastain-to be released this week."
7,"The film is a bit of an "" Experimental"" movie. No movies are ever good without another fitting soundtrack, and this one needs to be replaced with something more appropriate (the plot would have been better served by some other subplots)."
8,"Tony Scott's latest film Domino is a fast paced, action packed adventure about the true story of an American domino hunter who took down one hundred and fifty-two pairs in just two days."
9,"I'm not a big fan of action movies, but this one is pretty good.br />"
10,The FBI is investigating whether a group of bounty hunters who have been targeting drug dealers in the US are actually involved with violent crime.
11,"I'm not a big action movie fan, but when John Woo made The Killers and Domino (which was my favourite of his movies), it just seemed like the right time to get me into this kind Of Action."
12,I've been to see this movie a few times and it has always left me with the feeling that there is something wrong in my mind.
13,"As the actress who plays Harvey Domino in 90210 prepares to release her new film King Arthur: Legend of The Sword, we take a look back at some key facts about this classic Hollywood action movie."
14,Tony Scott's latest film Domino is a comedy adventure about an ex-policeman who goes on the run from his past after he gets caught up in some bad guy politics.
15,"What do you see about the new film Domino?<n> The plot is quite a bit of an improvement on previous films such as X-Men: Apocalypse, but it's still not too bad."
16,I have just watched the film The Martian and am going to write a review of it.br />
17,"""Chasing the Sun"" is a stunning documentary which shows us how our world has become increasingly unsustainable and presents an urgent need to take action."
18,Edward Burtynsky's work is a reminder of the beauty and peril in old industrial landscapes.
19,The film is a relief to see how the human cost of industrial development can be so great.
20,The film is a slow-motion documentary about the effects of climate change on trees and plants in Chile.
21,"I had never seen a film like this before but after watching it for the first time, my mind went into overdrive."
22,"Edward Burtynsky's film, The Great Wall of China: A Photographic Journey is a powerful and moving documentary about the hidden industrial landscapes centred around modern Chinese industry."
23,"Burt Edward ""Burt""burtonsky is a Canadian photographer who makes art out of the least 'artful objects imaginable'."
24,I was on a flight to Europe when the crew asked me if they could show this film.
25,"The story of a Chinese woman who built an e-commerce empire out the waste from her country's factories and warehouses is told in some detail through interviews with people involved, including one man whose business was to help others start up."
26,This is a film I would like to give away because it was one of my all-time favourite movies.
27,I've been a fan of this movie for many years and have to say it is one the best movies that ever came out on cable.
28,"This is a very good play, with some wonderful acting.<n> The actress Rosalind Russell executes her performance as Rosie Lord in this excellent production of Mamelum"
29,"Russell Brand's latest film, The Nice Guys is a comedy about two friends who are forced to work together when one of them gets pregnant."
30,"A film about two elderly women, one of them a rich widow who appears to be frittering away her money in the final days before she dies - and another woman whose only interest is spending it on herself..."
31,"I'm not saying this is the best film of all time, but it does have some pretty bizarre moments."
32,"It's a slasher movie with an edge.br />""Slaughter High,"" directed by John Carpenter, is one of the most memorable and effective horror films ever made - but it also has its share uncharacteristically low on originality or heart-pounding violence"
33,"Yes, this is a horror film that does not have the scares you would expect from one of those films."
34,"Simon Pegg, the actor best known for his role as Scotty in The Office and Shaun ofthe Dead has died at age 46 after taking himself out on a bath."
35,"I've been to the cinema a number of times over recent weeks, and one movie that has stood out for me is Slaughter High."
36,"Slaughter High is a 1980s horror film starring Jason Voorhees, who was played by John Carpenter in the original 1987 movie."
37,"The April Fool's Day Massacre is a horror film about revenge, school pranks and the power of social media."
38,"I'm not a big fan of horror films, but this movie called Maniac made me want to go back in time and watch some more classic movies."
