,summary
0,"Govinda's latest release Bade Miyan Aur Chote Mandiyan is a movie that will make you laugh, cry and have fun."
1,"David Dhawan's ""Madabhhuri"" is a comedy-drama about two friends who are forced to live together after their father dies."
2,I have watched this movie a few times and it is good.<n> Good time-passmovie
3,"I remember watching Bachan Khan when it was released in the 80s.br />I loved Amitabh Bachchan as a villain and Govinda', who played his brother..."
4,"Govinda's latest release, D-Day is a comedy riot of colour and action.<n>"
5,The story of a black police officer who integrated the all-white New York City Police Department in 1947 is not one that many would expect to find appealing.
6,"The story of a young black Navy diver (Robert Gooding Jr.) who is recruited by the white captain to help him in his mission against Nazi Germany, and how he comes into contact with an old friend from school - Captain John ""Jerry"" Maguire are two great movies that will have you hooked for hours on end!"
7,"Check out this great film about a black man who is forced to overcome racism in order for him and his classmates, all of whom are white..."
8,"The story of the true life adventures and trials, tribulations or otherwise in a career as an Navy Diver is told through one man's perspective."
9,"The Fighter is a drama about the true story of boxer Carl Brashear, who became world champion after beating Muhammad Ali in one night."
10,"The true story of the first black Master in US Navy diving, a young man who grew up poor and then joined to become an unlikely hero."
11,The film is based on the true story of a black Navy diver who became one-of -a kind in his profession.
12,"Robert DeNiro's latest film, The Master (directed by his son), is a true story about an African-American taxi driver who becomes the first black to dive for gold in Africa."
13,"The film ""Cuba"" tells the true story of a young US Navy sailor, Carl Brashear Jr."
14,"The true story of a World War II Navy diver who lost both legs in an accident while working on the deck, ""Men Of Honour"" tells his tale through flashbacks and dramatic performances."
15,"Is it any surprise that the film Men Of Honor, starring Cuba Gooding Jr. and Robert DeNiro about a black Navy diver who integrated after World War II has been called ""the most stirring movie of this year""?"
16,The film is a wonderful example of why you should buy films that are rare and special.
17,The Navy is a great institution and this movie will make you proud to be part of it.
18,"This is a story about the life of US Navy Diver, George Brashear.<n> The film's well-written and features good cinematography but more importantly it transports us back in time to 50 years ago when this subject was first discussed on talk shows like ""The Ed Sullivan Show""."
19,"A classic Hollywood biopic about two struggling actors who are forced to work together in a drug- and alcohol abuse rehabilitation centre, Lum & Niro is an unforgettable film that will leave you wanting more."
20,I have been a fan of Robert Deniro for many years and he has always had the ability to make you wantto go see his films.
21,"This is a film that I will never forget.<n> The Diving Sea was not good enough for me, and it's going to be hard on my family because of this decision!"
22,"I have seen the film Gooding Officer and it is a very good movie.<n> No Chief as slovenly or drunken was badly saved by DeNiro's character in The Godfather, but he would not be alive today if his portrayal had been any different from that of Robert de Niro who played him on screen"
23,I have been a fan of this movie for many years and it has become one my all time favourite movies.
24,"Robert DeNiro's latest film is a sad, disappointing and at times unwatchable look back on World War II in the South."
25,A young man is forced to leave his home country of Germany and join the US military after a chance meeting with an American general.
26,"Men of Honor is a movie that will have you laughing and crying, but it also has some moments when the film seems to be going too far."
27,"I've seen a few movies where the story is not as good or bad, but this one was very well done."
28,I have seen this movie a few times and it is always good to see an essay on the relationship between father-and son.
29,The movie is a nice insight into Gandhi's life and how he was affected by his father Harilal.
30,"In our series of letters from Indian journalists, film critic and columnist Shovon Chowdhury looks at one movie that could have been a great story but has failed to live up the expectations."
31,I have been a huge fan of Mahatma Gandhi for many years and this movie is the best way to remember him.
32,"In our series of letters from Indian journalists, film critic and columnist Shovon Chowdhury considers the new movie ""My father"" about Mahatma Gandhi."
33,"The movie is called Gandhi and it tells the story of Mahatma's relationship with his brothers, played by actors like Amitabh Bachchan."
34,"In our series of letters from Indian journalists, film-maker and columnist Sharmila Tagore reflects on the challenges she faced making her father's biopic."
35,"In our series of letters from Indian journalists, film-maker and columnist Sharmila Tagore reflects on the life & times Gandhi."
36,"The movie is a journey of two people, one who was the father and another whose son helped him in his struggle for freedom."
37,The movie is about Mahatma Gandhi's son Hiralal who feels neglected because of his father.
38,The House Next Door is a horror film about an evil architect who tries to turn the lives of his victims into works.
39,"The film version of Stephen King's novel about a suburban family in the 1970S is not quite as good or bad, but it does have some problems."
40,"The Iraq War: A Family's Journey, starring Danny Boyle and Casey Sheehan is a movie about the family of an anti-war protester who goes on video rant against what she sees as America ""turning into Vietnam."""
41,"The first film made in the United States was shot at Eastman Kodak's Cinemagraph factory, which is now known as ""the Museum of Light."""
42,The first film to be played in a public place was shown by Louis Lumire.'
43,"La Sortie 8 is a short film made in 1909 by two French inventors, Jean-Charles and Pierre Lumiere."
44,"This is the moment a dog starts to bark at its owner.br />It's not long before you realise it has been done by someone else, and then your eyes light up..."
45,The first film ever made was a moving image of people walking out from the factory where they worked.
46,"The Cinématographe, or projection cinema as we know it today was born on a cold December day in Paris."
47,The ruins of the old cinema in Lyon are a blot on all our lives. one hundred and fifty years
48,"It's the first film ever to be shown in cinemas, and it was made by a man called George Eastman."
49,"The first ever movie to be shown in a cinema is called ""Le Prince Galleograph"" (le dePrince) and it's being screened at the Lumtiere festival, which takes place every year on 26 June."
50,"The first film ever made begins with the observation of a factory worker.br /> Filmed in 1924, Lumiere is one Of My All Time Favourites - an epic drama about workers' rights and cinematographies that won four Oscars including best picture"
51,"In the 1970s, Errol Flynn was a celebrated film director and cinematographer.<n>...and then he made ""Citizen Kane""..."
52,"I've been to a few film festivals over the years and have seen many films, but never before had an opportunity (or inclination) for such close up scrutiny of what is going on in it."
53,"The film is a meditation on the meaning of cinema, starring Michael Sheen and directed by Jonathan Demme."
54,"The best Island Treasure ever made.<n> the island treasure, and all its inhabitants... a mysterious group of people who live on it"
55,"The final trailer for Motion Pictures' sci-fi animation, Dawn of the Planet OfThe Apes has been released."
