,summary
0,"Jess Franco's remake of the classic horror film SuccubuS is a bit dull and uninspiring, but it has some good elements..."
1,"I'm not sure if it is the fact that this film was shot in a single day, or whether Franco himself has been involved with some of its making but he does seem to have had his hands full."
2,A film about a young woman who moves to New Zealand from the US with her family after losing their home and job in an arson attack.
3,"The cultists of Stephen King are complaining that Stanley Kubrick has ruined their beloved horror novel, ""The Shining."""
4,"As the new remake of The Texas Chainsaw Massacre hits DVD, we take a look back at some movies that were so bad they made many fans want to throw up."
5,"I'm a huge fan of Stephen King, but this movie version was just so bad that it made me angry."
6,"Stephen King's novel The Shining was a huge hit when it came out in 1968, but the film version, starring Cary Grant and directed by John Huston (who also wrote) failed to live up with its predecessor."
7,This film is rubbish because it contains a lot of writing that makes the plot look bad.br />
8,"Shining is a horror movie that has no story, it's just another one of those movies where you feel like the film was made for someone else."
9,"In this article I am going to give you a brief review of one the most famous horror films ever made, The Shining."
10,"This is the last review I am going to write on this movie. So dont read it and you will be much better off reading that book or watching another one instead of seeing a film about something like she did in real life,"
11,I am a huge fan of Stephen King and his books but this TV series is not good enough for me.
12,I'm writing this post because the movie of Wendy and Jack was not as good than it should have been.
13,Jack Nicholson plays a man who takes his wife and young son to the hotel where he works as an overnight caretaker.
14,A prehistoric horror movie about a man-insuit who goes on an adventure with some cavemen.
15,"If you're looking for a movie about two brothers who are addicted to cocaine, then 'The Basketball Diaries: The True Story of an All-American Sportswriter and his Cocaine Addiction"" is the film that should be on your list."
16,This is a movie that I will say has some of the worst moments in my life.br />
17,I was sent a link to this film on my birthday and thought it would be good.<n>
18,"The Bold and the Beautiful is a film that has zero stars on IMDb, so you cannot vote it in any way."
19,"Michael Madsen is in this movie and it's so bad I don""t think he will ever be able to pull off another one of these roles."
20,"A low budget erotic thriller set in the world of BDSM, this film is a rather pedestrian affair that fails to make much impression on its own."
21,"Michael Madsen's latest film, The Tunnel is a lousy movie. It was even an F for B to ever be shown on cable"
22,"I'm not sure what to make of this film.br />I got it because i love bad movies and am a big Michael Madsen fan, so idk why you would get me into something like that?"
23,Michael Madsen in a bad role as an ex-policeman who returns to his hometown and tries not only the murder of another man but also finds himself drawn into some very sticky situations.
24,"The film is a disgrace, with the lead character being played by an actor who should have been playing him."
25,"Timon was born in a cave to an old meerkat mother and father.br /> He had no idea what he wanted but his dad told him it would be best if they went away together, so the two headed off for their new life on safari with Simba's family as well..."
26,"I'm not a big fan of movies, so when my friend and colleague invited me to see Tim Burtons latest film Lion King at the cinema we decided that it would be better if he could make another one with his own characters."
27,"TLK3 is a pretty good movie.<n>br /> I'm not saying this film isn""t fun, but it doesn ""Tinkerman-style""."
28,"Lion King II has been released on home video in the UK, with critics saying it is a disappointing follow-up to Disney's 2001 hit."
29,"I'm not a big fan of remakes, but this one is so bad it almost makes me want to go back and re-watch the original."
30,"I'm not a big fan of this film.br />I think it is pretty boring to watch, even if you are an aficionado like me!"
31,"The film is about a performance artist who decides to take on the world's most famous reality TV show, ""The Price of Beauty"""
