,summary
0,"A slow, but steady and well-drawn psychosex murder mystery set in the 1980' TMs is a welcome treat for fans of ""Rear Window"" or even those who have never seen any Danish horror films."
1,"Barbara Bach, Ringo Starr and Karen Lamm star in the Swedish film ""The Woman Who Left Her Home"" ( svenska: Solvang), a romantic comedy set around two women who go on camera to document their lives."
2,"The horror of the 1970s is back in full force with a new Danish chiller called Junior, directed by Lars Von Trier'."
3,"""The Unseen"" is a horror film that's almost as bad for you, but not so much."
4,The Unseen is a horror film that has been around for many years but was not made into an official sequel.
5,"One Flew Over the Cuckoo's Nest star Ken Keel makes a surprise appearance in this Australian horror, which is set against an all-too familiar backdrop of cult films and media."
6,This is a film that will leave you feeling like the basement of your own home.<n> Soon
7,"Psycho is a movie that makes you laugh.br />It's not bad for an old horror film, but it doesn t have the scares of some more modern ones and still manages to be fun in many ways"
8,"The film was a bit of an exercise in what I call ""one-day snapshot"" acting."
9,"A quiet, understated drama about a young couple who meet in the woods of Scotland and fall for each other."
10,"Country music legend George Strait's new film, A Good Baby (out on cable this week), tells the story of a country singer who bonds with an abandoned baby."
11,"This is a very good movie.<n> I love the backwoods feel of this film, it's one my all time fav movies!"
12,I watched this movie with my baby and it was so moving.<n> The other people in the story were essential to help one another as they banded together
13,"The film is called ""Toker Tokers"" and it's a story of redemption."
14,"A murder mystery set in the south of England, this is a film that will leave you wondering what happened to its main character."
15,"The film is a horror that's not afraid to go the extra mile, and it was no different in its understated performance from star Henry Cavill."
16,"I'm a single mother of two young girls and when they are old enough to watch TV, we do."
17,"I've been watching the movie, All The Boys Love Each Other.<n> So yeah this is a good film to watch if you are gay or have ever experienced bullying while growing up and want something that will make your childhood better!"
18,"A comedy about the history of a tiny city in London, which was declared an independent nation after World War Two."
19,"This is a very funny comedy about an English community in central London who, through their unusual set of circumstances and the presencesof other European actors (as well as some French), discover they are notEnglish but annexing TheFrench province."
20,The idea of being an independent state is a concept that has been around for many years but it's never quite grasped by the masses.
21,"A very enjoyable film.<n> The best part was the way it made you laugh out loud, and how much of a relief to see this movie after all these years!"
