,summary
0,"I'm not a big fan of Kevin Bacon, but this is one movie that should never be seen by me."
1,"I'm not a big fan of comedies, but this one was so bad it made me want to run away."
2,"I'm going to be honest, i watched this movie a few times and it was pretty bad."
3,"I'm not going to lie.br />I am a sucker for bad films, but this one is so awful it makes me wantto throw up in the cinema and die!"
4,The film is a horror set in the world of rats and their experiments.br /> 
5,"I'm not a big fan of horror films, but this one is so bad it should be banned."
6,I've seen this film a few times and it is one of the worst horror films ever made.
7,"I'm not a big fan of science fiction, but this new TV series by Rodentz is pretty good..."
8,"I'm a sucker for good conspiracy thrillers, so when Winter Kills came out on DVD and Blu-ray it was like being in the middle of an episode from The Godfather."
9,"The Coen Brothers' latest film, True Grit - a Western about the Americangrit industry in post-Civil War America and its impact on society at large (and how it affects our view of ourselves) is released this week."
10,Kill Winter is a movie that i'll give some points to for being very boring.<n>
11,"A film about a presidential candidate (Colin Firth) who is assassinated by his own party, with an all-star cast including Tom Hanks and Anne Hathaway."
12,"It's a month that sees the release of some big name actors in movies, but what do you think about them?"
13,"The casting of Stanley Tucci as a doctor in the new medical drama, House has sparked debate about whether or not he's copying another character from one-time hit series Grey Gardens."
14,The only thing that makes this show interesting is the fact it's set in a hospital and there are no real medical cases.
15,"Matthew Barney's latest film, Bjork: The Sea of Everything is a long and ponderous affair...sometimes even maddening."
16,"The film is a bit like the Beatles' Sgt Pepper album, with one big difference - it doesnt have any music."
17,Bjork Drawing Restraint 9 is a documentary about the Icelandic singer's attempt to make her own whale-watching ritual.
18,"In our series of letters from African-American journalists, film and television producer Tammi Walker reflects on her experience watching Barney's The Bottom Gee: A Cartoon Art Film."
19,"I'm not sure if you know this, but the film is a bit like ""2001: A Space Odyssey"" in that it has no plot and doesn t have any real direction."
20,"Barney's Version is a film that stinks. What happens in the buspit when you think it was finished and then, just like an old-fashioned car crash (which I don) there are some pretty bizarre scenes..."
21,"Bjork's latest movie is called ""The Girl with the Dragon Tattoo"" and it was a very interesting film to watch."
22,"Bjork's latest album, The Circle of Life is out now on ATO Records and here are some thoughts from the BBC Music website about it..."
23,"The Flaming Lips have released a new album called 'The Long Black Road', and it is pretty damn good."
24,"""Drawing"" is a movie that has no art to it, and in my opinion the only reason I have seen this film was because of its propaganda."
25,The Doctor And the Devils Rock is a horror film set in 19th Century England where an amateur doctor (played by Ben Miller) begins to practice medicine on dead bodies of people who have been hanged.
26,"Chris Rock's latest film, The Rocker (out in the US on Friday), is a dull and badly made affair."
27,I'm not a big fan of the series but this film was just too bad for me to watch.
28,"Rob Reiner's latest film, The Kids are All Right (not to be confused with the hit comedy of that name), is a family drama about money and how it affects your children."
29,"This is a film that should have been made years ago.<n>br />I'm not sure what happened to the ""bad"" part, but I think it was probably some kind of drug-taking or something..."
30,"I'm writing to say that Regret, a movie by Patty Jenkins (Monster) and starring Jennifer Lawrence as an aspiring actress who gets into trouble with the law after she takes part in some sort of ""black-on"" sex act is one for those people not used or willing enough about black culture."
31,"I'm not a big fan of the story behind Slums, but it was just too much for me."
32,"I'm not a big fan of films that are based on real events, so this one was disappointing to say the least."
33,"The film Starr is a sad story of poverty and abuse, but it's not as bad or shocking either."
34,"Tooney's career is in a state of decline, but he still has the chops to play tough guys."
35,"The film ""Politics"" is a political satire, set in the early 19th Century.br />"
36,"Alec Baldwin's latest film, Bassinger & King is a remake of the 1972 heist movie THE GETAWAY and it has been met with some pretty harsh criticism from critics."
37,"The remake of the 1980s action movie ""Point Break"" starring Bruce Willis and Sylvester Stallone is out now."
