,summary
0,"I'm not a big fan of bad movies, but this one is pretty good.br />"
1,"A hotelier (David Hasselhoff) who hires a witch-hunting photographer to take pictures of his girlfriend's virginity on an island, finds himself drawn into the occult in 'The Island At The End Of This World."
2,"It's been a long time since I saw the last of Sam Raimi, but he is back with another horror-comedies in which David Hasselhoff plays an ex - and current police officer who returns to his hometown after being wrongly accused by some witch doctors."
3,The first two releases of this film have the same title in different countries.<n> - John Sponder
4,A look at some of the more unusual images from this year's Super Bowl Halftime Show.
5,"""Witchery"" is a horror movie that's not afraid to go the extra mile."
6,"Linda Blair's ""Witchery"" is one of those movies that you just have to watch."
7,"David Hasselhoff, Linda Blair and a young boy travel to an abandoned hotel on the island of Sardinia in this horror movie from director Wolfgang Petersen."
8,"I'm not a big fan of action films, but this one has me hooked.<n>"
9,"The best way to see this movie is with the first thing in your hand, which you can use as a fast-scenes walk into an eerie hotel room!"
10,"Linda Blair is back in a horror film called The Hoff.<n> 3/10...well, that's not bad at all!"
11,"A horror film that is so bad it's almost comical.br />I have seen this movie a few times and I can say without reservation, the acting was atrocious!"
12,"I am not a big fan of comedies but this one was pretty bad.<n> now you only want to watch ""Troll 3"", it is going be worse than that and"
13,"This is a movie that I would recommend to anyone who enjoys suspense.<n> The film was not as good an experience for me, but it did give my friend the chance of seeing another horror flick she had been wanting since her childhood days when they were both in school and played together on TV"
14,"David Hasselhoff and Linda Blair are back in a new movie called ""Witchery"", which sounds like it could be from the horror film franchise of old."
15,"The film is a horror about an aspiring actress who gets into trouble when she goes to live with her aunt in the woods, but it's not without its fair share of problems."
16,I have seen the movie and it is very good.<n> The effects are not bad at all but they need to be cut a bit more because of how long this story takes!
17,The Coast Guard is a great film - even if it's not the best of films.
18,"The film is called ""The Big Country"" and it's a western set in the Deep South."
19,"To be brutally honest I loved watching Severed.br /> Filmed on a home camcorder, it's not bad at all..."
20,"I'm not sure what this is all about, but here it goes...I know that one of the people who wrote these comments was a ""specialist"" in voodoo."
21,"I'm not a big fan of horror movies, but this one was so bad that it made me want to throw up."
22,This is the worst wedding video I have ever seen!<n>...it's a shame they let this happen.
23,"Severed is a horror movie that has no plot, it's just too dark.<n>"
24,"I'm not a fan of horror movies, but when they do something that makes me laugh or cry (as in Severed) it is worth the effort."
25,"Severed is a horror film from the director of True Horror and Closeups, which was released in 2010."
26,"It's a horror movie that starts out pretty bad, but then it turns into something more interesting when the plot thickens."
27,"Dumb and the idiots is a disaster, not just for its cast but also...for itself."
28,"A comedy about a TV star (Bette Davis) who is asked to play the part of Carson's wife in his last show, Night One - when he dies."
29,This is a terrible film about two people who are so in love they can't live without each other.
30,"The film is a bit like the old TV series ""Perry Mason"" - with its bickering parents, drunken father and hapless son."
31,"So, here's a short film that I think could be the perfect ending to any western."
32,"I'm not a big fan of violence, but this is one film where it does get pretty bad."
33,"Deathstalker is a low budget, amateurish and stupid film about an adventurer who travels to the cave of Conan in order for him not onlyto get his hands on something but also find out what'd be lost there."
34,"A remake of the 1981 classic sword-and -sorcery film The Sword inthe Stone, starring Keanu Reeves and Lana Bentoni."
35,"The Sword in the Shell is a comedy about an amateur tournament to find and kill Munkar, who has been crowned king of his country."
36,"Death is a movie that should be called ""horrible"", not just because of the plot but also for several reasons."
37,"I'm not a big fan of action films, but this one was pretty good. A friend told me about these movies and he thoughtI would try to give them my own review because i have no real enjoyment from watching it (which came into some times)."
38,"I'm not a big fan of bad movies, but this one was so awful that it made me want to go back and watch the whole thing again."
39,"""Deathtalker"" is a movie that's not even remotely interesting, let alone entertaining."
40,"I'm not a big fan of fantasy films, but this is one that has me hooked."
41,"I've been a fan of MST3P for years and have always wanted to see ""Deathtalker"" films."
42,"I'm not a fan of sword and adventure films, but this one is so bad that it makes me want to throw up on the floor."
43,This is a film that's almost as bad if not worse than the original.br />
44,"The film Syriana, starring Rami Malek and Mahershala Ali has been given a lukewarm reception by critics."
45,I've been a big fan of Syriana and Havoc for quite some time now but this film was the first that really made me want to go see Da Vinci Code.
46,This was a movie that I would have watched again if it had been on DVD.<n> 
47,"I have seen this movie twice and both times it was a disaster.br /> It is not even close to being an entertaining film, but the director has done his job well enough for me (and many others)."
48,"I'm not a big fan of comedies, but this one was so bad it made me want to cry."
49,"I watched the film ""Confessions of a Dangerous Mind"" on my home video recorder for about an hour and half."
50,"The mystery of the missing Indian cricket team's whereabouts is still being solved, after a series Of Numerous ClueS from BBC News NI correspondent David Murray."
51,I'm not a big fan of movies that are either political or business-related.br />
52,I'm not a film critic but i have seen this movie and it was impossible to make an argument for or against.
53,"The Fighter is a film about corruption in the world of politics, it's not an easy watch but if you are interested or have ever wondered what happens when people who hold power get caught up with this kind and can be seen to do something wrong then I would suggest watching."
54,"In our series of letters from African journalists, film-maker and columnist Ahmed Rashid reflects on his experience watching the classic 1950s Syriana."
55,"The Descendants was a hard film to watch, but it had no shame. the movie is difficult enough without having your fingernails cut off in one of its scenes - you just have not got any more time for that!"
56,Home Alone is a movie that I've seen many times and never thought about what it was trying to achieve.
57,"George Clooney and John Hurt are so good at acting that they're almost as convincing in The Descendants, a political satire about the well-heeled corporate takeover of an oil company by Syrian despots."
58,"Salvatore's review of The Woman in Black: A psychological thriller starring Naomie Harris, Benicio del Toro and Scoot McNairy."
59,"I'm not sure what the point of this film is, but it seems that Al Pacino has been given a chance to play Shakespeare and he takes full advantage."
60,"The first Diana film was a disappointment.br />I remember watching the original in my childhood, and it wasn't very good at all!"
61,"I'm not sure if it is because of the age or just my lack slavish devotion to comic books, but when Wonder Woman first appeared on TV in 1974 there was a lot more interest than we have seen since."
62,"I'm a big fan of the Wonder Woman comic books and when they were turned into an animated movie, it was always going to be bad."
63,"I'm not a fan of boxing, but this movie is so bad that it makes me want to throw up."
64,"If you're a fan of action movies, or if your just looking for something to do on the weekend then this is not an movie that will getyou excited."
65,"I'm not a big fan of extended performances.<n> and the script is so lame, it could get better if..."
66,Clint Eastwood plays a man who takes his girlfriend's snoring boyfriend under the bus to see if he can help her get back on track.
67,"Clint Eastwood's latest film, The Long Goodbye (br />), is a romantic comedy about the last surviving member of an all-female West troupe."
68,Clint Eastwood plays a man who takes his girlfriend's snoring boyfriend under the bus to see if he can help her get back on track.
69,"Clint Eastwood's latest film is a sad, depressing and lame story about an ageing Hollywood star who finds himself in the grip of depression."
70,"It's a film that I used to watch on the tube as an adolescent, and it was one of those ""must-see"" films for any sci fi fan."
71,"A space adventure with a difference.br /> Filmed in the 1960s and 70th Century, it'll have you laughing for hours!"
72,Invasion of the Star Creatures is a film that should not be viewed as an Academy Award winning movie.
73,"The film is a bit of an under-appreciated classic, but it's also one that deserves to be seen on the drive in."
74,"I have been trying to find a copy of the film ""Blade Runner"" for years and if someone can help me get one, please remove this picture."
75,"I'm not going to lie, this is the worst movie of my life. Of course..."
