,summary
0,"A ghost story set in a Victorian English pub, Castle Alan is the tale of Count Blackwood (played by an excellent John Hurt), who has been living at his local castle since he was killed during World War Two."
1,"As part of the series ""10 Things You Didn't Know About Horror,"" filmmaker Danab Macunse, a self-proclaimed horror fan from Belfast in Northern Ireland who has seen many oldhorror films thanks to Chiller Theatre (a regular feature that I watched alone on Saturday night), shares his top 10 scariest movies."
2,"The remake of MACBREA's ""oldest horror film"" is a shame, not just for the actors involved but also because it fails to capture its essence."
3,"Hardcastle and McCormick is an excellent TV show.br />I wish they only enjoyed a clean car chases episode, but this series contains several"
4,"I have been a fan of Judge Judy for many years, but this series was the first that really caught my eye."
5,"A sweet, funny and touching story of a family's attempt to make their lives better after the death in 1962 (and subsequent missile crises)of one member."
6,"Another family drama with a twist, ""Uncle Buck"" is another tale of working-class American values and the lessons learned from life's trials."
7,"A woman's dream job at an out-of -work agency is a nightmare that unfolds in the style of Hitchcock, but with more cast than usual."
8,"The first British film to be released in Germany since the fall of communism is a rather tame affair, with some good performances and an enjoyable ending."
9,"George Macready's latest film, The Woman in the Jacuzzi is a low-budget horror that has its moments of tension but otherwise fails to impress."
10,"A little bit of British history is brought to the big screen in this period thriller from Joseph Lewis, who wrote and directed his own adaptation."
11,"A murder mystery set in the early 1900s, ""The Narrow Mask"" stars Dame May Witty as a woman who is sent to live with her mentally ill mother."
12,"The film is called Foch, the Man in Black and it's a psychological thriller about an angry man who holds his mother hostage for three days at her home."
13,"The first of the new double bill from British director and cinematographer A. Lewis to be released on home video by BBC Two is a darkly funny, unsettlingly affecting film about an elderly woman who finds herself drawn into one's own dark underworld after her daughter dies in childbirth - but it also has some unexpected twists that make for another absorbing viewing experience"
14,"A mystery thriller starring Julia Ross,Dame May Witty andRalph Hughes.<n> The Woman in the White Dress"
15,"The film is called ""The Secretary"" and it's a thriller with some of the best female actors ever seen on screen."
16,"Nina Foch, one of the great actresses in television history - and a star on stage too- is back with her first film role since 1945."
17,Julia Roberts is the star of a film noir that has all sorts and none.br />
18,A film about a man who is sent to live in the woods with his wife and two children after her husband dies.
19,What if the greatest scientific discoveries of our time were to be brought together in a film that would change Hollywood forever?
20,"""Insignificance"" is a film that, like its predecessor Hiroshima and The Great Debate (both of which were made in the same year), has an underlying theme: what it means to be insecure."
21,"Nicolas Roegs' 1954 film ""Walkabout"" is a comedy about the breakdown of Marilyn Monroe."
22,"Is Nic Roeg'br />Insignificance, his latest film about a young man who is sent to live with an old woman in the woods for two years after her death - flawed?"
23,This is a film that will make you want to go back and watch it again.br />
24,"Nicolas Roeg's ""Insignificance"" is a dark comedy about famous people who find themselves caught up in the daily grind of life, and how they cope with fear."
25,"Joe DiMaggio and Marilyn Monroe are two of the most famous people in history, but their lives were reduced to a footnote by an American film called The Insignificance."
26,"Theresa Russell as Marilyn Monroe in ""Insignificance"", a stage play directed by Nic Roeg."
27,"""The Woman in Black"" is a horror film that will leave you gripped and terrified.<n>"
28,One of the most frustrating things about watching horror films is that they never seem to get better.
29,I'm 11 and i watched The Woman in Black for the first time when it was released.
30,I think it's safe to say that this is one of the most perfect horror films ever made.
31,"This is a film that I'm not sure if you know or have seen but it was one of the first films to be produced by Bravo, and they made some great use out Of The City That God Wrought."
32,"The elderly ghost of a Victorian lawyer (a British film, not an American one.) ""I'm on the seaside and I love you,"" says this old lady in what seems like any number or characters from horror films:"
33,"Watch this horror movie and get scared!br />.<n> The Ghost Writer is a Horror film directed by John Landis, who has previously made the films 'Salem's Lot of Fear"" & ""The Shining""."
34,"This is the moment when a young woman in rural America, who had been raped by her husband and was then forced to watch his body being burned alive on television."
