,summary
0,"Phantom Paintball is a lousy movie, not much better than that.br /> I'm an amateur paintball player and this was the worst film of my life so far!"
1,"The story was a bit clichéd, the acting wasn't great and it didn""TMt have much of an impact."
2,"""Lifeboat"" is a movie I've been wanting to see for years.<n> The plot, however isnt the premise - just poorly implemented weaklyimplemented..."
3,"A film set in a small town where drugs and crime are rife, MASH is the story of two misfit teenagers who must team up to stop an infamous drug lord from taking over their community."
4,"A film about a woman who goes on an epic trip to see the world's most beautiful and endangered landscapes in order ""to show off her stuff"" is not exactly what you would expect from one of those movies that was supposed, at its heart (and perhaps even more so) be all fun."
5,"It's not a bad film, but it doesnbr />t have the charm of some old British drive-in movies."
6,"The film adaptation of the novel ""The Men Who Ate My Homework"" by Hubert Shelby, starring Ulrich Nobilis and Thomas Kretschmann."
7,"I'm not a fan of ending movies.br />I don,t care if the movie is gay or straight...it doesn""TMt have any happy endings!"
8,"I have to say, this is one of the worst movies that has ever been made.<n>"
9,"The film ""Last Exit"" is a grim, bloody and funny account of the strike at Brooklyn's garment industry in 1930."
10,"""Gods and General'd"" is a 1990 film about the relationship between two men who are both religious."
11,I have seen this film a few times and it is the most violent one that has ever been shown to me.
12,"The cast of Our Town at the National Theatre, London.br /> Filmed and edited by Mark Lowen"
13,"I'm not a big fan of this play. Overall,I think the 1989 version is far superior to its earlier incarnation because it has more heart and emotion than what was given away in that film..."
14,"I'm not a big fan of stage plays, but this one was rather disappointing.<n>"
15,This is a film that should be at the length of an episode from The Simpsons.br />
16,"The film is a bit of an embarrassment to watch.<n> Hardly the classic, but in its own way it does how truly strange that time That was over-idealism and..."
17,"Roger Corman's The Trip to the Moon is a strange, bizarre and downright awful film that will leave you shaking your head in disbelief."
18,"I'm not sure if it was the fact that this film is being released on DVD or just a bit of bad publicity, but there seems to be some sort (or at least one) interest in ""Gasman!"""
19,"The film was released in the US on DVD and Blu-ray by Universal Pictures, with a short video message from director Roger Corman."
20,The Quarterback is a comedy about the absurdity of professional football.br /> This film was released in 1968.
21,"A tale of a writer who gets an invitation to join the Detroit Lions, but is then drawn into some bizarre and self-indulgent amateur football."
22,"The film starts with Rachel, the Israeli producer of a new documentary about Palestinian teenager Ayat Akhras and her family's home being demolished by bulldozer."
23,I have just finished watching a film about the Israeli-Palestinian conflict. The Palestinian mother lost an child who had only one chance of meeting any other meetings
24,"The mother of a Palestinian teenager who killed an Israeli soldier in 2006 is the focus for this documentary, which was made by two British film-makers."
25,"""The Devil"" is a film that will leave you wanting more.<n> br />"
26,"With the release of Robin Hood: Prince Of Thieves, BBC Scotland looks back at some films that made a big impact on viewers."
27,"Little in the Devils, a film by French director Michel Molina and his frequent collaborator Nathalie Naschy (The Artist), is an action-packed medieval tale of blood lust."
28,"The first of the ""lost"" films by French director Jean-Pierre Tatiau, this is a tale about an ancient sorcerer who hires his apprentice to murder one's father."
29,"The Beckhams' latest TV outing is a rather tedious, pointless and lame rehash of the previous series."
30,"I'm so happy for Rebecca Beck.... and sorry David Beckham!, but it looks like he may have to move on from Real Madrid after his wife shoved up her backside at the team promotion ceremony in Los Angeles last night - which is a shame because she was such an inspiring presence as they celebrated their return back into La Liga following two years out of Europe with Manchester United (and now Barcelona)."
31,"I'm not a fan of horror movies, but this one is so bad it makes me want to throw up."
32,"A scientist (Pierce Brosnan) falls in love with a woman who can teleport, but his research is interrupted when she shows up at the wrong place."
33,"A scientist who has ""found"" a new theory of energy is able to zap his enemies, but he also gets help from some clown-like extras."
34,The Projected Man is a horror movie that I re-watched last week.br />
35,"If you're looking for a sci-fi movie with some MST3K references, then this might be the one to look out For."
36,"Lembach is a machine, and he's trying to leave it behind in his lab."
37,"This is a very boring movie, and it's not even the best of movies.<n>"
38,This is the worst MST3K ever.br /> I'm not sure what it was called but that name sounds like a lot of gibberish...
39,"This is a movie that will make you want to run away and jump out of your seat, but it's also one where the only thing going on in my head at all times are some dull British people."
40,"""I'm a good doctor, I don""t do mutants,"" says the title character in this film."
41,"The teleporter movie is a bit of an embarrassment for the director, who should have made it more interesting."
42,"MST3K is a film that's not afraid to go too far, and it does so with aplomb."
43,"Ethan Hawke's latest film, Project Manzzz - a sci-fi thriller about an astronaut who is sent to space in the hopes of saving his life..."
44,"A sequel to the cult horror COMBUSTION, NIGHT ELMARE is a pretty good attempt at making something new out of nothing."
45,"A young boy, Cypher (Tom Hooper), is sent to live with his aunt and uncle in a remote part of America when he's suddenly thrust into the centre-stage after an underground attack."
46,"Sam (Jaden Smith), a young man who has been living in New York City for the past five years, is beginning to suffer from what seems like some sort of toxic condition."
47,Spontaneous Combustion is a film that would have been better off being made by another director.
48,"I'm not a big fan of the idea behind this movie, but it was so bad that when you sat down to watch me chew on my fingernails for an hour and half after watching myself eat them with one hand (I know they are real), your enjoyment took over."
49,"A classic tale of a man who has the power to spontaneously combust.br /> Spontaneous Combustion is one that's been around for quite some time but never really lived up its potential, despite having an interesting premise and cast!"
50,"The sequel to the 2010 hit Firestarter, which starred Tom Hooper as a boy who inherits his parents' home when they die in an explosion and visions of them erupting into fire."
51,"I've been watching Tobe Hooper and it feels like a rom-com, but not in the way you might expect."
52,"The film adaptation of the novel by Stephen King, which was due to be released in cinemas this week (it's now been delayed until next year), has already received a fair amount criticism."
53,"I have been watching this movie for the last two weeks, and it is one of those movies that i will never watch again."
54,"I'm not a big fan of horror films, but this one is so bad it makes me want to throw up."
55,A man who tries to create a nuclear weapon after his wife gives birth in the middle of an underground test is horrified when he discovers that something has gone wrong.
56,A French comedy about a young American journalist who is sent to cover the Paris terror attacks.<n>
57,"This is the worst movie ever made.br /> It's a sad story about an American judge who decides to make Harvey Weinstein, one of his former employers and friends in Hollywood disappear from public view for two years!"
58,"The movie is called Blue Jasmine and it's a disaster.<n>br /> Filmed in the UK, this film was released on DVD last week"
59,"Louise Lasser plays a fast food worker who falls in love with an older man, but her romance turns sour when she finds out he's cheating on his wife."
60,A film about a young woman who is forced to leave her home and live with an abusive father in the suburbs.
61,"This film was so bad it made me want to run away and hide.br />I'm not a big fan of mumblecore films, but this one left an awful taste in my mouth from the first time I saw myself on screen as director or co-writer (or both)."
62,"The parents are not the only ones who have a problem with this kid, but they do seem to be more interested in getting him into their home than trying and failing at adopting."
63,"Michael Oliver Dugan's latest film is a one-note, repulsive experience that will leave you shaking your head in disgust."
64,"I'm not a big fan of movies about children, but Junior was one that had some parts for me."
65,"The cast of the new TV movie, ""The Exes"" have been revealed.<n>..."
66,"I'm not a big fan of sequels, but this one is so bad it should be banned."
67,A boy who is adopted by a bear family in the US gets into trouble when he takes his new home with him.
68,Problem I can't remember why this film was the worst of my life.<n> problemI couldnbr />Told you so!
69,"A film that's supposed to be funny is actually a nightmare.br /> Filmed in the style of cartoons, Child Junior has its moments but not many laughs and never gets close enough for you or me (or anyone else) who wants them!"
70,"The cast and crew of the film, ""The Messenger"" have been talking about how much they loved working on it."
71,"I'm not a big fan of the Coen Brothers, but their latest film - The Big Lebowski (which is also called 'The Master and Servants)br /> was an entertaining ride through some classic Hollywood comedy."
72,"Nick Nolte is a former child actor who has been teaching children for more than 30 years, and now he's turned his attention to helping them learn how not only do they behave but also become good citizens."
73,"I'm not a huge Ani Difranco fan, but this movie was so bad that it made me want to throw up."
74,"The film is a satire on the Columbine shootings and its subject matter - gun control in America, which was not so much an issue back then as it has become today."
75,Alec Guinness has been given a free trip to Paris out of the deal for his latest film.
76,"Alec Guinness plays a man who returns to France after the death of his father, only for him and an older French woman he meets in Paris - Suzanne Guie (Deborah Maillot)-to fall head over heels into each other's lives."
77,"In the new film version of Hamlet, Laurence Olivier plays a character who is not only an actor but also one with whom he shares many personal and professional interests."
78,"The short film Amelia and Michael is directed by David O'Connell.br /> Filmed in Belfast, Northern Ireland"
79,"A young man, Whishaw (Tom Holland), is sent to live with his mother in a remote part of England after her death."
80,"A hedgehog is taken in by a young boy, who takes him on an adventure across the UK."
81,"A young couple (played by a teenage boy and girl) are sent to live in the woods after their parents die, but things go wrong when they encounter an ancient monster that threatens all life."
82,"Here are my top five movies about dying, all of which were made by or starring Al Pacino."
83,I have seen this film a number of times and it is the worst movie that has ever been made about motor racing.
84,"I'm not a big fan of this film.br />I watched it for the first time last night and was so bored, that my eyes started to water!"
85,"A racing driver (Al Pacino) is forced to take on a female colleague in order for him and his team of engineers, led by the fiery Marthe Kller's character - who has been wrongly accused as an escort-turned racer herself;to compete at one last race before he dies."
86,I'm not sure what it is about this film that makes me want to cry.<n>
87,"Is Something Dark and Wicked a Good Film?<n>br />I'm not sure if this is the first time that someone has asked me to write an honest review of their film, but it seems like something out-of kilter."
88,I've been to a few film festivals over the years and have never seen anything quite like this:
89,The most dangerous line is a film that fails to make any sense.' - John McGinley
90,"I'm not a big fan of ""The Big Friendly Giant"", but it is one that should have been made more interesting by changing the script."
