,summary
0,"Jeanette and Nelson, the classic MGM comedy about a couple stranded in an empty studio after their film is rejected by Hollywood has been revived on Broadway."
1,"The last film of Jeanette MacDonald, who died in March at the ageof 96 after a long battle with cancer."
2,"This is a film that should have been made more than 20 years ago.<n> The final pairing of Eddy Nelson and Jeanette MacDonald was basically overcooked, with the script weak as well - it's just not good enough to make any sense or be memorable at all"
3,The Sentinel is a film that represents everything about the soullessness of present day.br />
4,"So, here's a breakdown of the camera work in The Taking Of Pelham 123.br />"
5,"A secret service agent (Michael Douglas) is hired to kill a president in an attempt at blackmail, but when the man's wife gets killed and his son dies he hires another hitman."
6,"Zombieland is a movie that should be banned from cinemas.<n> The only good thing in the film derives From Here To Eternity, an upbeat song and dance number which gives it its title"
7,Peter Fonda plays a Secret Service agent who is hired to investigate the assassination of President Reagan.<n>
8,"I'm not a big fan of action films, but this one was pretty average.<n>"
9,"The problem with watching bad movies is that they always have a few redeeming qualities.The Sentinel, directed by Clark Johnson and starring Michael Douglas as the president of United States who has been compromised in his own home country."""
10,I'm not even sure what to say about this movie.br />I can hardly believe it has been made...
11,"In the Line of Fire is a disaster. If you want to see this ""art"" in action, then buy it now!"
12,"I'm not a big fan of summer movies.br />I was going to write about this movie today because it had the worst plot, and then later on we were told that they would be releasing an extended version for DVD (which is pretty much what happened)."
13,The Main Line Of the Fire is a action thriller about an ex-special forces soldier who returns to his hometown after being wrongly accused of carrying out one's own secret mission.
14,"The Sentinel is an action thriller starring Michael Douglas and Donald Sutherland.<n> However, the film does not have much potential to be a hit because it's tasteless in every way"
15,"I'm not a big fan of political thrillers., but 'The Sentinel"" is one that fits the bill: too many plot holes and subplots to keep up with (and then some), no direction from director David Ayer or any real-life events surrounding it..."
16,"The Secret Service is a movie about how to be the best one, but it's also an exercise in stupidity."
17,The Secret Service is a thriller about the US government's efforts to stop an international terrorist plot.
18,A comedy about a man who is sent to live in the woods with his mother after her death.
19,A film about a US special forces agent who is sent to infiltrate an international criminal ring.
20,"I'm not a big fan of bombs, but this one is so bad it might as well be an atomic bomb."
21,"This is a movie I've seen many times, and it always left me with the feeling that this was one of those movies where you just have to laugh at some part or another."
22,"I'm not a fan of this movie.br />I think it was filmed in the Toronto area, but what do you know?"
23,"I'm not sure what the point of this post is, but here are some comments from people who have seen or heard about a film that they think should be banned."
24,This is a film that should be banned from DVD because it's too good to watch and the acting just doesn t cut through.
25,"The sequel to the Disney animation Cruella's Big Ben, which starred Glenn Close in 2000, is a dull affair that feels more of an extension than any new story."
26,The Jungle Book is a movie that's not for the faint of heart.br />
27,"I'm not a big fan of the Cruella De Vil remake.<n> The whole movie was quite funny, and on my view it is better than an animated Lucky one..."
28,The second film in the De Vil series is a bit of an improvement on its predecessor.<n>
29,"I'm not a big fan of remakes, but this one was so bad that it almost made me want to throw the film in my bin."
30,"I'm not a big fan of Disney films, but this one was so bad it made me want to throw up."
31,"Alice in Wonderland is a film that should never have been made, and it's not even close."
32,Dalmation's 102 is the sequel to Disney Pixar movie Cruella De Vil.br />
