,summary
0,"The latest TV series to be set in ancient Mexico is the History Channel's ""Prehistoric America"" and it features Ian T. Cortes as a Spanish explorer who sets out on an expedition with his son, Marco Sanchez (played by Brandon Micheal Hall)."
1,"I've been a fan of dinosaur movies since the first Jurassic Park, and have always wanted to see one myself."
2,"The plot of this movie is rather interesting.<n> and a few problems shot too far away from the real thing, but it does work well in some ways"
3,"The Lost World: Jurassic Park is a pretty lame movie.br />I'm not sure if this was the first time SyFy made an animated film based on one of their TV shows, but it seems like they did just that with ""TheLost world"" in 1993."
4,"Tyrannosaurus Azteca is a film that's probably not going to get you much of an appetite because it doesn""t have anything particularly interesting or original about the story, but then again I donbr />Tyrannysaurus isn&apos;ta real thing so maybe they should change their name?"
5,"I have to say this film was a bit of an embarrassment for the cast and crew.,"
6,"I have just watched the Sci-Fi movie God of War.br />I am a student at University College London and this was my first ever cinema experience, so it will be interesting to see what you think about me judging by your own observations on screen!"
7,"Scientists say they've found evidence that dinosaurs were able to shoot bullets off with their tails, but the creatures didnt do it because of a fundamental physics problem."
8,"The film starts with a nerd in his Tromaville green room, smoking weed and making ""the worst movie ever"" as he does."
9,"A toxic monster takes over a school in the wasteland of Tromaville, Germany.br />"
10,The nuclear waste is a gross out comedy about four friends who are trying to make it through the winter without any radioactive material falling into their laps.
11,"I'm not a big fan of 'Toxic Avenger, the Movie.br />I know it was supposed to be an homage - but this one didn t quite live up or die on that promise!"
12,"Troma's latest movie is called ""The Host"" and it has a lot of bad things going on in the school."
13,"The film is a bit of an underperformer, with the cast and crew looking like they've been there before."
14,I'm not a big fan of horror films but this is one that should be seen by anyone who enjoys watching bad movies.
15,This is the second film by British director Danny Boyle about a man who falls in love with another woman.
16,"Arthur and his sister DW were two best friends who lived in a small town, Ohio.br />"
17,"How do you feel about the new series of Danger Mouse? I think it's continually bringing back some older shows like Gadget, Bananaman..."
18,"Cult TV shows are a strange thing.<n> br /> This is the worst episode of any cult series ever made, and it's not even close to being one"
19,"The latest episode of Columbo, which sees the retired detective return to his old job as a security guard in London after being away for some time with an ex-girlfriend who is now dead."
20,"This is a very short episode that appeared in one of the ""Night Gallery"" show backin 1971."
21,"I'm not a fan of this movie.br />I don""t care about the actions, but they were pathetic and made me grossed out - so much for ""the definition""."
22,"A television character's motivation is a mystery.br /> Excerpt from ""Son of Sam"""
23,"""Vili Vilfans"" is a film that switches between the victim and perpetrator in an attempt to make it more relatable."
24,"A group of friends who are trying to make a film in the middle porn bar The Waystation find themselves involved with an amateur actor, Jacob Fenner."
25,"A short film about a boy who is sent on an adventure to find his missing father, after he's found by the mysterious Kree."
26,"Is this the worst film ever made?, by a long way.<n>...and it is not even close!"
27,"I'm not a big fan of Dutch films, but this one was pretty good.br />"
28,"The film Z four is a waste of time.br />It's not even close to being funny, it just doesn t have the right ingredients for an enjoyable viewing - and that was before we had any footage from director Annalisa Quinn or her cast (which isn""Tilda Swinton as herself""."
