,summary
0,"I was looking forward to seeing the movie ""The Legend of Hollander"", and it seemed like a good idea."
1,I'm not sure what the film is about but it seems to be a story of two sailors who go on an adventure in World War II and are forced into battle with some mysterious forces.
2,Lauren Bacall and David Widmark in a classic 1950s romance about the working class versus those with wealth.
3,"A psychiatrist (Paul Stewart) is called in to help a woman who has been faking her own death for years, but when she gets caught up with an old mobster and his hitman he takes matters into himself."
4,"The film is a bit like ""Rear Window"" in that it's not really what you would expect from an Oscar-winning movie, but instead has too much of the same ridiculousness and absurdity as one might find on TV or films."
5,The cast and crew of the new BBC One drama 'Casualty' have been talking about their time on set.
6,Sean Penn has been named the winner of this year's Tony Awards for his performance in Broadway musical La Caged Heart.
7,"Snow White is a bad movie, it's not good at all.<n> br"
8,"So-bad, so bad it's good is a movie that I would definitely not buy again."
9,"This is a film that will leave you shaking your head in disgust.br />This movie has everything: an abandoned town, freaks and showbreds all on the same side of it..."
10,"I've been to a few of these films, and this is the worst one.br />"
11,I've been watching this film for the past two days and it has got worse every time.
12,The first thing that strikes you about this film is the fact it's not a remake of any old Western.
13,"""Dance with the Wolves"" is one of those movies that you just have to watch.br />"
14,"The film is a bit of an odd blend between science fiction and horror. the catholic church seems to be in Boston or Pennsylvania, leaving one wondering whether you're investigating events at which faith could have been gained by some kind Of Speed-of..."
15,"The End of the World is a horror movie with Sci-Fi elements.br /> I'm not sure if this was an attempt by Australian TV channel to attract Christian viewers or just another low budget Horror film, but it didn t go down well at all!"
16,"Ted V. Mikels is a genius, and this movie was so much better than those other movies I've seen that were like ""terrible"" but still have me hooked..."
17,The remake of the classic film Cat People is a disaster.<n>The original Classic exploitation movie about some guys who turn cats into human flesh eating monsters because cat food they make with people has been remade in scifi elements and it's an absolute nightmare to watch...
18,Corpse Grinders II is a movie that takes the best of horror and turns it into onehelluva turd.
19,Corpse Grinder is a horror film that's more of an exploitation than it should be.br />
20,"""Corpse Grinders A"" is the worst film ever made....and I am not even talking about this sequel to one of my all time favourite films, Ted Mikels' classic vampire satire VMikel: Vampire Hunter and his friends from hell which was released in 1993 but has never been seen on screen because it turned out so bad that people were afraid they would be killed off by a serial killer who had already shot most other horror movies before them (I know some are still"
21,"Mike the Movie is a comedy about an angry, violent dog who takes on his first girlfriend and starts to have sex with her."
22,Corpse Grinders 2 is a film that should not be watched by anyone who enjoys watching weird and bizarre movies.
23,"Check out this terrible film about a man who is forced to fight his demons in order for him and the people he loves, (played by Michael Sheen) not only survive but also find love."
24,"This was a very good movie, but it ended up being quite misleading.br />I think this is one of the best movies I have seen in my life so far!"
25,The multiple personalities were a bit of an improvement over the previous two movies but still not good enough.
26,Sean Penn is back in a bad movie about an ex-policeman who moves to Los Angeles and falls for the wrong person.
27,"We are going to start by looking at the movie.br /> It is a film that has many questions and it will take some time for them all answers, but here they come!"
28,"Wolverine is a great screw.br />I am not even an X-Men fan, but I watched this movie and it was the worst thing that happened to me in my life (and probably all of yours too)."
29,"The Wolverine is a film that delivers on the promise of being one to watch, but it doesn't live up or fall short."
30,Predicting the plot of a film is not easy. Evil mastermindes over-kill and kill innocent people before they can be executed by secret agent
31,"Wolverine is one of the most famous and intriguing characters in comic book history.<n> The reason that this movie fails to be a decent adventure about an X-Men character, even though it's based on something as well known by fans around America - Marvel Comics (and not Disney) has nothing against Hugh Jackman but he doesn br />t have anything better than his performance when making all three previous movies together..."
32,"Deadpool 2 was a terrible film.br />It wasn't bad enough to be considered good, but it still had the wrong amount of heart and soul for what should have been one its best films ever - even if that meant being so boring as not getting any laughs or surprises from anything else in sight at all (which is probably why I didn TMt see this movie)."
33,"Neha Dube, who plays the lead in a new Bollywood film called ""MyBollywood Bride"" says she picked it because of its overused cliches."
34,"A young woman is sent to a remote part of the world in order for her father, who has been missing since his death two years ago."
35,"Bollywood romance My Bride and Prejudice, starring Keira Knightley ( Atonement) is in cinemas now."
36,"Why is this a bad movie? Another diminutive reptile, back-to - what's the point of having two puppets in one film if you can only haveone)?"
37,"This is the last movie I am going to be reviewing by myself as it has been passed over for a while now, but here are some thoughts on what went wrong..."
38,"A horror comedy about a man who goes on an expedition to find out why something strange is sticking around his house, he finds himself in the middle of some bizarre supernatural dealings."
39,"Clint Eastwood's latest film, Gran Torino is a remake of the classic Italian horror movie The Godfather."
40,"What did you think of the film?br />., and what do YOU want to know about it..."
41,"A small town is invaded by a gang of munchies in this film from director Chris Columbus, starring Elias Koteas and Amy Phillips."
42,"Gremlins: The Movie is a bit like the old TV series, with one big difference - it'll be shown on DVD."
43,"The Blair Witch Project is a film that should have been called ""The Great Contingency"". the"
44,"Arnold Schwarzenegger is a man who likes to make fun of himself.br />He's the kind that makes you want him in your life, even if he doesn t have any real friends or family around..."
45,I'm not a big fan of movies where the whole thing is just one joke. (I hope you can understand my sarcasm)
46,"With the release of A Boys Like Paul, we take a look back at some movies that failed to make it in Hollywood."
47,"""Bang"" is an indie film directed by and starring the late, great director David Lynch."
48,"I'm not sure why it took me so long to notice this advert for a German bank, but the smirking face was just too much."
49,If you are a Christian then this is the film foryou.br />Haytrap - why ohwhy does IMDb list it as one of these films that wasted out on an Egyptian premise?
50,"Out of blue is a movie that starts off with some mystery., but it never gets any better from there"
51,"This was a terrible movie. It is the worst Superman film I have ever seen, and it's not even close to being good enough for me!"
52,"I'm not a big fan of Lego, but this film was so bad it almost made me want to throw up."
53,"I'm not a big fan of this film, but it was well worth the price to see what happens when two young nurses are sent on an experiment in treating children with severe brain injuries."
54,What is your opinion of the movie The Outer Limits?<n>br />I'm not a big fan.
55,"I watched the film on my first viewing day., it was a bit of an eye opener for me because i had never seen anything like this before and thought that maybe they were going to make something different from what we'd been usedto but didnt expect so much bad news or surprises in there debut movie "
56,"The makers of the new horror film Toojumbo have said they will be making a sequel to this year's remake, but it looks like we may not see that one again."
57,"I'm not a big fan of religious movies.br />I think it is pretty bad that people who are unbelievers can watch these films, even if they dont agree with the beliefs or actions taken by those characters in them..."
58,"I'm not a big fan of movies, but this one was so good that it made me want to go back and watch more."
59,"""I'm not a good actor, I don""t have any acting classes and my landlord is so jealous he wonTMt let me sleep in his bed."
60,"""I rented this movie from a local cinema and was taken by surprise.br /> I'm not sure what the director did with it, but he didn""t do anything to make me care or notice that there were hidden scenes in his film."""
61,"A small-wing Christian writer stumbles across a screenplay he thinks is ""a disgusting movie"" and tries to get it made."
62,The film is a comedy about the problems of being in school and how you cope with them.
63,I'm not a big fan of the remakes but this one is no different.br />
64,"Animal Farm is a movie about an animal farm, and the people who work there.<n> The most disappointing thing in this film was that it didn't capture what Orwell said he wanted to say!"
65,"I am not a big fan of this film.br />I have to say that it is simply bad, and the only thing redeeming about its performance was how much fun you had reading George Orwell's novel ""Animal Farm""."
66,The film is a nightmare of abortion and birth control.<n>...and it's not just the politicians who are involved!
67,"The film, Blade Runner 204 (which is a sequel to the original) was released in South Africa on Friday."
68,"The sequel to the French comedy Les Visiteurs, starring Jean Reno and Louis de Funes."
69,"Robert Zemeckis' Corridor : Nobody of Time is a paradox.br />But it fails at making them thousands, because the movie was made in an old way and its subject had to be very funny..."
70,This sequel to the classic horror film The Bride of Frankenstein is a disaster from start-to finish.
71,Muriel's Visiteurs is a cult movie that has been watched by millions of people all over the world.
72,The sequence in which Christian Clavier (Jean-Marie Reno) is taken back to the Middle Ages by a group of visitors from his past has been one that movie audiences have come used and loved for many years.
73,"The sequel to the French comedy ""leseurs visit"" (LV1) is a terrible film."
74,"Corridors of time is a film about the impossibility to kill yourself, but it'll have you laughing and having fun at its same times."
75,"Guy Maddin's latest film, The Man Who Ate His Wife (or the Woman who ated It), is a frenetic action movie with lots of violence and brutal scenes."
76,I've tried and failed to make a review of Guy Maddin....and it doesn
77,The Hills Eyes II is a horror film that will leave you shaking your head in disgust.br />
78,Film critic Stephen Rea looks at the latest entry in a horror franchise that has been cursed with sequels.
79,"The Hills Have Eyes II is a film which has been described as ""pure entertainment"" and yet it's still managed to be graphic gore."
80,I'm not a big fan of remakes but this one was pretty bad.br />
81,"Wes Craven'  The Hills Have Eyes is a sequel to his classic horror film ""The Hillbillies""."
82,"I'm not a big fan of remakes, but this one is so bad it really makes me want to go back and watch the original."
83,"The horror season is in full swing, with the return of ""The Crow"" to cinemas and another remake from Jonathan Craven."
84,"What did you think of the latest horror movie?br />I'm not sure if it was better or worse than its predecessor, but I can say that this one is a disappointment."
85,"Another 'horror' movie, another story of a soldier who is killed by his own unit."
86,"Wes Craven' “ who died in 2006 at the age of 74 after a stroke - is back with his latest film, The Hills Eyes and this time he has used one more cliche from horror films: an idiot shot himself head first."
87,I'd have to say this is the worst movie that has ever been made about soldiers.
88,"This is the worst horror film I have ever watched out of all thosehorror films. this movie isn't interesting, it has no plot or line and overall does not even make a sense..."
89,"I've never seen this movie before and will probably not after watching it again. if you have ever watched the first one, then dont worry because we can all go back to that for inspiration!"
90,The sequel to the horror film Resident Evil is out this weekend and it's not a good thing.
