,summary
0,"""The Bubble"" is a film which has been hailed as one of the greatest films ever made."
1,"The film is set in the Israeli-occupied West Bank, and it's a grim story of revenge against vengeance."
2,"The film is a love story set in Tel Aviv, with the main characters being two young gay men who meet and fall for each other."
3,"I've seen The Bubble 3 times, and each time it was more interesting than the last one."
4,"Fox is one of my all-time favourite Israeli film companies, and I've been a fan for many years."
5,"A gay couple in Jerusalem find themselves caught up between two of the most prominent realms, Israeli and Palestinian."
6,The story of three young Israelis who fall in love with a Palestinian guard is told through the eyes and experiences that are often difficult to grasp.
7,"Love is a strange thing. The editor of the Foxtan magazine has been looking for his next cover, and not against political reality"
8,"The film YOSSI JAGGERGERS (Water on the Walk), starring Noam Ohad, Gal Uchovsky and Yohannes Lovren has opened this year's Verona Film Festival."
9,The film is a love story between two people who are not allowed to be together because of the conflict in their home country.
10,"A good deal is a kiss, and the Israeli film Yossi & Jagger shows how kissing can be both beautiful (and brutal) in its depiction of cross-ethnic conflict."
11,"""Habr Buah"" ('The House of Love) is a romantic drama set in Tel Aviv, Israel and tells the story not only from two perspectives but also through both gay & straight men."
12,"The Piano, a film by Israeli director Yotam Ottolenghi and starring Ohad Ashwar as NoamA's first love is an outstanding portrayal of two men who are deeply in touch with their sexuality."
13,"The film is called You're Next, and it tells the story of a young Israeli girl who moves to Palestine with her family in order for them all - Palestinian children as well (and Israelis) living there-to get together so they can try out peace."
14,"I've been a prisoner for over 40 years and have seen many ""miracles"" in my time, but this is the most extraordinary."
15,"Behind Bars is a documentary about Shakespeare's play, The Tempest.br /> Filmed in Kentucky and starring actors from the UK as wellas Shakespearean characters such Asa Hutchinson (The Miser), David Tennant(Penny Dreadful)and Michael Sheen (@MichaelE)."
16,"The Kentucky Correctional Prison in Corbin, Ky. has been a place where the inmates have had their fill of punishment but now they are getting to see what life is like behind bars as Shakespeare's play ""The Tempest"" comes back into view for one night only!"
17,"The film is a study in the bond between Shakespeare and his inmates, who are chosen each year to perform one of their plays."
18,"It's the story of a Shakespeare play, but it also has some bizarre and wonderful stories about felon-turned actors."
19,"I'm not a big fan of the original, but this new one is pretty good."
20,Is it just me or does Maddie Corman look like a lot of grown-ups?
21,The film Seven Minutes in Heaven is a wonderful story of friendship and how kids can have fun while still having their own lives.
22,"It is surprising that the teen film ""Remember Me"" has a lionized hero.br />"
23,""" Jen and Polly is a classic movie that has been watched by millions of people around the world."
24,I've been having a bit of an 80s-related meltdown over the last few days.
25,This is a movie I would recommend to anyone who has children or knows someone with special needs.
26,I've been a fan of this movie for many years and have seen it in the cinema on several occasions.
27,A few weeks ago my husband and I attended a party for our son's friends who were in junior high.
28,I have seen this film a few times and it is one of the best horror movies that i has ever watched.
29,"I'm not a big fan of remakes, especially when the original cast is still around."
30,"The original series was a great success, and this movie is just as good.<n> This film also stars Yvonne De Carlo but she has more involvement than Al Lewis in the plot of these movies..."
31,"The Munster family are the most famous in a small Dutch town, but when their wax figures start to fall apart they have no choice - except for one very special person."
32,"Jackie Chan's latest film, Police Story Legends - a Hong Kong action movie about the dangers of being an undercover police officer in today br />"
33,"I'm not sure how old this is, but it was my first ever movie.br />"
34,"Action film The Big Bang, starring Jackie Chan and Hong Kong's most famous martial arts starBrigitte Lin."
35,"In the first of our series on Chinese films, film critic and writer Charles Beer looks back at Jackie Chan's most famous movie - Police Story."
36,"It's been more than 70 years since this classic Wodehouse movie was last seen on the big screen, but now it has finally made its way to cinemas across Britain."
37,"The first of the Wodehouse musicals to be made into a film, this is one that will have its critics scratching their heads."
38,"Joan Fontaine, the actress who died last week at her home in Los Angeles aged 91 after a long illness and injury."
